#{"t_start": 1784822144.7282345, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
285.97541,47,0.131168
235.151198,41,0.221771
369.28036,57,0.354403
206.793532,35,0.434331
454.502063,67,0.584542
790.759601,108,0.828129
351.956144,54,0.952802
274.291241,46,1.057337
632.039847,89,1.260332
382.124471,59,1.398388
251.044046,42,1.508846
261.95651,47,1.626866
353.837919,55,1.76752
325.420278,49,1.893195
187.752542,36,1.982241
401.190876,61,2.133214
170.06732,31,2.21207
331.533513,53,2.343096
248.206362,44,2.453606
208.43701,39,3.418591
495.233317,71,3.58951
402.501867,63,3.740389
678.364986,97,3.978202
289.643418,50,4.098498
394.020192,60,4.23987
429.095507,63,4.39294
530.695223,79,4.59021
751.38184,104,4.857389
537.179826,79,5.057972
245.902434,40,5.155826
265.909788,46,5.271183
585.350904,85,5.487589
406.852625,63,5.643221
531.440544,77,5.839014
340.527523,54,6.86311
348.765198,56,7.001965
548.953256,79,7.197841
442.058013,68,7.364489
266.714346,48,7.48256
290.962338,51,7.614969
390.636562,60,7.765442
564.787265,83,7.973934
572.874482,86,8.189477
316.998387,51,8.317658
511.045499,74,8.500335
331.859715,54,8.636876
415.060063,62,8.790844
684.326403,96,9.031219
372.107834,58,9.177668
1188.360533,158,10.446546
595.195213,86,10.661701
449.141628,67,10.824186
637.044431,93,11.048548
885.082192,121,11.349339
521.045148,76,11.540011
372.118598,60,11.688415
1015.099504,135,12.01993
504.132598,77,12.214818
505.784393,76,12.402894
806.493446,115,12.682699
889.73833,122,13.878911
687.538753,98,14.11959
626.762806,90,14.341598
619.59711,91,14.567407
747.522182,103,14.82774
252.745927,44,14.937524
674.493301,95,15.170406
957.14901,131,15.48811
518.976659,76,15.674034
1286.395066,176,16.11114
1542.182053,201,17.483022
945.586874,128,17.788922
899.219321,129,18.096944
678.37941,94,18.327375
848.320183,115,18.605587
554.542855,82,18.801997
830.191092,116,19.083664
953.130637,126,19.384611
1109.474051,148,20.631324
2360.336848,302,21.369807
1011.36944,137,21.702658
1770.950696,231,22.254309
2150.389596,276,23.819909
1953.495852,252,24.435744
1364.785025,181,24.867925
911.444077,126,25.159147
2363.581979,304,25.875783
1138.615823,155,27.128259
1594.873454,216,27.653299
1808.824075,235,28.210773
1424.863911,190,28.661289
2247.902103,291,29.361176
3011.096593,384,31.175459
1999.6732,260,31.782706
1507.812405,201,32.284232
1583.178368,206,32.759403
2736.73112,349,34.476844
3013.080262,382,35.393579
2113.836583,273,36.056155
7073.164505,882,39.038673
24624.181814,3001,48.73298
24710.268453,3001,58.389647
24714.494457,3001,68.07606
24728.818095,3001,77.935082
24732.749129,3001,87.795547
24723.223313,3001,97.693102
24737.254585,3001,130.922115
24740.334675,3001,161.571344
24741.930649,3001,189.90308
24744.185246,3001,219.210902
24746.505013,3001,254.786307
24747.358433,3001,289.373847
24742.940321,3001,326.241073
24742.341227,3001,341.634331
24741.793467,3001,352.18951
24747.673604,3001,362.964269
24744.7704,3001,381.61678
24744.514925,3001,392.187445
24753.460672,3001,402.765441
24741.968753,3001,413.231177
24746.089546,3001,423.698637
24753.367753,3001,434.036727
24744.177481,3001,444.432219
24748.560385,3001,458.162966
24744.818174,3001,472.193601
24741.266883,3001,484.873745
24748.675611,3001,498.939954
24755.123315,3001,523.839502
24752.252062,3001,537.949104
24711.720641,3001,552.016995
24735.540067,3001,566.086578
24741.218028,3001,580.345594
24747.058236,3001,596.861627
24743.300759,3001,625.111829
24742.212152,3001,638.346491
24695.496951,3001,648.906843
24744.164244,3001,659.105727
