episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9961500397390805,-29808.13156182273,-14.904065780911365,2000,0,0,0,3.030182343597935,1.418768558995116,90.195
2,4000,1,smoke_nominal,0.0,0.9923149165092027,-29716.068733546934,-14.858034366773467,2000,0,0,0,3.0073066097058936,1.709512120613171,89.97
3,6000,1,smoke_nominal,0.0,0.9884945731312075,-29671.2466179709,-14.83562330898545,2000,0,0,0,2.990286138543442,1.7576341144028547,90.645
4,8000,1,smoke_nominal,0.0,0.9846889526462937,-29690.31942850918,-14.84515971425459,2000,0,0,0,2.997372021794022,1.6964289810720756,88.965
5,10000,1,smoke_nominal,0.0,0.9808979983151689,-29759.940818429153,-14.879970409214577,2000,0,0,0,3.017340148150105,1.4400172032877812,88.875
6,12000,1,smoke_nominal,0.0,0.9771216536172028,-29589.458179418067,-14.794729089709033,2000,0,0,0,2.977898218936678,1.8649632991430949,89.16
7,14000,1,smoke_nominal,0.0,0.973359862249586,-29723.84401880768,-14.86192200940384,2000,0,0,0,3.0065800314456874,1.5934546957206774,91.02
8,16000,1,smoke_nominal,0.0,0.9696125681264889,-29727.15014910068,-14.863575074550338,2000,0,0,0,3.0092790752256904,1.6760875791499756,89.19
9,18000,1,smoke_nominal,0.0,0.9658797153782264,-29654.27210159766,-14.82713605079883,2000,0,0,0,2.988563944626052,1.7732713893361067,90.165
10,20000,1,smoke_nominal,0.0,0.962161248350425,-29720.819038040972,-14.860409519020486,2000,0,0,0,3.0036820772791515,1.6374806001376228,91.35
11,22000,1,smoke_nominal,0.0,0.958457111603193,-29734.064333224083,-14.867032166612042,2000,0,0,0,3.0066053816690204,1.6240036656066084,88.605
12,24000,1,smoke_nominal,0.0,0.9547672499102929,-29712.504682772,-14.856252341386,2000,0,0,0,3.003974080620788,1.6952799556521796,89.385
13,26000,1,smoke_nominal,0.0,0.9510916082583198,-29781.495130122596,-14.890747565061298,2000,0,0,0,3.016681150482038,1.6376527655138162,90.285
14,28000,1,smoke_nominal,0.0,0.9474301318458798,-29611.964575096565,-14.805982287548282,2000,0,0,0,2.980770949440902,1.793718036358282,89.37
15,30000,1,smoke_nominal,0.0,0.9437827660827732,-29743.655768464283,-14.871827884232141,2000,0,0,0,3.0122463503945838,1.5838657693215545,89.085
16,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-29965.905826773098,-14.98295291338655,2000,0,0,0,3.0950467223452014,0.4842813066012872,37.44
17,33449,2,smoke_dr_0.10,0.1,0.09897122507256813,-20174.445945558255,-13.92301307491943,1449,0,0,0,2.765182658058298,2.925530524001373,119.71014492753623
18,35449,2,smoke_dr_0.10,0.1,0.09838005632409154,-27015.564577045072,-13.507782288522536,2000,0,0,0,2.6967051163965032,3.687942635634226,93.585
19,37449,2,smoke_dr_0.10,0.1,0.09779281559266641,-26398.02072562912,-13.19901036281456,2000,0,0,0,2.6441435882788547,4.439144403306925,91.395
20,39449,2,smoke_dr_0.10,0.1,0.09720947677860801,-26752.911190149025,-13.376455595074512,2000,0,0,0,2.6355046017484445,4.385912494185614,89.595
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-7138.256551454871,-12.955093559809203,551,0,0,0,2.598753972972274,4.1929648834326425,91.68784029038113
