#{"t_start": 1784834735.4048975, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
256.107057,43,0.120766
354.700169,57,0.244088
864.950249,120,0.502414
455.719141,68,0.649648
940.539635,128,0.938432
259.26466,44,1.037271
678.871083,93,1.248441
415.565052,62,1.390878
369.592328,57,1.542934
842.261384,118,1.808659
305.501435,50,1.926399
368.343546,54,2.053251
274.382833,44,2.152766
291.989466,48,2.260842
226.342658,40,3.156506
339.36669,54,3.280641
418.468267,63,3.423405
432.579986,71,3.5815
357.728845,57,3.707009
299.404158,48,3.825084
408.708878,64,3.974497
353.400341,56,4.102539
319.721366,50,4.215187
485.44246,73,4.382571
549.960149,78,4.553761
389.110207,59,4.687255
873.499514,117,4.951958
862.291746,118,5.222222
367.238804,57,5.353305
255.406307,43,5.446775
620.887506,88,6.439974
357.907821,56,6.565382
230.180184,38,6.652515
496.109694,76,6.819467
313.804714,49,6.929953
228.388704,40,7.024486
213.692557,37,7.106843
383.696346,58,7.233239
442.472962,69,7.388891
413.137236,63,7.529984
215.988017,37,7.619786
525.286486,75,7.788341
439.033503,66,7.936517
383.21705,59,8.072616
457.503342,68,8.235282
377.047042,63,8.378109
298.993651,49,8.492673
492.207359,74,9.44149
606.13745,86,9.638063
245.171258,44,9.736552
740.48184,102,9.974079
576.400252,84,10.162199
305.22195,48,10.271152
341.939011,54,10.39409
447.622137,66,10.544065
568.589768,84,10.738464
344.131632,56,10.860925
508.077852,74,11.019985
304.10912,53,11.136297
435.896157,71,11.296575
604.287178,87,11.498113
688.152641,97,12.501743
494.579275,75,12.671417
361.170955,58,12.800924
285.488825,47,12.908904
582.544953,83,13.095883
396.812638,61,13.228341
449.462862,71,13.389215
368.809298,58,13.515924
638.597248,92,13.728217
659.953811,92,13.93911
463.316873,68,14.094849
566.297358,82,14.276736
542.631797,79,14.452797
528.362524,78,14.628159
382.333458,59,14.761165
1590.727867,211,16.024208
884.636544,122,16.295875
672.10401,96,16.514333
746.08525,105,16.746731
469.49172,70,16.903475
602.456758,87,17.099425
452.581866,66,17.250965
469.600047,71,17.412014
627.641216,93,17.62093
703.98547,97,17.839185
308.703442,52,18.742397
661.356869,96,18.957742
802.689959,114,19.219817
935.597518,125,19.500239
887.838897,122,19.777078
833.442774,115,20.036745
346.055146,58,20.171984
1227.438099,162,20.536752
1245.211406,162,20.898239
613.230865,88,21.880752
369.7323,60,22.01177
710.59448,99,22.229466
813.030354,112,22.48024
1006.303111,135,22.779503
813.221955,111,23.025549
1484.561859,194,23.448593
480.759726,75,23.617663
885.085058,121,23.88922
845.294846,116,24.931417
577.566408,83,25.117433
464.014153,69,25.275555
2011.642653,257,25.852529
2084.44526,270,26.43888
692.75857,98,26.659428
1805.301882,234,27.961998
1873.85104,245,28.495614
1359.272022,178,28.891562
944.742029,127,29.171963
1024.248667,136,29.468144
788.853583,109,29.710083
523.87174,78,29.879561
981.60712,132,30.959512
1195.170156,157,31.318971
3711.128442,469,32.356895
1605.489682,208,32.818513
1292.984131,169,33.195573
1652.702734,214,34.453918
2332.255283,299,35.107569
2460.484812,313,35.786018
2359.688749,297,37.217661
3783.235586,472,38.247776
10157.80628,1253,41.808264
3090.93822,390,43.452425
24679.341945,3001,52.411477
24709.065355,3001,61.365316
24722.01456,3001,69.529778
24719.482967,3001,78.456482
24725.070886,3001,87.429233
24697.555409,3001,102.268502
24702.686331,3001,111.232282
24716.150471,3001,120.168576
24719.314683,3001,129.055345
24704.729353,3001,137.899522
24553.043618,3001,146.803349
24700.659436,3001,155.615929
24720.086393,3001,164.425828
24694.660276,3001,173.216356
24734.592898,3001,182.100755
