#{"t_start": 1784553574.129243, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
274.814422,45,1.289495
538.289663,78,1.727715
528.844397,78,2.183747
421.936645,65,2.555634
417.001025,62,2.918114
312.704827,53,3.229093
451.49265,70,3.64223
691.83201,96,4.221348
341.919895,55,4.555981
407.542332,62,4.96513
213.832309,37,5.188203
286.560628,45,5.450822
303.685698,49,5.742823
225.154577,39,5.971249
329.936341,54,6.289636
415.404671,63,6.669616
337.24063,53,6.984023
589.604049,85,8.506989
402.581688,62,8.899406
405.907404,62,9.276876
494.697686,75,9.729628
369.676295,58,10.081085
416.826852,63,10.461343
224.685497,39,10.696582
277.021068,45,10.974761
997.260113,135,11.846857
331.186493,53,12.161366
656.931896,91,12.706918
394.788149,61,13.071033
506.662866,73,13.50997
343.15657,55,13.850005
307.504639,51,14.158112
359.89398,57,15.249541
443.672214,67,15.647034
492.203626,74,16.090715
394.754009,62,16.464674
474.834559,71,16.944629
747.057102,104,17.588472
461.884507,68,17.993111
581.730004,87,18.511811
318.848908,52,18.819945
564.75798,83,19.314477
717.518978,100,19.911698
274.41209,46,20.185667
716.59273,100,20.792716
405.341417,61,21.176513
610.269863,88,22.466447
1287.115374,170,23.496627
632.187936,94,24.069946
574.540081,83,24.569124
297.272373,54,24.891193
535.878047,78,25.419704
420.915502,66,25.814154
670.610092,95,26.38733
1026.166535,142,27.355223
485.236026,73,27.816933
677.541801,95,28.39809
831.828734,115,30.007688
853.767552,121,30.735919
658.892989,96,31.31147
577.322571,85,31.884272
854.771889,118,32.624085
523.180747,80,33.102068
762.453182,111,33.770323
397.181228,61,34.14324
835.356219,115,34.872025
708.66911,102,35.534994
539.859042,83,36.817571
803.120222,112,37.497746
757.660756,106,38.137117
1043.552608,143,39.030898
367.144799,60,39.391119
711.438755,102,40.024833
863.537873,118,40.739559
604.967017,87,41.300627
881.2461,121,42.030857
1018.686735,139,43.64999
1026.064262,139,44.517634
876.419075,124,45.506186
1035.898947,139,46.762773
739.780612,108,47.554064
914.063723,127,48.370676
1072.042654,144,49.327858
1109.792769,149,50.252989
1321.950845,175,52.084348
1526.845006,201,53.725397
1933.098386,260,55.516486
1370.86851,184,56.726712
1228.311721,165,57.732411
1173.068424,159,59.48106
1862.134248,243,60.946043
1789.039465,235,62.370013
1407.608444,188,63.523631
2443.078443,315,65.548834
9090.138273,1152,73.897402
6326.23111,790,78.650129
24344.680957,3001,98.491702
23419.859824,3001,118.428026
23171.493861,3001,138.337168
22892.191067,3001,158.355526
22875.090278,3001,205.960546
22933.613124,3001,225.904937
6057.820302,803,231.364566
22963.729687,3001,251.729296
22704.334527,3001,276.451259
22843.84576,3001,298.379671
18303.327342,2395,315.853677
22218.707972,3001,338.834689
22504.880989,3001,360.629973
22506.834376,3001,409.366939
22015.720648,3001,433.896388
10616.821431,1426,444.078708
22311.576708,3001,468.114627
22767.866967,3001,490.981111
22319.119018,3001,514.967699
3008.378226,402,517.780861
20954.337379,3001,540.679073
22695.520879,3001,564.25875
10404.575787,1401,574.171972
22128.703233,3001,597.236098
21620.090565,3001,652.855306
21536.703767,3001,714.638036
22269.463378,3001,739.71923
2896.352362,393,743.07563
5566.463745,787,748.047876
14503.514812,1915,763.264272
4105.765605,557,768.722102
18805.575716,2725,789.305413
22225.803159,3001,812.19614
21623.092129,3001,836.324794
5078.904259,690,841.586853
22248.951918,3001,864.303817
4811.150104,645,891.942144
21189.763397,3001,915.43153
3567.207635,480,920.170671
20926.115719,3001,943.040683
7902.662951,1099,952.188332
7667.522659,1072,959.802842
3190.695637,426,962.769018
6117.214411,833,970.002623
5044.896634,673,975.134532
22367.678175,3001,999.197621
5341.637103,722,1003.858986
4575.01462,619,1008.694326
21321.686084,3001,1032.965566
12820.854848,1705,1046.524657
8503.903585,1155,1055.01515
9622.428973,1305,1065.550519
9399.452984,1277,1074.512
8403.329755,1161,1084.136277
