#{"t_start": 1784553574.111649, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
539.171514,78,1.491761
611.694814,85,1.980495
302.821948,49,2.262676
350.546249,57,2.590365
580.053506,81,3.064381
489.928338,72,3.488509
285.376443,48,3.769508
314.271866,51,4.08243
508.437532,74,4.529832
323.350104,52,4.875068
414.876453,63,5.256563
502.251939,77,5.71086
227.456839,38,5.935272
224.64058,38,6.159337
288.357375,46,6.43732
273.878512,45,6.705074
236.39756,41,6.947754
708.450426,99,8.555138
424.872135,65,8.965164
362.472723,57,9.310852
313.902145,52,9.625932
406.263963,62,10.001214
354.496181,55,10.332169
683.788185,96,10.911656
493.63251,73,11.393791
368.796704,59,11.770177
368.546266,56,12.106049
469.78629,72,12.53231
349.63175,57,12.876922
502.962557,73,13.310707
833.877427,115,14.013402
975.404906,131,15.548525
847.186986,116,16.245379
427.965831,65,16.636535
617.777997,91,17.243162
873.824186,118,17.9603
238.771843,40,18.202141
493.460146,74,18.640314
628.342857,89,19.169211
576.936758,82,19.656719
261.05053,45,19.927073
281.463321,47,20.208086
740.687013,104,20.848706
282.121534,45,21.127309
340.827127,52,22.170867
972.027649,132,23.001146
1050.01839,141,23.858165
733.133515,104,24.482209
735.0364,106,25.128593
398.889066,63,25.558243
516.307413,81,26.038347
547.233357,79,26.520814
473.476669,73,26.970823
574.697923,90,27.631791
578.014472,83,28.134837
843.536417,116,29.755437
1235.126236,164,30.745555
687.095361,96,31.320769
449.709399,72,31.802937
695.983234,97,32.432624
623.455358,90,32.968842
744.310795,104,33.59367
502.390364,75,34.049059
686.453817,105,34.710375
519.493488,79,35.224442
805.855099,112,36.702196
931.470578,128,37.478399
912.993053,126,38.239708
881.00051,122,39.004637
907.937506,123,39.742889
1216.187737,168,40.781786
933.9632,128,41.585863
1230.242902,163,42.599661
917.847635,127,44.140561
942.402577,128,44.939867
1105.737884,149,46.444314
798.266221,113,47.255648
1075.867387,145,48.221171
1078.52336,147,49.191016
1045.069807,143,50.082044
986.278589,137,51.680333
672.12335,97,52.280487
1537.841184,205,54.02078
1741.734108,228,55.539281
1355.478355,182,56.736103
1292.131487,173,57.79108
1209.275258,163,59.564105
1977.373247,257,61.115615
1458.264142,194,62.288818
2408.175926,322,64.278678
2156.868024,288,66.914566
3476.242588,453,69.598166
21490.222707,3001,89.545839
23792.100102,3001,109.438962
22846.007874,3001,129.380032
22992.877792,3001,149.300693
23130.836127,3001,170.521753
22833.610371,3001,216.91174
22907.224313,3001,236.81411
7696.204135,1022,243.755394
21695.133353,2841,262.366554
19471.051269,2547,284.634381
18060.853706,2372,302.120453
17257.235936,2266,318.935404
22902.245924,3001,341.57015
22414.869293,3001,363.403839
3021.820293,410,367.639732
13078.909596,1732,379.258804
2357.740447,322,408.837833
22288.204391,3001,433.258902
12816.722465,1698,445.293382
2609.269221,352,449.398183
22806.689602,3001,471.519779
5677.911404,767,477.241952
22842.630631,3001,501.460504
22698.392018,3001,524.330265
10223.009962,1451,535.747294
8991.370897,1230,545.984105
22397.088605,3001,569.058041
12628.108637,1676,581.18235
3460.842814,465,585.187206
11541.377813,1542,596.257391
2425.85727,325,599.749902
22519.784136,3001,659.541461
21526.788206,3001,716.254715
21553.921759,3001,740.912037
4694.679752,631,745.770955
21553.973263,3001,769.951933
7339.286145,1039,777.519878
21773.898716,3001,801.465232
8193.453451,1134,809.802732
15083.961954,1989,825.406767
22390.963472,3001,848.636916
9563.1052,1300,858.249535
5150.65104,690,863.625453
8899.463796,1203,895.850527
8227.01239,1118,905.082735
8619.339841,1185,913.719083
21400.879308,3001,937.647285
6104.420557,831,943.776786
21023.815561,3001,968.04204
21845.692563,3001,990.961182
5593.237358,745,995.965583
22646.508704,3001,1019.908924
2768.602697,371,1023.140382
9370.529436,1275,1033.376573
5043.493469,673,1038.505081
2864.218649,388,1040.937748
21585.540122,3001,1065.297386
21193.804657,3001,1114.67515
