episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9906122876910066,-29682.886227192717,-14.841443113596359,2000,0,0,0,2.998549753485969,1.7902907021359948,89.445
2,4000,1,smoke_nominal,0.0,0.9813127927417695,-29870.607339700244,-14.935303669850121,2000,0,0,0,3.0473074813440717,1.2051896391980947,90.285
3,6000,1,smoke_nominal,0.0,0.9721006861641062,-29809.120230299224,-14.904560115149613,2000,0,0,0,3.0267776235745973,1.5069228263598655,90.21
4,8000,1,smoke_nominal,0.0,0.9629751467599273,-29754.126540578196,-14.877063270289097,2000,0,0,0,3.015705564385981,1.6386553196010292,90.255
5,10000,1,smoke_nominal,0.0,0.9539353610480316,-29791.183405910284,-14.895591702955143,2000,0,0,0,3.0264952353227854,1.5301154582074907,92.115
6,12000,1,smoke_nominal,0.0,0.9449805231915895,-29727.502936570396,-14.863751468285198,2000,0,0,0,3.0062121546641194,1.6959263926908894,89.925
7,14000,1,smoke_nominal,0.0,0.9361098349263086,-29776.884191572975,-14.888442095786488,2000,0,0,0,3.023429547855348,1.5163476541645875,89.7
8,16000,1,smoke_nominal,0.0,0.9273225054892731,-29750.48421796529,-14.875242108982645,2000,0,0,0,3.0116578022964173,1.5784662737406794,89.895
9,18000,1,smoke_nominal,0.0,0.918617751548453,-29641.861407180048,-14.820930703590024,2000,0,0,0,2.987906182595853,1.7416772072252737,91.185
10,20000,1,smoke_nominal,0.0,0.9099947971328752,-29704.266054876563,-14.852133027438281,2000,0,0,0,3.005320823324251,1.6005143469940655,90.735
11,22000,1,smoke_nominal,0.0,0.9014528735634506,-29700.598208129195,-14.850299104064597,2000,0,0,0,3.0011395764472906,1.6687733029768346,90.24
12,24000,1,smoke_nominal,0.0,0.8929912193844516,-29561.944047641187,-14.780972023820594,2000,0,0,0,2.970419958854205,2.0059950150575045,90.09
13,26000,1,smoke_nominal,0.0,0.8846090802956333,-29624.20825458643,-14.812104127293214,2000,0,0,0,2.978169193510944,1.7669851797523202,89.475
14,28000,1,smoke_nominal,0.0,0.8763057090849932,-29425.11828230507,-14.712559141152536,2000,0,0,0,2.9449353182038487,2.1783727425682526,90.48
15,30000,1,smoke_nominal,0.0,0.868080365562161,-29572.89302658438,-14.78644651329219,2000,0,0,0,2.969557590809521,1.8708126253061816,90.165
16,31141,2,smoke_dr_0.10,0.1,0.09965835011603619,-16968.070988810963,-14.871227860482877,1141,0,0,0,3.0383310232048943,0.9690803211522152,116.89745836985101
17,33141,2,smoke_dr_0.10,0.1,0.09906261576950624,-26374.70678726492,-13.18735339363246,2000,0,0,0,2.6776099479051454,3.9451446631046,101.04
18,35141,2,smoke_dr_0.10,0.1,0.0984708397761155,-23921.755523578817,-11.960877761789408,2000,0,0,0,2.435402914030335,5.820029138201047,97.02
19,37141,2,smoke_dr_0.10,0.1,0.09788299583461123,-23673.45163142791,-11.836725815713955,2000,0,0,0,2.4424385669080726,5.3386532927349775,106.26
20,39141,2,smoke_dr_0.10,0.1,0.09729905781849932,-23264.716357477817,-11.632358178738908,2000,0,0,0,2.3772030974374667,6.3343500672612665,93.825
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-7923.683593315186,-9.224311517247015,859,0,0,0,2.087770230279092,7.968512054425342,104.17927823050059
