time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend,action_norm,policy_raw
0.05,-0.0875596,-2.0190801,3.0570855,-2.257157,-150.0,1,0.0,-1.0,-69.0628585
0.1,-0.2334923,-3.2555711,2.8776929,-3.6379458,-150.0,1,0.0,-1.0,-71.8885879
0.15,-0.4494728,-4.4177179,2.6567883,-3.9146833,-150.0,1,0.0,-1.0,-58.617031
0.2,-0.700477,-5.0306143,2.4492266,-3.7745847,-150.0,1,0.0,-1.0,-45.75531
0.25,-0.9806678,-5.6312627,2.351376,-1.3369971,-150.0,1,0.0,-1.0,-25.1705379
0.3,-1.2900451,-6.1911911,2.3261723,0.4329927,-150.0,1,0.0,-0.9999909,-6.1492724
0.35000000000000003,-1.5994224,-5.6687278,2.3602716,1.1339985,-140.0,1,0.0,-0.9355912,-1.7014584
0.4,-1.8679386,-5.2912864,2.5707983,4.9691758,150.0,1,0.0,1.0,19.9990901
0.45,-1.9905221,-1.1865584,3.0867371,11.3665218,150.0,1,0.0,1.0,20.2993144
0.5,-1.9379863,0.8884403,-2.4503469,13.8010816,150.0,1,0.0,1.0,17.8194885
0.55,-1.9846848,-2.1091547,-1.8099515,12.0165967,150.0,1,0.0,1.0,29.0036449
0.6,-1.9379863,1.1829676,-1.5413985,3.4347844,150.0,1,0.0,1.0,35.2089309
0.65,-1.8621013,2.0803799,-1.4381089,0.62085,150.0,1,0.0,1.0,31.7875213
0.7000000000000001,-1.7220059,3.1446866,-1.5477548,-17.228157,150.0,1,0.0,1.0,24.7914199
0.75,-1.5643986,3.3274035,-1.8147187,-8.3044939,150.0,1,0.0,1.0,20.2310047
0.8,-1.4067913,3.0796906,-2.3820168,-12.3792047,-150.0,1,0.0,-0.9999805,-5.7684025
0.85,-1.3776047,0.4031502,3.0378119,-17.7005805,-150.0,1,0.0,-1.0,-44.891819
0.9,-1.400954,-0.1311993,2.1334364,-17.6142845,-150.0,1,0.0,-1.0,-29.9093627
0.9500000000000001,-1.36593,1.32904,1.4099361,-14.0448122,120.0,1,0.0,0.8014061,1.1025304
1.0,-1.2725331,0.5729499,0.9088232,-9.7451124,-150.0,1,0.0,-0.9977517,-3.3947875
1.05,-1.1966482,2.0657794,0.6212022,-5.2310352,103.0,1,0.0,0.6883935,0.8448958
1.1,-1.1557869,1.5090514,0.5144562,-2.0713317,150.0,1,0.0,0.9999769,5.6840286
1.1500000000000001,-1.0156916,3.4982061,0.4091928,-2.1637101,149.0,1,0.0,0.9929601,2.82289
1.2,-0.8230605,4.2596983,0.3157901,-2.1075766,146.0,2,0.6292602,0.9734097,2.1534852
1.25,-0.5895681,6.1691327,0.2001487,-2.8082096,150.0,2,0.9490425,0.9997549,4.5033602
1.3,-0.227655,7.2527346,-0.0079454,-3.9232643,-90.0,3,0.992996,-0.5994902,-0.6923511
1.35,0.0175119,1.2934827,-0.1747978,0.281346,-109.0,3,0.9990373,-0.7248333,-0.9177542
1.4000000000000001,0.1751192,0.4569121,-0.1382492,0.628583,71.0,3,0.9998677,0.4730576,0.5140023
1.45,0.2334923,1.2329623,-0.0715082,1.0166954,150.0,3,0.9999819,0.9975542,3.3526539
1.5,0.2685162,1.1078156,-0.0349596,1.0799912,148.0,3,0.9999976,0.9863893,2.4916086
1.55,0.3560758,1.0865471,-0.0286033,0.852705,147.0,3,0.9999997,0.978126,2.2523026
1.6,0.5078458,1.0541497,0.0088955,1.199428,138.0,3,0.9999999,0.9204915,1.5922361
1.6500000000000001,0.5954055,0.9083522,0.0459601,1.4164997,139.0,3,0.9999999,0.9249177,1.6220268
1.7,0.6421039,0.543533,0.1393628,2.5345578,150.0,3,0.9999999,0.9987686,3.6960427
1.75,0.7880366,4.0061521,0.241661,-0.1723117,150.0,3,0.9999999,0.9999788,5.7273197
1.8,0.9514812,5.820084,0.2386958,-0.5568911,150.0,3,0.9999999,0.9999999,8.1047925
1.85,1.2199974,6.6949954,0.152706,-1.7982993,150.0,3,0.9999999,0.9999991,7.2648944
1.9000000000000001,1.5410493,7.9271521,0.0044477,-4.2151031,134.0,3,0.9999999,0.890625,1.4249401
1.95,1.8329148,1.7179718,-0.1986338,0.2846728,-149.0,3,0.9999999,-0.99255,-2.7944791
2.0,2.0080339,-0.721365,-0.157318,1.4805488,-42.0,3,0.9999999,-0.278092,-0.2856129
2.05,2.1247801,2.9579601,-0.0317814,0.0015745,70.0,3,0.9999999,0.4699499,0.510006
2.1,2.2590382,3.7156169,0.0044477,0.2147266,69.0,3,0.9999999,0.4581821,0.4950079
2.15,2.4166455,2.9467282,-0.0556175,-0.1207203,142.0,3,0.9999999,0.9478928,1.8106
2.2,2.6092767,1.3526254,-0.0969333,0.2242816,-141.0,3,0.9999999,-0.9378213,-1.7196538
2.25,2.7085111,0.2500488,-0.0699191,0.9805381,146.0,3,0.9999999,0.9737015,2.1590764
2.3000000000000003,2.8135826,2.6043679,-0.0301923,-0.5075899,-95.0,3,0.9999999,-0.6365292,-0.7523169
2.35,2.8719556,2.0080058,-0.0476721,-0.26077,-17.0,3,0.9999999,-0.1122611,-0.1127363
2.4,2.936166,1.0767108,-0.0651519,-0.2435091,-148.0,3,0.9999999,-0.9880689,-2.5578854
2.45,2.994539,-0.3333647,-0.0429049,0.606008,-77.0,3,0.9999999,-0.5137476,-0.5678081
2.5,3.0412375,1.6023286,0.0044477,-0.3820395,-56.0,3,0.9999999,-0.3705976,-0.3891156
