time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend,action_norm,policy_raw
0.05,-0.0992342,-2.3991003,3.0407772,-2.5081682,-150.0,1,0.0,-1.0,-67.6192703
0.1,-0.2626789,-3.6569783,2.845076,-3.6703588,-150.0,1,0.0,-1.0,-67.2977981
0.15,-0.5311951,-5.3890376,2.5604202,-5.515254,-150.0,1,0.0,-1.0,-52.3195266
0.2,-0.8230605,-5.9504799,2.369167,-3.2991786,-150.0,1,0.0,-1.0,-35.954914
0.25,-1.1382751,-6.4797191,2.2090482,-2.9483545,-150.0,1,0.0,-1.0,-26.9176101
0.3,-1.4943509,-7.3893423,2.1690185,-0.1141534,-150.0,1,0.0,-0.9999986,-7.0793471
0.35000000000000003,-1.8796133,-7.525659,2.1808791,0.3288949,-150.0,1,0.0,-0.9999954,-6.4850254
0.4,-2.2648756,-7.3702626,2.3350677,3.3040292,150.0,1,0.0,0.9999997,7.7668552
0.45,-2.4283201,-3.1596424,2.7783598,9.7239055,150.0,1,0.0,1.0,24.2268238
0.5,-2.3641097,1.1180356,-2.7347905,16.3929367,150.0,1,0.0,1.0,19.5100212
0.55,-2.2415263,3.9154455,-2.0149416,13.322587,150.0,1,0.0,1.0,13.4093704
0.6,-1.9671728,4.8731818,-1.5906597,5.3123106,150.0,1,0.0,1.0,16.5887088
0.65,-1.9554982,0.9622298,-1.3491209,3.9483306,150.0,1,0.0,1.0,30.1277008
0.7000000000000001,-1.8212402,2.8001901,-1.3332303,-0.4429217,150.0,1,0.0,1.0,30.178524
0.75,-1.6928193,2.6090388,-1.5652345,-24.4244441,150.0,2,0.1476,1.0,22.4386043
0.8,-1.5001882,3.3992526,-1.9561461,-10.3162708,150.0,2,0.0202873,1.0,12.8075923
0.85,-1.3425809,2.9715547,-2.720489,-15.990489,-150.0,1,0.0027885,-1.0,-27.7409782
0.9,-1.3951166,-0.9462024,2.5574553,-19.1016769,-150.0,1,0.0003833,-1.0,-49.3412094
0.9500000000000001,-1.3892793,0.288136,1.7153481,-15.5914773,-150.0,1,5.27e-05,-0.9994113,-4.065216
1.0,-1.3951166,-0.433586,1.094146,-10.980215,-107.0,1,7.2e-06,-0.7139205,-0.8951344
1.05,-1.4534897,-1.5074255,0.6938487,-7.2160048,-147.0,1,1e-06,-0.9810218,-2.3240396
1.1,-1.535212,-1.596066,0.4714613,-4.9482326,-149.0,1,1e-07,-0.9916015,-2.7343213
1.1500000000000001,-1.5760731,-0.550897,0.3454418,-2.9683113,-78.0,2,0.18,-0.5186047,-0.5744292
1.2,-1.6344462,-0.141725,0.259452,-1.7848385,77.0,2,0.8872926,0.5163382,0.5713339
1.25,-1.6636328,-0.7402609,0.1927357,-0.6548214,123.0,2,0.9845086,0.8209491,1.1597216
1.3,-1.6811447,0.7059374,0.1645667,-1.0627747,76.0,3,0.9978707,0.5065155,0.5580315
1.35,-1.6519582,0.9230216,0.1200892,-0.3629718,145.0,3,0.9997074,0.9677977,2.0563158
1.4000000000000001,-1.7278432,-0.6322445,0.0756117,0.5733785,137.0,3,0.9999598,0.9158114,1.5624185
1.45,-1.762867,-0.5598364,0.0681988,-0.0298729,-146.0,3,0.9999945,-0.9731513,-2.1485841
1.5,-1.8270774,0.2630124,0.0741291,-0.678548,-149.0,3,0.9999992,-0.9910422,-2.7019426
1.55,-1.7161686,1.2953311,0.0904375,-0.5846691,85.0,3,0.9999999,0.565742,0.6412382
1.6,-1.6461209,1.4852729,0.053373,-0.1462745,142.0,3,0.9999999,0.946061,1.7928538
1.6500000000000001,-1.6402835,2.1778483,0.0103781,-1.2391035,-150.0,3,0.9999999,-0.9981116,-3.4821
1.7,-1.535212,1.5660048,0.0029652,-0.5472206,-144.0,3,0.9999999,-0.9577051,-1.9174295
1.75,-1.5060255,0.1329459,0.0059303,0.3776469,-63.0,3,0.9999999,-0.420449,-0.4482373
1.8,-1.4710016,1.4684016,0.0652336,-0.1129353,145.0,3,0.9999999,0.9697845,2.0886609
1.85,-1.400954,2.9414274,0.0459601,-0.9952818,102.0,3,0.9999999,0.6767531,0.8230992
