time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend,action_norm,policy_raw
1.8,0.5603816,5.5716929,0.1868054,-0.7904596,150.0,3,0.9999999,0.9999998,7.8229603
1.85,0.8055485,6.6641249,0.0696814,-3.0408,150.0,3,0.9999999,0.9988433,3.7273924
1.9000000000000001,1.1032512,2.7731726,-0.1446054,0.2265949,-148.0,3,0.9999999,-0.9882527,-2.5656924
1.95,1.2958824,-0.7360454,-0.1589071,1.4555812,-63.0,3,0.9999999,-0.4225502,-0.4507925
2.0,1.4126286,1.7194732,-0.0397268,0.5225937,-107.0,3,0.9999999,-0.7126868,-0.8926228
2.05,1.4593271,1.6213263,0.0726466,1.8963154,-122.0,3,0.9999999,-0.8138078,-1.1382023
2.1,1.5994224,2.6881999,0.188288,1.3478374,150.0,3,0.9999999,0.9976336,3.3691742
2.15,1.7745417,5.6884689,0.2535216,-0.1529944,43.0,3,0.9999999,0.2862576,0.294485
2.2,1.8504266,1.2297198,0.3558199,5.3367028,150.0,3,0.9999999,0.9999994,7.5000257
2.25,1.9554982,0.4533285,0.618237,7.3041338,111.0,2,0.8199998,0.7424757,0.955974
2.3000000000000003,1.9671728,-0.0432581,1.0600465,10.2746591,-150.0,2,0.1127074,-0.9999989,-7.1941037
2.35,1.9554982,-0.300648,1.7449997,14.0451078,-150.0,2,0.0154914,-0.9999986,-7.0949263
2.4,2.0605697,2.9877715,2.6478927,18.9620666,150.0,1,0.0021293,1.0,11.1262149
2.45,2.2823874,4.2036375,-2.4424016,22.7231807,150.0,1,0.0002927,1.0,17.0632114
2.5,2.3582725,1.4781148,-1.4381089,19.0165481,150.0,1,4.02e-05,1.0,16.368021
2.5500000000000003,2.1364548,-4.5321545,-0.7325616,14.2789907,150.0,1,5.5e-06,1.0,18.6677761
2.6,2.1889905,1.500327,-0.1668524,8.2210655,150.0,2,0.5478791,0.9999984,7.0152578
2.65,2.3057367,3.8966608,0.188288,6.653397,-99.0,2,0.9378568,-0.6624966,-0.7972501
2.7,2.5275545,2.3642327,0.5411427,9.4194231,150.0,3,0.9914586,0.998979,3.789808
2.75,2.6384632,1.5090632,1.0704246,12.0693511,-150.0,2,0.1664455,-0.9989849,-3.7927045
2.8000000000000003,2.7318601,1.5726549,1.793925,15.5403919,-150.0,2,0.0228776,-0.9999073,-4.9895529
2.85,2.9653525,5.6180348,2.7902207,21.2003574,150.0,1,0.0031445,1.0,23.4855709
2.9,3.2513806,5.1874394,-2.2183427,24.8311996,150.0,1,0.0004322,1.0,21.4686279
2.95,3.3914761,1.4297405,-1.3189287,16.5055141,150.0,1,5.94e-05,1.0,18.1422767
3.0,3.4790356,1.0658814,-0.4862556,15.8960695,150.0,1,8.2e-06,1.0,16.4128055
3.0500000000000003,3.6366429,5.0461506,0.1052634,8.8625202,150.0,2,0.7955871,1.0,10.0688352
3.1,3.8759727,5.8010787,0.5767247,10.5243082,92.0,2,0.9719038,0.6166034,0.7195063
3.15,4.0510921,2.6302027,1.1341757,12.6101608,-150.0,2,0.1335863,-0.9986504,-3.6502065
3.2,4.2378859,4.6321096,1.9243923,16.9970817,-149.0,2,0.0183612,-0.9932865,-2.846704
3.25,4.6348228,9.8162879,2.9414442,21.9881896,150.0,1,0.0025237,1.0,22.6498279
3.3000000000000003,5.0375971,7.850975,-2.1245875,23.9002304,150.0,1,0.0003469,1.0,18.0164451
3.35,5.2594146,3.8745837,-1.2823801,15.8230104,150.0,1,4.77e-05,0.9999931,6.286705
3.4,5.4228591,3.3818042,-0.5355169,13.8463497,150.0,1,6.6e-06,1.0,10.7891168
3.45,5.6680264,5.5469288,-0.046083,7.8615598,-150.0,2,0.7507154,-0.9993083,-3.9845857
3.5,5.930705,3.4182553,0.4002974,10.8871517,150.0,2,0.9657363,0.9993247,3.9965877
3.5500000000000003,6.1233363,2.4186303,1.0111213,14.8671979,-150.0,2,0.2992972,-1.0,-15.819024
3.6,6.2692689,3.087655,1.8606413,17.7409172,-150.0,2,0.0411378,-1.0,-21.6714763
3.65,6.5552973,7.0901737,2.9384789,21.5834674,150.0,1,0.0056543,0.9998584,4.7777752
3.7,6.8646745,5.0199379,-2.1293547,22.9079799,150.0,1,0.0007772,1.0,11.4583187
3.75,6.9580712,1.6965442,-1.2792018,15.7263803,150.0,1,0.0001068,1.0,9.4033412
3.8000000000000003,6.9872579,0.8931364,-0.5307497,13.5886287,150.0,1,1.47e-05,1.0,11.2984333
3.85,7.0981669,4.1526513,0.0029652,7.0074028,127.0,2,0.7507166,0.8456643,1.2407321
3.9,7.2207503,1.8666167,0.4091928,10.9375734,150.0,2,0.9657365,0.9996715,4.3568911
3.95,7.3491711,1.0772794,0.994813,13.8885364,-150.0,2,0.244576,-1.0,-11.1470527
4.0,7.4308934,1.5320001,1.7954076,17.0025882,-150.0,2,0.0336165,-1.0,-16.936676
4.05,7.6001753,4.2901597,2.82432,21.400196,150.0,1,0.0046205,1.0,11.1530084
4.1,7.8511795,3.9775629,-2.2548911,22.2210693,150.0,1,0.0006351,1.0,12.6527299
4.15,7.9037151,1.2415765,-1.3650116,14.8600816,150.0,1,8.73e-05,1.0,12.7256784
4.2,7.8745288,-1.3210784,-0.6038469,14.2507438,150.0,1,1.2e-05,1.0,20.4986324
4.25,7.91539,3.5798437,-0.044494,7.1207799,150.0,2,0.7507162,1.0,9.260375
4.3,8.0262985,2.4127933,0.3573024,10.5721616,150.0,2,0.9657364,0.9999999,8.3633689
4.3500000000000005,8.1605567,1.3181085,0.824316,11.8584232,-147.0,2,0.4474123,-0.9802814,-2.3047151
4.4,8.2364416,0.95555,1.5196472,14.7432136,-150.0,2,0.0614959,-1.0,-10.4644727
4.45,8.3356761,2.6179776,2.4210574,18.2995185,149.0,1,0.0084525,0.994137,2.9146577
4.5,8.6158666,5.5825619,-2.5870072,25.9631786,150.0,1,0.0011618,1.0,21.7636013
4.55,8.790986,3.1316199,-1.597016,15.6537857,150.0,1,0.0001597,1.0,10.3951215
4.6000000000000005,8.8551969,2.2060785,-0.7071365,16.8294067,150.0,1,2.19e-05,1.0,14.5414133
4.65,8.9544305,3.3305327,-0.0174798,9.8973131,150.0,2,0.6959963,1.0,16.851469
4.7,9.0711774,5.1684365,0.501113,10.7147712,119.0,2,0.9582153,0.7900515,1.0715687
4.75,9.2112722,1.6109077,1.030395,12.4016256,-120.0,2,0.1986709,-0.798808,-1.0953096
4.8,9.3863916,3.0516262,1.765756,15.1290521,-150.0,2,0.0273069,-1.0,-9.0176
4.8500000000000005,9.7074432,6.5206789,2.806529,21.7603435,150.0,1,0.0037533,1.0,26.8223075
4.9,10.1335668,7.5137543,-2.2103972,25.0258579,150.0,1,0.0005159,1.0,24.6627998
4.95,10.3203611,3.2963759,-1.2982707,22.4049606,150.0,1,7.09e-05,1.0,16.9650783
5.0,10.3612222,-0.2907031,-0.4783102,15.8318567,150.0,1,9.7e-06,1.0,17.2651824
5.05,10.5888767,5.8803682,0.117124,8.6307029,99.0,2,0.8323819,0.6597269,0.7923298
5.1000000000000005,10.8515558,5.5456957,0.6315803,11.6314573,-136.0,2,0.7969612,-0.9047636,-1.4978751
5.15,11.0383501,3.190797,1.3106031,15.7749042,-150.0,2,0.1095407,-0.9999998,-7.8944163
5.2,11.271842,4.6255259,2.2031178,19.5087776,97.0,2,0.0150562,0.649754,0.7748728
5.25,11.7213153,9.3163995,-2.9048212,25.3198451,150.0,1,0.0020694,1.0,30.9065418
5.3,12.0482044,5.2624478,-1.7479777,22.5141048,150.0,1,0.0002844,1.0,9.7986621
5.3500000000000005,12.2174863,3.3471205,-0.942319,17.9641208,150.0,1,3.91e-05,1.0,10.3230209
5.4,12.3750934,4.1808514,-0.2383606,11.8447885,150.0,2,0.4486374,1.0,14.1338758
5.45,12.5443754,3.7435965,0.2683475,11.0740394,150.0,2,0.9242163,0.9999948,6.4281258
5.5,12.7428436,1.9702119,0.8939973,15.0648956,-150.0,2,0.3603235,-1.0,-12.3116397
5.55,12.8887767,2.6971607,1.7538952,18.1355648,-150.0,2,0.0495258,-1.0,-22.076786
5.6000000000000005,13.1164312,5.4069123,2.8317327,22.2949886,150.0,1,0.0068072,0.9999907,6.1382713
5.65,13.4374837,4.9030928,-2.2135756,23.1921482,150.0,1,0.0009356,1.0,12.4658107
5.7,13.5250434,1.4962615,-1.2855582,16.4768733,150.0,1,0.0001286,1.0,11.6674489
5.75,13.6067657,1.2175432,-0.471954,15.103055,150.0,1,1.77e-05,1.0,10.2593851
5.8,13.6943254,3.9133801,0.1601189,11.0911436,150.0,2,0.8323829,0.9999929,6.2735581
5.8500000000000005,13.7526979,1.8020468,0.7101571,13.6744985,-149.0,2,0.6493614,-0.9950196,-2.9964442
5.9,13.8344202,1.4580531,1.4366226,15.5508375,-150.0,2,0.0892534,-1.0,-17.1799373
5.95,13.9686784,2.9659748,2.3706498,19.4844036,-150.0,2,0.0122677,-0.9994069,-4.0614385
6.0,14.2722187,6.2277946,-2.6680498,26.2920036,150.0,1,0.0016862,1.0,19.1074333
6.05,14.4415006,2.950458,-1.6065504,19.9953823,150.0,1,0.0002318,1.0,9.3470535
6.1000000000000005,14.3481035,-2.8788809,-0.7977135,16.8695755,150.0,1,3.19e-05,1.0,24.3786029
6.15,14.4298257,2.2548921,-0.1255366,10.6718931,150.0,2,0.5478826,1.0,13.4391288
6.2,14.511548,3.5558614,0.3513721,10.0991821,51.0,2,0.9378574,0.3431906,0.3577046
6.25,14.6866674,2.2667927,0.8673109,12.0067214,-150.0,2,0.3621984,-0.9999372,-5.1840028
6.3,14.8092508,1.9603184,1.5922937,15.4091749,-150.0,2,0.0497835,-1.0,-11.345457
6.3500000000000005,15.0018825,4.8954706,2.5396642,20.0196208,150.0,1,0.0068426,0.9999992,7.3828439
6.4,15.334609,6.6656651,-2.474183,25.337799,150.0,1,0.0009405,1.0,23.9342708
6.45,15.5272397,3.3229355,-1.4381089,20.2037086,150.0,1,0.0001293,1.0,13.6650028
6.5,15.5681009,1.3793042,-0.6435737,16.1060009,150.0,1,1.78e-05,1.0,17.2809581
6.55,15.6790103,4.1626849,0.0192736,9.8219661,150.0,2,0.6959958,1.0,16.0177974
6.6000000000000005,15.8658037,5.9482507,0.4937001,9.9002008,123.0,2,0.9582153,0.8213258,1.1608778
6.65,16.0642719,3.2508633,1.0185343,11.9396696,-143.0,2,0.1986708,-0.9512872,-1.8451513
6.7,16.2685775,4.2675156,1.7790992,15.9313211,-150.0,2,0.0273069,-0.9998977,-4.9403395
6.75,16.5837936,6.3801264,2.7917032,21.2622947,150.0,1,0.0037533,1.0,26.1938419
6.8,17.0799636,8.7747755,-2.2580692,23.8440361,150.0,1,0.0005159,1.0,24.7659339
6.8500000000000005,17.3776664,5.6107664,-1.3681899,15.0653915,150.0,1,7.09e-05,1.0,8.9025468
6.9,17.5878105,4.47056,-0.5657092,14.9022769,150.0,1,9.7e-06,1.0,13.2535114
6.95,17.815464,5.5106368,-0.0174798,9.3096208,150.0,2,0.7507159,0.9999962,6.5955982
7.0,18.0839805,3.8174182,0.4551529,12.0878105,150.0,2,0.9657364,0.9999726,5.5985698
7.05,18.2590999,2.8646707,1.1193499,15.5073394,-150.0,2,0.1997046,-1.0,-14.2324132
7.1000000000000005,18.4517307,3.9638216,2.0177948,19.5659904,-150.0,2,0.027449,-1.0,-13.1204109
7.15,18.8078079,8.3940114,3.1149063,23.0557765,150.0,1,0.0037728,1.0,12.7359561
7.2,19.1055107,5.9800229,-1.9450225,22.9545269,150.0,1,0.0005186,1.0,9.7615394
7.25,19.1813945,1.2320165,-1.1250619,15.7788696,150.0,1,7.13e-05,1.0,11.839714
7.3,19.292303,1.5766464,-0.3702535,13.9552717,150.0,1,9.8e-06,1.0,11.3419284
7.3500000000000005,19.4440746,3.6653106,0.1734622,10.381999,150.0,2,0.8625534,0.9999629,5.4486522
7.4,19.5958442,1.4969787,0.6790229,12.8942565,-150.0,2,0.6535082,-0.9997084,-4.4166226
7.45,19.7184276,1.9533721,1.442553,16.2131042,-150.0,2,0.0898234,-1.0,-21.1047973
7.5,19.8526859,3.0371901,2.3914058,19.5115394,-150.0,2,0.0123461,-0.9999925,-6.2469305
7.55,20.1270389,5.4101119,-2.6680498,25.1438732,150.0,1,0.0016969,1.0,16.6216526
7.6000000000000005,20.2729721,2.4761834,-1.5986051,19.5055999,150.0,1,0.0002332,1.0,9.0040569
7.65,20.1503887,-3.2602705,-0.8199604,16.3654117,150.0,1,3.21e-05,1.0,23.3534698
7.7,20.1445503,0.5054574,-0.1668524,10.011981,150.0,2,0.5478827,0.9999991,7.2921738
7.75,20.2671337,2.8726999,0.252039,9.2800989,118.0,2,0.9378574,0.7866316,1.0625334
7.8,20.3955554,0.6527033,0.7931818,12.0645561,-129.0,2,0.4435804,-0.8630687,-1.3052506
7.8500000000000005,20.4831142,1.0678433,1.4959259,14.886383,-150.0,2,0.0609693,-1.0,-13.8550262
7.9,20.5823497,1.8697303,2.432918,19.9442825,150.0,1,0.0083801,0.9999992,7.3437209
7.95,20.8800506,6.2829823,-2.6299118,25.5901679,150.0,1,0.0011518,1.0,20.601757
8.0,20.990961,0.7103672,-1.5779471,19.4611549,150.0,1,0.0001583,1.0,17.2580642
8.05,20.938425,-0.6480403,-0.7850009,16.6515026,150.0,1,2.18e-05,1.0,21.2284717
8.1,20.9851226,1.5999623,-0.1191803,10.6158227,150.0,2,0.5478813,1.0,11.9309139
8.15,21.0668449,3.6139087,0.3424766,9.8690004,150.0,2,0.9378572,0.9990433,3.8223223
8.2,21.2011032,1.6751837,0.8109727,11.1498908,-71.0,2,0.3621984,-0.4741551,-0.515417
8.25,21.3178501,2.0198085,1.4929608,14.3272314,-150.0,2,0.0497835,-1.0,-10.9261579
8.3,21.4637832,3.6802875,2.4136447,19.5325794,150.0,1,0.0068426,1.0,8.8464851
8.35,21.8315334,7.4611663,-2.6235556,25.9231071,150.0,1,0.0009405,1.0,28.5124721
8.4,22.0183258,3.1161749,-1.6065504,17.5606346,150.0,1,0.0001293,1.0,13.4371986
8.45,22.0475139,-0.2528957,-0.7516304,17.2707405,150.0,1,1.78e-05,1.0,22.1779556
8.5,22.1642589,3.73018,-0.090577,9.8542404,150.0,2,0.6292626,1.0,15.4072437
8.55,22.3627281,6.0470929,0.3795412,9.1787166,137.0,2,0.9490428,0.9122995,1.5410672
8.6,22.5787086,3.4975624,0.8643457,10.932311,97.0,2,0.2970027,0.6453532,0.7672939
8.65,22.8122005,4.0798087,1.5418859,14.0935153,-150.0,2,0.0408224,-1.0,-8.4925737
8.700000000000001,23.1215782,7.0535316,2.4685001,19.1296176,150.0,1,0.005611,1.0,10.2316608
8.75,23.6235866,10.229556,-2.5917744,24.1723556,150.0,1,0.0007712,1.0,32.1576271
8.8,23.9738254,6.0664806,-1.5827144,17.1351356,150.0,1,0.000106,1.0,12.8043279
8.85,24.1314315,3.3387949,-0.764343,16.0135574,150.0,1,1.46e-05,1.0,11.9236011
8.9,24.3765983,5.6544623,-0.1477836,9.9735012,150.0,2,0.5478802,0.9999912,6.164361
8.950000000000001,24.6567897,4.3714485,0.2920688,9.8578357,-145.0,2,0.937857,-0.9638645,-1.9976957
9.0,24.9194698,3.16276,0.8821367,14.1409339,-150.0,2,0.3621984,-1.0,-12.7797203
9.05,25.0945873,3.1262853,1.7361043,18.1383266,-150.0,2,0.0497834,-1.0,-21.7119064
9.1,25.3689422,5.8583788,2.7902207,21.5809803,150.0,1,0.0068426,0.9984448,3.5792627
9.15,25.7658786,6.8649988,-2.2771382,22.9432067,150.0,1,0.0009405,1.0,12.581891
9.200000000000001,25.9118118,2.4703428,-1.3745461,14.734744,150.0,1,0.0001293,0.999959,5.3973379
9.25,25.9701843,1.2343453,-0.5927234,14.6129598,150.0,1,1.78e-05,1.0,10.8838939
9.3,26.1569786,4.9891047,-0.0286033,7.242331,-137.0,2,0.750717,-0.9108606,-1.5325536
9.35,26.332098,2.855123,0.4225361,10.9229316,-149.0,2,0.9657365,-0.9927054,-2.8050592
9.4,26.4546813,1.245971,1.0333601,14.5677709,-150.0,2,0.244576,-1.0,-9.1096458
9.450000000000001,26.5597534,1.9961502,1.8591587,17.6824817,-150.0,2,0.0336165,-1.0,-15.1794176
9.5,26.7698955,5.6775569,2.9043796,21.9679069,150.0,1,0.0046205,1.0,12.5814609
9.55,27.038412,5.4837236,-2.1500127,23.5425376,150.0,1,0.0006351,1.0,13.6775188
9.6,27.0734348,0.6625693,-1.2855582,15.1853685,150.0,1,8.73e-05,1.0,16.9237022
9.65,27.1493206,2.9937915,-0.5132699,14.5586853,150.0,1,1.2e-05,1.0,11.4806127
9.700000000000001,27.1785068,3.7374782,0.0637511,7.7549839,150.0,2,0.7955876,0.9999979,6.8647484
9.75,27.2952537,3.0839669,0.5129736,10.9836807,149.0,2,0.9719039,0.992389,2.7837464
9.8,27.3828125,1.0878487,1.0126039,11.6066837,-150.0,2,0.2005523,-0.9997653,-4.5249085
9.85,27.4762096,1.3501832,1.7820644,15.5444936,-150.0,2,0.0275655,-0.999999,-7.2483668
9.9,27.651329,3.6208848,2.7946684,21.2751846,150.0,1,0.0037888,1.0,23.7838649
9.950000000000001,27.9607067,5.5010004,-2.251713,23.1068859,150.0,1,0.0005208,1.0,20.3113689
