timesteps,episode_reward,episode_length,reward_per_step,moving_mean_30,episode_success,success_rate_30
344,236.923351,43,5.509845372093023,5.509845372093023,0.0,0.0
400,307.020483,50,6.14040966,5.825127516046512,0.0,0.0
440,357.257441,55,6.495589836363636,6.04861495615222,0.0,0.0
440,362.198477,55,6.585426854545455,6.182817930750529,0.0,0.0
440,339.749023,55,6.177254963636364,6.1817053373276964,0.0,0.0
464,368.734993,58,6.357499879310344,6.211004427658138,0.0,0.0
464,365.162588,58,6.2959066896551725,6.223133322229144,0.0,0.0
760,651.999921,95,6.863157063157894,6.303136289845236,0.0,0.0
776,227.39118,39,5.830543076923076,6.250625932853885,0.0,0.0
824,278.851842,48,5.809413374999999,6.206504677068496,0.0,0.0
832,327.178085,54,6.058853425925926,6.193081836055535,0.0,0.0
896,349.302466,54,6.468564185185185,6.216038698483007,0.0,0.0
976,444.710068,67,6.637463701492537,6.248456006406816,0.0,0.0
1032,584.866106,86,6.800768674418604,6.287906911264801,0.0,0.0
1136,215.872231,38,5.680848184210526,6.247436329461183,0.0,0.0
1200,224.00116,38,5.894767368421053,6.225394519396175,0.0,0.0
1200,310.44692,53,5.857489056603773,6.203753021584856,0.0,0.0
1208,686.507247,96,7.15111715625,6.2563843623995865,0.0,0.0
1232,321.992147,51,6.313571509803921,6.259394212262973,0.0,0.0
1288,440.449188,66,6.673472545454545,6.2800981289225515,0.0,0.0
1416,306.815647,48,6.391992645833334,6.285426439251635,0.0,0.0
1512,450.276071,67,6.720538373134328,6.305204254428122,0.0,0.0
1584,359.568181,56,6.420860374999999,6.310232781409508,0.0,0.0
1768,261.449585,44,5.942036022727273,6.294891249797748,0.0,0.0
1792,413.820977,63,6.568586936507937,6.305839077266155,0.0,0.0
1792,511.28278,74,6.909226756756757,6.3290462957081015,0.0,0.0
1832,513.471867,75,6.84629156,6.348203527718913,0.0,0.0
1864,580.047575,82,7.073750914634147,6.374115934394458,0.0,0.0
1920,626.5973,90,6.962192222222223,6.394394427078174,0.0,0.0
2016,426.769057,63,6.7741120158730155,6.407051680038001,0.0,0.0
2128,258.93985,42,6.165234523809524,6.428897985095218,0.0,0.0
2176,333.06992,51,6.53078274509804,6.441910421265153,0.0,0.0
2264,261.661286,43,6.085146186046512,6.428228966254581,0.0,0.0
2280,362.853088,56,6.479519428571429,6.424698718722113,0.0,0.0
2328,378.636662,58,6.528218310344828,6.43639749694573,0.0,0.0
2416,739.760498,104,7.113081711538461,6.46158355802,0.0,0.0
2456,245.739105,41,5.993636707317073,6.451507891942063,0.0,0.0
2536,641.414767,93,6.896932978494624,6.452633755786621,0.0,0.0
2632,365.49952,57,6.412272280701755,6.472024729245911,0.0,0.0
2680,323.657693,50,6.47315386,6.494149412079245,0.0,0.0
2784,441.391271,65,6.7906349384615385,6.518542129163765,0.0,0.0
2784,235.393154,41,5.74129643902439,6.494299870958405,0.0,0.0
2792,703.614858,97,7.253761422680412,6.514843128331334,0.0,0.0
2880,467.655265,69,6.777612536231884,6.514071257058443,0.0,0.0
2904,389.211385,61,6.380514508196722,6.537393467857982,0.0,0.0
3016,405.098492,60,6.751641533333333,6.565955940021725,0.0,0.0
3096,379.472753,58,6.5426336724137935,6.5887940938820595,0.0,0.0
3200,422.444248,65,6.499142276923077,6.567061597904495,0.0,0.0
3232,360.761932,56,6.4421773571428576,6.57134845948246,0.0,0.0
3288,190.306042,34,5.597236529411765,6.535473925614367,0.0,0.0
3296,425.06882,64,6.6417003125,6.543797514503256,0.0,0.0
3312,429.689369,65,6.610605676923077,6.540133091296215,0.0,0.0
3360,379.35071,57,6.655275614035087,6.547946932597385,0.0,0.0
3440,474.938978,70,6.7848425428571435,6.576040483268381,0.0,0.0
3608,305.730439,51,5.9947144901960785,6.556911401724651,0.0,0.0
3768,390.26794,60,6.5044656666666665,6.543419365388317,0.0,0.0
3800,351.849495,55,6.397263545454545,6.528451764903466,0.0,0.0
3808,643.228849,89,7.227290438202247,6.533569749022404,0.0,0.0
3848,515.783535,77,6.698487467532468,6.524779590532745,0.0,0.0
3880,471.92432,71,6.6468214084507045,6.520536570285334,0.0,0.0
