#{"t_start": 1784739244.7642205, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
292.159706,47,0.127806
880.150096,119,0.394176
427.98675,62,0.542267
306.072949,49,0.653126
494.241215,72,0.81465
703.092818,99,1.039595
275.056292,48,1.149627
387.320168,62,1.296184
247.660352,41,1.389399
371.701472,57,1.51726
727.586437,101,1.745913
580.110705,84,1.93591
249.128504,42,2.028878
350.846131,56,2.151038
391.044742,58,2.284776
433.203433,64,3.226389
459.562594,70,3.382376
279.090901,45,3.480241
785.164601,107,3.717356
309.033018,49,3.837378
407.091729,66,3.987839
412.91034,63,4.134752
350.902928,56,4.269775
273.080452,45,4.382861
743.052693,104,4.615567
360.918691,56,4.74391
367.597889,55,4.881516
323.904757,51,5.006801
456.253202,70,5.645551
457.753762,70,5.803863
261.67725,43,5.901145
389.39094,61,6.852724
287.050491,46,6.95534
176.618932,33,7.026474
638.025569,91,7.231085
400.061401,62,7.370013
1093.869801,146,7.696447
439.439378,67,7.844538
367.701807,57,7.972166
436.869008,65,8.115684
759.173622,104,8.347203
476.980855,71,8.506207
362.366426,56,8.62762
519.492922,77,8.800075
507.062605,77,8.969553
423.213422,64,9.896489
403.40288,61,10.037634
575.97974,81,10.213346
378.931957,58,10.343782
1061.831105,143,10.659955
422.215693,65,10.801052
546.511373,82,10.992138
412.409703,61,11.131056
1076.08409,144,11.942004
238.575751,45,12.043723
550.812685,81,12.227053
527.718564,80,12.404174
191.090735,35,12.480459
745.98096,106,13.511719
477.917766,72,13.667883
415.932829,65,13.810578
1001.999538,133,14.099861
1264.653734,171,14.477609
989.816016,135,14.792593
485.004842,74,14.957355
590.612625,87,15.147871
513.260716,80,15.330212
604.230579,87,15.512522
802.80441,113,16.554417
1155.015547,156,16.891382
988.875449,136,17.186644
734.670926,103,17.412441
643.316317,93,18.548126
2355.824919,301,19.219792
950.397173,151,19.543402
1384.783514,182,20.733689
677.743123,97,20.944117
1377.087243,181,21.339987
1622.353249,212,21.793615
1226.337464,167,22.159952
1149.600124,155,22.495387
1554.445938,202,23.727268
5840.376942,738,27.029373
886.567982,122,27.292288
