#{"t_start": 1784739702.5917804, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
210.977091,38,0.092925
384.310476,60,0.231962
510.864808,79,0.419795
355.340301,54,0.555445
363.097878,57,0.698442
471.362877,70,0.869196
567.690354,87,1.086385
239.005522,40,1.17387
373.292867,60,1.308225
593.938926,84,1.501247
243.395707,41,1.591863
481.72704,69,1.746628
449.323678,64,1.894259
503.187618,73,2.052157
314.065088,51,2.162182
327.19625,53,2.278709
363.828164,56,3.191636
453.555536,68,3.335767
506.182471,74,3.494368
490.01705,71,3.655765
274.130936,46,3.755068
469.37558,72,3.92663
977.26469,130,4.21636
293.147944,47,4.318933
306.284758,50,4.432833
216.032342,37,4.514431
318.990753,52,4.627414
309.186903,49,4.73626
419.415244,63,4.879894
578.818515,83,5.477903
191.231066,36,5.557829
585.991618,87,5.759384
517.085853,76,6.725633
422.016844,64,6.87376
539.543616,80,7.057498
571.006443,87,7.250114
249.522787,45,7.349484
318.086794,52,7.466173
419.466323,65,7.608389
239.479447,42,7.701062
670.981961,95,7.922814
497.679647,71,8.084596
451.373583,71,8.248295
459.243302,68,8.410862
370.0331,59,8.540471
232.283672,39,8.628695
821.987023,112,8.891756
422.918887,67,9.88631
334.645783,54,10.009376
907.451676,121,10.270856
468.959077,76,10.438843
447.252639,67,10.582871
345.381325,56,10.708516
476.689998,72,10.866041
998.571562,136,11.163459
568.991215,83,11.862784
209.818738,39,11.949871
334.422415,54,12.073664
434.033652,66,12.2231
342.839293,57,12.350919
594.885036,88,12.559084
1436.540361,186,13.787352
1260.377356,165,14.15579
1652.570553,216,14.627476
826.79254,115,14.897356
969.666887,132,15.181811
435.332381,66,15.328672
1137.487365,156,15.66946
1061.649859,145,16.795329
395.231952,63,16.935092
2777.192406,363,20.402649
1053.482011,143,20.715024
1841.617056,234,21.219388
24653.07994,3001,34.178046
