episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9920310824702012,-29704.880161365552,-14.852440080682776,2000,0,0,0,3.0011940414403426,1.6961801984242768,91.095
2,4000,1,smoke_nominal,0.0,0.9841257321542128,-29699.05483014073,-14.849527415070364,2000,0,0,0,2.9989158883886002,1.7040351174885076,89.25
3,6000,1,smoke_nominal,0.0,0.9762834419830818,-29760.15146497722,-14.88007573248861,2000,0,0,0,3.0172754206960577,1.5929353587503474,90.915
4,8000,1,smoke_nominal,0.0,0.9685037089326899,-29776.196967173346,-14.888098483586672,2000,0,0,0,3.018905315507361,1.5142191749761138,88.83
5,10000,1,smoke_nominal,0.0,0.9607860339914897,-29764.960851398413,-14.882480425699207,2000,0,0,0,3.013602640376558,1.7394455822312012,90.795
6,12000,1,smoke_nominal,0.0,0.9531299221284958,-29699.67787466464,-14.84983893733232,2000,0,0,0,3.003888799751701,1.6445657109943457,90.39
7,14000,1,smoke_nominal,0.0,0.945534882261533,-29687.474859467544,-14.843737429733771,2000,0,0,0,2.9980991937870476,1.7463931756475046,88.8
8,16000,1,smoke_nominal,0.0,0.938000427225737,-29561.206370855572,-14.780603185427786,2000,0,0,0,2.9645189528954603,2.08542055304936,88.95
9,18000,1,smoke_nominal,0.0,0.9305260737423053,-29581.324009654083,-14.790662004827041,2000,0,0,0,2.972828341118767,2.1016479857781487,89.79
10,20000,1,smoke_nominal,0.0,0.9231113423875005,-29614.44691328986,-14.80722345664493,2000,0,0,0,2.977449169880964,1.836885509751833,90.285
11,22000,1,smoke_nominal,0.0,0.9157557575618968,-29686.049227401552,-14.843024613700775,2000,0,0,0,2.9917966807067784,1.735759056015081,87.975
12,24000,1,smoke_nominal,0.0,0.9084588474598754,-29520.55310659788,-14.76027655329894,2000,0,0,0,2.960109337595626,2.0321963038800046,92.355
13,26000,1,smoke_nominal,0.0,0.9012201440393609,-29737.772144490085,-14.868886072245044,2000,0,0,0,3.0086519728758976,1.6214709228402744,89.34
14,28000,1,smoke_nominal,0.0,0.8940391829918001,-29582.80465345247,-14.791402326726235,2000,0,0,0,2.9811615262255255,1.929254832894878,89.79
15,30000,1,smoke_nominal,0.0,0.8869155037123799,-29629.08590698475,-14.814542953492374,2000,0,0,0,2.9828617373811563,1.7926174456078507,89.91
16,31368,2,smoke_dr_0.10,0.1,0.09959053429133768,-18786.56204282706,-13.732866990370658,1368,0,0,0,2.6969223910318214,2.643652832337406,125.26315789473684
17,33368,2,smoke_dr_0.10,0.1,0.09899525054663078,-26285.451394851654,-13.142725697425828,2000,0,0,0,2.6101086874900536,4.280264850754073,101.175
18,35368,2,smoke_dr_0.10,0.1,0.09840392216104205,-27441.072770298382,-13.720536385149192,2000,0,0,0,2.741525721388116,3.4061284520265067,81.315
19,37034,2,smoke_dr_0.10,0.1,0.09791434636030365,-22435.913505271423,-13.4669348771137,1666,0,0,0,2.6677344856624394,4.459661802448043,91.74669867947179
20,39034,2,smoke_dr_0.10,0.1,0.09733020003581988,-25253.523341456428,-12.626761670728214,2000,0,0,0,2.514856114082396,4.7858084042889315,103.725
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-13242.550769078895,-13.70864468848747,966,0,0,0,2.7046597039982454,3.7265768248806186,93.2919254658385
