#{"t_start": 1784837784.6412978, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
623.672382,87,0.203896
316.019604,49,0.3067
687.550042,95,0.51051
243.337799,41,0.596424
365.941634,59,0.717136
267.919025,45,0.817919
852.670313,115,1.080046
489.380707,74,1.243625
437.059956,65,1.389381
356.178136,55,1.512422
451.970401,65,1.657128
282.619785,46,1.758129
319.451236,51,1.875174
444.317719,67,2.02616
317.116493,50,2.139913
380.947614,59,2.269336
454.571576,67,3.041291
541.719567,77,3.212637
284.228498,49,3.322783
210.013991,39,3.409825
288.687751,50,3.523247
388.464947,60,3.659507
847.129009,116,3.931312
295.893467,50,4.045413
382.532889,61,4.187706
582.726462,82,4.372153
232.706108,39,4.455676
582.48629,85,4.648244
394.431486,60,4.782975
439.56319,65,4.926873
379.095488,60,5.064213
299.45797,49,5.178181
335.835836,57,5.942207
508.802755,76,6.106936
509.699318,77,6.281021
657.75524,99,6.526442
362.228359,58,6.664794
557.196212,85,6.854156
403.292572,64,7.000229
488.163148,74,7.164062
546.600253,78,7.342679
395.76738,63,7.482985
328.126771,52,7.598047
469.644442,73,7.756299
541.335389,77,7.930424
804.447631,108,8.796881
644.53522,92,9.000547
770.77994,107,9.235404
489.171664,73,9.393509
703.049781,99,9.615441
326.602971,55,9.731381
372.580761,61,9.868834
633.913972,90,10.073799
516.568472,76,10.238512
561.402211,83,10.42239
527.339958,78,10.596463
477.46212,72,10.751012
322.514498,53,10.868571
973.14993,132,11.788385
809.183772,113,12.038345
579.66615,84,12.224003
644.012837,93,12.425923
616.95805,90,12.623721
562.101162,82,12.808
557.83959,81,12.989989
737.396471,102,13.215148
639.685694,92,13.418587
828.81703,114,13.672965
850.742718,118,13.935115
1575.848031,208,15.031564
710.525576,98,15.256068
881.093161,122,15.525028
1271.955999,170,15.903963
913.250911,123,16.177814
948.169138,127,16.456289
1184.757583,157,16.795993
1916.167755,247,17.959861
745.039373,103,18.183627
983.317317,135,18.484775
1922.933569,247,19.0217
4439.111688,554,20.852561
1656.581371,214,21.320851
1599.370624,208,21.773092
2347.046723,300,22.425298
3204.649211,403,23.916215
1570.66137,206,24.361245
1925.890771,248,24.897109
24690.077517,3001,33.269147
24718.978041,3001,41.606547
24720.669841,3001,49.992617
24694.192448,3001,58.328153
24736.470385,3001,66.719007
24735.437911,3001,75.13249
24738.944219,3001,83.578497
24743.43411,3001,98.831028
24742.853318,3001,107.362866
24737.589618,3001,115.891955
24736.438232,3001,124.324613
24736.845743,3001,132.181851
24748.141713,3001,140.656446
24747.858141,3001,149.176898
24737.927339,3001,157.777074
2385.08301,321,159.116051
24746.60911,3001,166.946561
24744.43011,3001,175.372053
24753.569397,3001,190.440742
24725.991628,3001,198.914636
24744.610653,3001,207.385471
24750.175381,3001,215.830561
24737.146857,3001,224.220005
24713.896954,3001,232.607086
24739.184429,3001,241.053756
24748.648396,3001,249.459126
24737.30275,3001,257.881897
24739.875297,3001,266.258342
24723.028958,3001,274.652294
2436.976894,325,275.354808
24752.754916,3001,290.007634
24755.589353,3001,298.452661
24750.696829,3001,306.84734
24742.080178,3001,315.276384
24750.291245,3001,323.785895
24748.286957,3001,332.327131
24731.465206,3001,340.197949
24751.533133,3001,348.655102
24747.003015,3001,357.126809
24743.196546,3001,365.650558
