#{"t_start": 1784742743.9520984, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
274.814404,45,1.826349
538.289671,78,2.098057
528.844402,78,2.382985
421.93659,65,2.616431
417.000992,62,2.859446
312.70484,53,3.053956
451.492665,70,3.311166
691.832101,96,3.670605
341.919881,55,3.867395
407.542362,62,4.101907
213.832312,37,4.23741
286.560624,45,4.401097
303.685696,49,4.594824
225.154578,39,4.731732
329.936346,54,4.931121
415.404676,63,5.17448
337.240666,53,5.368885
571.440395,83,7.334033
820.875218,116,7.763297
820.115707,112,8.175787
359.609003,57,8.382153
334.125991,52,8.593001
251.258254,44,8.752274
309.922605,51,8.956261
497.38293,73,10.086309
429.136007,63,10.318481
623.435409,88,10.651039
477.334509,72,10.92275
381.767021,59,11.172723
309.887014,50,11.374692
340.095765,55,11.579544
526.346299,79,13.529269
498.509238,73,13.787732
538.026111,79,14.084663
368.553328,58,14.314117
1166.417896,155,14.902437
549.246869,81,15.20202
456.172357,74,15.502791
702.665529,101,15.895071
692.817159,102,16.273514
540.174692,77,16.568251
477.111877,76,16.865325
853.375652,116,17.296845
995.918497,138,20.508347
622.325597,92,20.842094
635.824387,91,21.17926
542.767271,81,21.480459
356.311103,56,21.684613
1113.432395,151,22.240419
749.843144,104,22.628784
543.53594,79,22.920708
826.909575,116,23.354896
424.961017,66,23.596609
597.852961,89,25.583243
1122.706296,152,26.133849
870.850996,120,26.564517
703.693462,99,26.931846
1118.331284,153,27.50155
608.055308,87,29.003944
985.194043,132,29.478029
894.543595,121,29.914796
751.806838,108,30.305429
715.227874,102,32.374157
738.832756,105,32.76192
765.817972,108,33.150563
1204.101816,159,33.72567
679.709596,98,34.076965
647.51197,96,34.418229
768.807351,108,34.815365
550.298409,88,35.126674
1440.317624,190,35.818868
1336.350494,178,39.937943
952.177323,132,40.41831
1103.059879,150,40.96489
1027.0655,142,41.471012
1316.869378,177,42.103012
1337.936219,177,42.736723
1220.033251,163,45.005129
1613.094881,213,45.758605
1194.621037,162,46.33322
1192.749867,168,46.923988
1282.526059,174,49.703467
1449.945811,194,50.429908
2203.905628,289,53.191544
2358.29016,311,54.312844
1785.637202,242,55.191323
1628.092781,215,57.628085
22476.133513,3001,98.530655
22771.123056,3001,157.44284
22861.079552,3001,217.262244
22922.042538,3001,282.952012
3022.628877,401,286.167675
17932.437159,2349,344.424835
2911.812329,390,345.873013
22805.39973,3001,409.177426
23024.436521,3001,470.337987
5926.453926,795,474.966165
22334.710925,3001,535.279826
22358.356078,3001,593.597096
22896.498171,3001,653.321704
4965.699439,676,677.113168
22819.562862,3001,737.300524
22892.38886,3001,775.277987
11159.790247,1492,804.815582
22622.41813,3001,865.883975
22577.67965,3001,925.447137
9507.87728,1305,955.948821
11192.91131,1496,986.335279
22478.682462,3001,1046.837857
8993.132264,1228,1075.878366
22490.543724,3001,1130.763594
22735.274153,3001,1187.375538
2955.132273,396,1190.523152
22095.456057,3001,1250.521213
11992.648868,1593,1280.992084
17966.631706,2350,1318.116204
3956.368953,521,1342.175672
22538.634266,3001,1400.56171
4788.742231,638,1404.590357
22178.912415,3001,1461.140706
22620.814321,3001,1520.299237
4447.997688,594,1524.133115
22301.667069,3001,1580.562754
21229.89994,3001,1638.910805
22493.798928,3001,1698.95382
4227.833663,550,1700.996468
7646.082291,1049,1725.212581
14007.078296,1852,1755.637598
22335.441537,3001,1809.916458
5209.843775,696,1838.510512
21696.288899,3001,1874.956367
21869.228012,3001,1933.295404
12696.455248,1683,1961.35
22329.894596,3001,2016.345063
21659.700202,3001,2078.176474
4598.466453,612,2104.161565
22247.319336,3001,2164.518418
22498.083623,3001,2222.673616
8292.620177,1117,2228.461707
10683.165647,1431,2257.505962
8120.126196,1114,2283.051692
