#{"t_start": 1784742743.9458013, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
507.384956,77,1.944815
426.281709,64,2.166734
414.11596,61,2.393173
709.745967,100,2.755317
341.637012,53,2.963733
486.610025,71,3.222087
421.762629,64,3.466959
1105.339404,152,4.028838
257.781702,43,4.185308
497.309311,74,4.456749
425.050169,62,4.690799
412.434348,63,4.919724
445.695779,67,5.179888
427.061114,64,5.412048
955.552159,129,7.562026
587.963996,83,7.854621
515.351421,76,8.137209
511.973778,76,8.412716
487.190737,72,8.696198
616.350937,87,9.044171
258.252099,44,10.054786
640.084849,91,10.389697
278.043605,44,10.551821
398.719637,64,10.80121
380.631107,60,11.026222
638.265975,90,11.407169
653.246949,92,11.747836
936.466695,131,13.879148
527.29159,78,14.188154
689.565194,97,14.53835
468.655215,73,14.827189
564.183533,83,15.13984
331.232781,53,15.361506
353.893477,56,15.568228
402.198128,63,15.81362
714.721736,100,16.19107
655.382409,90,16.531356
592.366714,86,16.866906
314.410314,52,17.064152
866.553189,122,19.153511
957.043546,129,20.688488
1214.026789,162,21.286137
628.688883,90,21.62005
281.655842,48,21.793772
565.620798,81,22.096214
404.003808,64,22.324047
751.822904,105,22.725434
584.332367,85,23.035077
667.333135,93,23.382842
538.532466,83,23.684041
690.184699,99,25.704004
862.636394,119,26.139248
843.222705,117,26.557608
629.274038,89,26.891184
851.948959,122,27.341655
989.319084,133,29.01924
744.739159,104,29.389317
822.899968,116,29.81128
771.088336,108,30.202231
599.395108,89,32.22853
711.221476,100,32.59186
751.13016,106,32.974233
994.675279,136,33.456829
1440.294142,189,34.148673
914.291416,126,34.589514
741.514043,105,34.977122
1141.278024,154,35.526999
718.327025,100,37.697933
1317.410876,175,40.003727
1307.767383,175,40.642267
1361.585396,181,41.297925
1152.943193,156,41.850909
1025.173564,143,42.364684
1181.611473,161,42.9398
1908.744752,249,45.514237
1325.102705,177,46.136225
953.730741,129,46.597651
1386.957539,184,49.394894
1753.365722,233,50.257676
1646.849107,219,52.768248
2300.568339,299,53.87263
2047.575637,265,54.808362
7146.89537,947,66.410954
2246.933118,301,67.501928
8606.394809,1127,94.9654
22320.752462,3001,152.130104
22811.33884,3001,211.891332
22868.146771,3001,253.0359
6122.165193,811,282.461862
22854.221588,3001,344.846666
9821.048692,1322,376.164182
22980.847674,3001,438.122665
22810.142467,3001,498.318933
5822.076918,785,502.88985
3321.27928,442,504.541301
3225.723097,422,529.581595
22996.120299,3001,587.487463
19116.863239,2497,623.28207
22934.235035,3001,681.453562
12560.919956,1665,712.0712
3146.309695,417,713.593925
9877.71339,1333,743.170443
2434.13857,328,746.053989
22376.466857,3001,804.72101
22625.72896,3001,865.786511
22096.652825,3001,925.352387
22493.946784,3001,986.994279
22490.516436,3001,1047.471267
17516.939754,2450,1103.165186
22009.56214,3001,1159.465529
5931.663291,805,1164.120697
13654.776093,1800,1192.783464
3455.70887,459,1218.646813
4021.794734,525,1220.579038
22896.907735,3001,1280.969741
12607.280408,1672,1315.541325
18790.026552,2450,1348.434711
15214.24116,2000,1401.452705
10988.810751,1471,1430.090639
11818.622786,1570,1459.850099
9669.788238,1308,1466.263028
21823.462186,3001,1525.470619
3556.295712,472,1548.911935
3278.419677,432,1550.535894
5115.516727,679,1554.707909
5064.018801,674,1579.185083
1658.873011,228,1579.984863
3949.059343,520,1581.907245
4519.496457,604,1605.897677
4356.074954,577,1608.018184
22413.547716,3001,1668.525394
22722.349522,3001,1725.003494
14022.991093,1849,1755.420936
22346.603395,3001,1809.709306
4101.523585,555,1813.468958
13183.398729,1742,1866.388505
22613.931818,3001,1904.786848
9396.942344,1276,1931.006981
22624.030674,3001,1986.691744
8770.040273,1197,2013.913574
3920.317768,516,2015.785383
22254.924926,3001,2077.624715
21671.449051,3001,2138.508934
21826.747359,3001,2195.427495
21677.490323,3001,2256.353146
7783.363579,1082,2281.775863
