#{"t_start": 1784742743.9340289, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
277.242482,46,1.847848
335.753744,52,2.029782
450.491064,66,2.26744
454.433655,69,2.513722
260.938992,44,2.677723
370.09431,57,2.898991
236.748914,41,3.047336
502.659044,73,3.316287
480.876954,71,3.586455
283.228155,45,3.750051
375.739038,62,3.975124
515.167262,77,4.263284
364.617581,56,4.46745
224.299915,41,4.629381
723.023619,99,4.991409
566.60891,82,5.301765
323.714232,54,7.167274
276.168156,44,7.320376
374.483089,59,7.549724
430.140673,65,7.779956
373.40828,58,7.998927
741.665425,102,8.366244
259.993161,45,8.539555
540.000087,80,8.845892
521.427659,75,9.168503
493.464854,71,10.259837
806.478334,110,10.672537
419.864782,67,10.924204
543.321146,78,11.261803
390.130276,60,11.485046
606.77435,87,11.811822
456.291312,71,13.718079
303.890395,48,13.894547
771.844997,109,14.315231
359.173303,56,14.516149
499.677382,74,14.809129
532.459726,77,15.096545
499.773375,72,15.390778
996.238773,134,15.904261
645.458104,91,16.241911
721.006883,101,16.630764
638.317026,92,16.980983
625.562334,89,17.31353
902.891838,124,20.47322
861.585944,122,20.920825
429.30096,67,21.167342
542.881764,80,21.456466
505.744226,74,21.735074
684.145569,97,22.092644
820.460448,114,22.506305
347.858397,54,22.721159
745.274576,104,23.097637
407.931165,66,23.349677
1283.880971,171,25.635959
833.870983,122,26.064428
1091.373554,149,26.616972
1013.97532,142,27.135544
786.110248,114,27.571561
461.059072,75,29.025613
662.37375,97,29.371018
828.185103,117,29.797526
713.953721,101,30.163569
590.461441,86,32.178202
1217.495909,163,32.767733
1079.917206,146,33.295212
812.052827,114,33.705708
1102.398461,149,34.246334
1201.125142,160,34.821368
913.627509,124,35.269961
1263.409295,168,37.676784
1460.13701,193,40.047255
1180.766914,158,40.623649
1034.092083,147,41.157279
1289.38531,178,41.789738
519.994008,78,42.067213
1299.680395,174,42.693688
1275.676282,171,44.98999
922.325103,131,45.454018
2020.51247,271,46.413686
1910.170846,249,49.44961
1330.509739,182,50.126644
1945.411842,253,52.755157
2011.34664,263,53.719165
2589.565385,350,54.977417
5148.111077,694,65.642526
2554.123702,340,66.905856
23836.151396,3001,125.386655
22550.501454,3001,185.130847
22909.746978,3001,246.559037
14430.3548,1913,281.759701
20280.280998,2652,341.195716
17328.282865,2271,379.335355
21040.522346,2743,438.674963
22814.812041,3001,498.895347
14713.584651,2044,531.58015
22493.854402,3001,589.562853
22852.199933,3001,649.643903
6668.298257,929,654.71427
4172.111464,548,679.675706
8950.525531,1221,706.996241
2176.048726,296,708.128055
22827.999354,3001,769.017883
2617.192,354,770.328881
15743.345297,2066,802.006712
3429.168559,468,827.926717
22923.517234,3001,866.457762
4452.266627,601,890.394721
22491.08147,3001,952.307106
21992.86381,3001,1013.390964
9759.593974,1362,1044.320456
22710.237663,3001,1081.54105
11052.936411,1477,1109.214222
3723.874288,507,1131.061879
22756.025538,3001,1187.651057
22596.691881,3001,1247.682221
10248.945576,1378,1256.113193
22745.849079,3001,1320.222192
22756.111143,3001,1376.650848
21603.394689,3001,1433.25897
22241.131885,3001,1493.026121
22283.17363,3001,1550.928313
4253.867389,578,1554.706991
4789.457028,640,1577.397422
21975.548887,3001,1635.760801
22209.374342,3001,1695.703162
22188.535653,3001,1750.792596
9505.169238,1289,1758.838902
10246.404683,1378,1785.815841
22196.285006,3001,1844.259758
8890.4586,1213,1870.813555
14143.375737,1860,1903.410423
22092.425902,3001,1959.417332
3558.971783,467,1961.203061
4282.047477,562,1984.397805
22349.077039,3001,2043.460666
10938.873408,1463,2072.814984
22204.407102,3001,2133.744673
22598.812972,3001,2171.196305
12537.930636,1662,2222.791666
11959.68105,1590,2252.399982
9370.863632,1274,2258.827076
