#{"t_start": 1784742743.9479036, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
320.42045,52,1.8559
470.44684,69,2.09493
202.705446,35,2.221943
566.396278,84,2.52536
350.533931,56,2.731497
411.162997,62,2.973787
368.414306,59,3.18864
464.24339,71,3.457337
332.327973,53,3.652727
265.613801,44,3.810445
316.603978,50,4.00226
341.822003,54,4.197331
754.20635,104,4.589644
343.060252,53,4.777937
300.394113,52,4.972703
327.66501,52,5.173336
1066.199947,142,7.356445
198.950355,37,7.500634
339.935706,52,7.69089
261.754599,45,7.847484
353.324705,56,8.058883
246.001601,41,8.208954
255.975877,45,8.371642
300.154324,48,8.560966
467.965838,70,8.824728
251.164563,43,9.003626
576.43349,85,10.173982
230.844641,40,10.318197
543.662544,79,10.61657
225.891204,40,10.766003
837.184581,118,11.257267
388.866948,59,11.476204
466.396267,68,11.724082
341.498431,55,13.587342
517.764224,77,13.862265
334.683783,54,14.062477
369.663343,62,14.310101
474.728359,70,14.562744
615.82295,87,14.905869
560.979106,81,15.205523
814.961202,111,15.64727
665.249673,95,16.017285
703.951788,98,16.371714
706.576433,98,16.76549
452.648664,69,17.025025
594.806829,85,17.336706
1381.825049,183,20.711943
385.781129,61,20.94101
437.508789,69,21.191001
845.972267,116,21.622633
353.079074,56,21.827532
580.740357,88,22.153171
628.18723,90,22.474384
312.055019,51,22.676194
594.814392,85,22.990191
354.215858,56,23.194635
489.365775,74,23.471457
802.258879,112,25.544237
1036.852723,140,26.036765
809.607338,110,26.445241
797.073791,114,26.867234
810.365231,111,27.280545
692.096159,98,27.655508
858.517294,120,29.259828
489.058458,74,29.53065
582.041563,85,29.834687
869.775555,121,30.271402
765.277501,107,32.356593
1526.983185,198,33.082892
1733.994594,228,33.899284
1034.218108,142,34.407409
650.314321,94,34.754322
750.065137,108,35.139396
691.089387,101,35.500651
945.676577,129,37.772482
1059.363044,143,39.967239
1200.851821,161,40.549951
1230.825067,165,41.152564
1447.710718,191,41.830971
984.04752,136,42.320463
1239.161032,165,42.908957
1302.44276,176,45.220788
1190.162435,164,45.800571
1127.478583,156,46.355367
1315.682584,180,49.12729
1290.104735,175,49.774524
1403.505497,187,50.477932
1359.068516,182,52.849985
2240.217629,297,53.937286
1959.621461,263,54.868305
1778.73141,232,55.699831
1557.478614,206,58.176595
3826.718861,511,66.477357
5273.932768,697,70.673439
3932.32116,512,92.445105
23873.769284,3001,151.393797
22583.286326,3001,190.995115
3936.361863,520,214.904646
22862.733164,3001,280.68789
22998.6719,3001,343.089957
20426.988268,2672,381.039608
22918.366092,3001,442.971886
19211.371623,2509,501.357938
14919.445453,1963,532.088311
22921.25063,3001,590.084577
3473.991716,459,593.759492
22822.918124,3001,653.463922
22163.854549,3001,711.980818
3126.11184,417,713.516395
13006.332728,1720,768.061947
2729.910766,365,769.417181
2983.398969,397,772.56539
12791.297379,1692,801.165183
17281.656967,2261,857.945777
14561.903124,1918,889.986433
22636.363532,3001,951.852082
22820.431902,3001,1012.952064
10750.613608,1442,1044.183689
4449.863542,594,1046.368165
11690.854484,1557,1078.264368
3596.871988,473,1080.010124
12741.339851,1685,1108.425542
22128.107967,3001,1164.70561
3140.587493,418,1166.237511
22600.388874,3001,1225.153182
3128.975316,414,1248.092876
22612.170798,3001,1312.211405
15851.23593,2081,1343.736601
12378.440261,1641,1372.964776
4450.029707,595,1376.843563
3933.752488,522,1401.180925
6189.247646,841,1405.993766
22820.213445,3001,1464.142154
22577.652102,3001,1523.299523
16563.744783,2173,1554.752223
13915.079176,1983,1605.779681
7169.973889,1000,1611.204853
22323.598842,3001,1671.604562
12987.718375,1718,1701.39836
12733.009054,1685,1729.5648
12228.427059,1623,1759.154054
22741.769629,3001,1813.523198
4369.371289,585,1840.042091
22215.953904,3001,1898.82425
7861.664375,1091,1904.592171
3514.565466,477,1927.865726
22629.40599,3001,1983.573876
22522.651961,3001,2040.962769
3171.768324,419,2044.169116
14904.856695,1957,2076.921061
22482.044832,3001,2137.842211
22004.952529,3001,2194.760615
3367.807625,447,2196.372324
8051.311995,1085,2224.805723
5587.217567,761,2229.311025
5781.527442,764,2255.852952
