time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend,action_norm,policy_raw
0.0,0.048440377539853606,0.0,3.0262969744666837,0.0,120.0,1,0.0,-0.28944903377253567,-0.29796481132507324
0.005,0.05210830265562894,0.06275054886044629,3.0321376639978173,0.10002559548016876,120.0,1,0.0,0.15187941660148438,0.15306366980075836
0.01,0.058049178192525495,0.2304591674340939,3.041579913935472,0.36705367316680615,120.0,1,0.0,0.1502352602578363,0.15138112008571625
0.015,0.06612900048003852,0.46988815242040016,3.054386678698794,0.7474027517578308,120.0,1,0.0,0.1374119345922447,0.1382867395877838
0.02,0.07621765272949185,0.7564072286909571,3.070320042155016,1.2008903019844892,120.0,1,0.0,0.1019581761605748,0.10231369733810425
0.025,0.08818695487807032,1.0717380339908784,3.089139034607234,1.697335899299466,120.0,1,0.0,0.05456709769770899,0.05462135374546051
0.03,0.10190901218544106,1.4022686329220726,3.1105979605237275,2.213951547085487,120.0,1,0.0,0.0446418296175986,0.044671520590782166
0.035,0.1172550112082645,1.7378043400600975,3.134445448898628,2.7334099561387992,120.0,1,0.0,0.04511489573748899,0.04514554142951965
0.04,0.1340945801999813,2.070653206186249,-3.122760918109189,3.242431885849123,120.0,1,0.0,0.004471823567084847,0.0044718533754348755
0.045,0.15229578716074493,2.394968354225532,-3.094912462497583,3.7307709229753003,120.0,1,0.0,-0.03192080521399166,-0.03193165361881256
0.05,0.17172578998727384,2.7062866137073263,-3.065459363339614,4.190500972811791,120.0,1,0.0,-0.061267952581099065,-0.06134478747844696
0.055,0.19225208321069628,3.001215101606948,-3.0346666755749068,4.6155306875072775,120.0,1,0.0,-0.08775850588954764,-0.0879848450422287
0.06,0.21374421474977723,3.2772259873763234,-3.002796248025609,5.001282403865825,120.0,1,0.0,-0.10961800622042871,-0.11006025969982147
0.065,0.23607578788927816,3.532526067486283,-2.970103011476604,5.344483180364259,120.0,1,0.0,-0.12482975722648865,-0.12548427283763885
