time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend,action_norm,policy_raw
0.0,0.03039441974080183,0.0,2.923002923880129,0.0,120.0,1,0.0,0.06696795758456481,0.06706833839416504
0.005,0.03410427157876649,0.06336954885861612,2.929176774044068,0.10543062476302545,120.0,1,0.0,0.37211527284755436,0.3908761143684387
0.01,0.040126443933718205,0.23301975354220184,2.9391941432228377,0.3877654767692085,120.0,1,0.0,0.3830463320827693,0.403624951839447
0.015,0.04833942884924861,0.4758734329042433,2.952838314169343,0.7916925665153923,120.0,1,0.0,0.38920993730620274,0.4108685851097107
0.02,0.058627237377937166,0.7675543204547001,2.9698934457908077,1.2759779722118023,120.0,1,0.0,0.3843955194694185,0.405207097530365
0.025,0.07087636806520778,1.090056166775444,2.9901406480019936,1.8097400602320959,120.0,1,0.0,0.3600150880497268,0.376903235912323
0.03,0.08497300046065685,1.4299986594451088,3.0133544601624696,2.369665155733368,120.0,1,0.0,0.32550618108635937,0.33779358863830566
0.035,0.10080057107025073,1.777330614356293,3.03929996391801,2.9379394748238212,120.0,1,0.0,0.2878663297671681,0.2962382435798645
0.04,0.11823790539610425,2.1243764912469225,3.067730789321063,3.500729793894891,120.0,1,0.0,0.2350976986802856,0.23957861959934235
0.045,0.13715808262384938,2.4651490847278605,3.098388277903668,4.047088615573806,120.0,1,0.0,0.16962750787390998,0.17128311097621918
0.05,0.15742818454887264,2.794870674933144,3.131002024846774,4.568190890810614,120.0,1,0.0,0.08877196320403279,0.08900626003742218
0.055,0.17891001756358302,3.109658102451013,-3.117893388242263,5.056830515263263,120.0,1,0.0,0.018102590305854944,0.018104568123817444
0.06,0.20146179592229105,3.406335227573769,-3.0822136727897633,5.507117590974916,120.0,1,0.0,-0.034605403402720156,-0.034619227051734924
0.065,0.2249406498246911,3.6823403386157336,-3.0454319805890506,5.914323965856161,120.0,1,0.0,-0.07302798095708779,-0.07315821945667267
0.07,0.2492056998760372,3.9356979490818116,-3.0078322174971865,6.274827584427756,120.0,1,0.0,-0.10163510442857294,-0.10198724269866943
0.075,0.2741213525204782,4.165025964378655,-2.969688705563959,6.586108842914021,120.0,1,0.0,-0.12229337283378693,-0.1229085624217987
0.08,0.29956044487342215,4.369552105506051,-2.931260953458575,6.846757228846897,120.0,1,0.0,-0.12052276742499382,-0.12111146748065948
0.085,0.3254069101589614,4.549118696776736,-2.892789358986075,7.05645552690436,120.0,1,0.0,-0.11382633143121405,-0.11432178318500519
0.09,0.35155773352670494,4.704162286859525,-2.854492184234051,7.215921368803272,120.0,1,0.0,-0.08195817615263634,-0.0821424275636673
0.095,0.3779240937700647,4.8356628835318265,-2.8165639285766644,7.3267997642036535,120.0,1,0.0,-0.07886521708086941,-0.07902933657169342
0.1,0.40443170728279565,4.945065174816866,-2.7791750249672194,7.391512606022079,120.0,1,0.0,-0.07558154083519042,-0.07572595775127411
0.105,0.4310204822375654,5.034179556749194,-2.7424726402571027,7.413079634988811,120.0,1,0.0,-0.07212504315926165,-0.07225050032138824
0.11,0.4576436428026263,5.105073415300394,-2.7065822860379223,7.394928961747441,120.0,1,0.0,-0.06851657361665597,-0.0686240941286087
0.115,0.48426649730109367,5.15996308972835,-2.671609936305491,7.340714432269602,120.0,1,0.0,-0.06477994572310002,-0.06487078964710236
0.12,0.5108650104378692,5.201115042219625,-2.6376443831058163,7.254153310823764,120.0,1,0.0,-0.06094066815798672,-0.061016276478767395
