time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend,action_norm,policy_raw
0.0,0.10796863492088007,0.0,2.855073337638837,0.0,120.0,1,0.0,0.15461000993274363,0.15585993230342865
0.005,0.11165819662727364,0.06294433073694705,2.8613608389917378,0.10716154291383617,120.0,1,0.0,0.4120220139426903,0.4380442500114441
0.01,0.11765769011815529,0.23168633337238287,2.871587757445381,0.3947462248304223,120.0,1,0.0,0.44012754614529553,0.47238898277282715
0.015,0.1258567614114116,0.47373942457336615,2.8855566028605644,0.8074055913049771,120.0,1,0.0,0.47501832640314146,0.5165311694145203
0.02,0.13615193687962676,0.7652581330928485,2.9030724761151108,1.3039964642379025,120.0,1,0.0,0.5043366313732054,0.5551051497459412
0.025,0.14844314312709989,1.0887023732303982,2.923938411054282,1.8537910109057467,120.0,1,0.0,0.5122015058763711,0.5657097101211548
0.03,0.16263034247212502,1.4310870922964563,2.947950946700079,2.4336400051378653,120.0,1,0.0,0.47044660308071184,0.510643720626831
0.035,0.17861040591703692,1.7826752864735973,2.974896106080881,3.0258567861432475,120.0,1,0.0,0.43157450495838495,0.4618299603462219
0.04,0.19627439257903184,2.1360096371007917,3.0045460353508435,3.616650558647552,120.0,1,0.0,0.3985493034124292,0.42192310094833374
0.045,0.2155054494172408,2.485206560925343,3.036656629377468,4.194984382483781,120.0,1,0.0,0.35353763663931675,0.3694809675216675
0.05,0.23617756917388177,2.8254577626044473,3.0709665082121393,4.751767988194068,120.0,1,0.0,0.2773083403583784,0.28476381301879883
0.055,0.2581554270170095,3.152699309785378,3.1071976792299525,5.27931993287911,120.0,1,0.0,0.17675564642168473,0.1786317080259323
0.06,0.2812954408718242,3.4634173744954224,-3.138127212002466,5.771048500549989,120.0,1,0.0,0.07512157572481308,0.0752633661031723
0.065,0.30544806393612145,3.754563723612306,-3.0989392127283066,6.221307172770873,120.0,1,0.0,-0.0025349950133095405,-0.002535000443458557
0.07,0.3304611393679215,4.023553945924101,-3.0587288882147985,6.62538034328613,120.0,1,0.0,-0.05428034226347594,-0.05433374643325806
0.075,0.35618396800939667,4.26831923103307,-3.0177980903238493,6.979551483140005,120.0,1,0.0,-0.08896646939361039,-0.08920231461524963
0.08,0.38247161243728844,4.487380855348553,-2.976438067577209,7.2812035069024645,120.0,1,0.0,-0.11417678174726491,-0.11467684805393219
0.085,0.40918892648575983,4.679917862906009,-2.9349229026157464,7.528903767508858,120.0,1,0.0,-0.11727137852131914,-0.11781345307826996
0.09,0.4362138706398558,4.845804099603074,-2.8935042758054896,7.7224360737047775,120.0,1,0.0,-0.10976363495115316,-0.11020766198635101
0.095,0.46343982640080406,4.985600282407114,-2.852407977769643,7.862758395791421,120.0,1,0.0,-0.06779669058752563,-0.06790085136890411
0.1,0.4907768086848533,5.100497999852747,-2.8118322778790787,7.951883698635901,120.0,1,0.0,-0.06395205419751297,-0.0640394538640976
0.105,0.5181516438520671,5.192222614092023,-2.7719479791069856,7.992697768505136,120.0,1,0.0,-0.059988877095573774,-0.06006099283695221
0.11,0.5455072977758506,5.2629087189296975,-2.7328998077038036,7.988738264983507,120.0,1,0.0,-0.055942851019962714,-0.056001320481300354
0.115,0.5728015928543857,5.314964235386452,-2.6948087126812856,7.943962268896733,120.0,1,0.0,-0.05184995772438173,-0.05189649760723114
0.12,0.6000055539019963,5.350937930466605,-2.65777466596464,7.8625264527984475,120.0,1,0.0,-0.04774530136389111,-0.04778163135051727
0.125,0.6271015889996855,5.373401500230477,-2.6218796250231,7.748597175431108,120.0,1,0.0,-0.04366184667641098,-0.04368962347507477
0.13,0.6540816617703367,5.384852880057329,-2.5871904122964478,7.6061999286503506,120.0,1,0.0,-0.03962977850803007,-0.03965054452419281
0.135,0.680945560637105,5.387643298575561,-2.553761355620122,7.439110582820365,120.0,1,0.0,-0.035675533307896766,-0.035690680146217346
0.14,0.7076993268124019,5.3839274172700815,-2.5216366080308292,7.250785770931563,120.0,1,0.0,-0.031821634515710115,-0.03183238208293915
0.145,0.7343538693424312,5.375633871717401,-2.490852119582197,7.044326707663309,120.0,1,0.0,-0.028086440941046363,-0.02809382975101471
0.15,0.7609237724898359,5.364452530289527,-2.4614372693274573,6.8224694531790995,120.0,1,0.0,-0.024484225309381602,-0.02448911964893341
0.155,0.7874262864152856,5.351834555087381,-2.4334161861207897,6.587594602621302,120.0,1,0.0,-0.02102525579077726,-0.02102835476398468
0.16,0.8138804843501602,5.339001612588014,-2.4068087965644156,6.3417501122993585,120.0,1,0.0,-0.017716327134076344,-0.017718181014060974
0.165,0.8403065661944463,5.326961106184756,-2.381631641014002,6.086682062043224,120.0,1,0.0,-0.01456078787641677,-0.014561817049980164
0.17,0.8667252880745339,5.31652492185286,-2.3578984969296415,5.823869324053101,120.0,1,0.0,-0.0115593589289297,-0.011559873819351196
0.17500000000000002,0.893157498642387,5.308329785394033,-2.335620845045431,5.5545591972578485,120.0,1,0.0,-0.008710372688079481,-0.008710592985153198
0.18,0.919623764964552,5.302857867438183,-2.3148082091384303,5.279801992153911,120.0,1,0.0,-0.006010132186660676,-0.006010204553604126
0.185,0.9461440732102817,5.300456716686881,-2.2954683953919086,5.000483289465467,120.0,1,0.0,-0.0034535538937750347,-0.003453567624092102
0.19,0.9727375916904701,5.301357949801657,-2.2776076528920415,4.717353154425186,120.0,1,0.0,-0.0010345276479769698,-0.0010345280170440674
0.195,0.9994224859547421,5.305694386360676,-2.261230772864723,4.431051990812246,120.0,1,0.0,0.0012539767606700974,0.0012539774179458618
0.2,1.0262157775460667,5.313515502984101,-2.2463411409047436,4.142132994475099,120.0,1,0.0,0.0034191624198615135,0.0034191757440567017
0.20500000000000002,1.053133239618864,5.324801206804301,-2.232940753651969,3.851081343855305,120.0,1,0.0,0.0054684481303919645,0.005468502640724182
0.21,1.0801893239568832,5.339474008743075,-2.2210302090699416,3.558330370530208,120.0,1,0.0,0.007409153898235506,0.007409289479255676
0.215,1.1073971150059962,5.357409723458266,-2.210608677609604,3.264275006999023,120.0,1,0.0,0.009248380420850579,0.00924864411354065
0.22,1.1347683073958252,5.378446845049353,-2.201673860022375,2.969282828266144,120.0,1,0.0,0.01099257594530942,0.010993018746376038
0.225,1.1623132040954014,5.402394753278465,-2.1942219363566466,2.6737030005610594,120.0,1,0.0,0.012647788776711496,0.012648463249206543
0.23,1.1900407328628557,5.4290408999376565,-2.1882475096732787,2.377873433707217,120.0,1,0.0,0.02083730042102676,0.020840317010879517
0.23500000000000001,1.2179584790355966,5.458157113325958,-2.1837435472020252,2.0821264094488074,120.0,1,0.0,0.02285280730107064,0.022856786847114563
0.24,1.2460727329902768,5.489505143631513,-2.1807013209946544,1.786792930649281,120.0,1,0.0,0.007988774693933637,0.00798894464969635
0.245,1.2743885508024264,5.522841555457632,-2.17911034958273,1.492206008355502,120.0,1,0.0,-0.023775879189568704,-0.02378036081790924
0.25,1.302909826772043,5.557922057200706,-2.1789583416966067,1.1987030768628482,120.0,1,0.0,-0.07602396243158162,-0.07617093622684479
0.255,1.3316393765688561,5.594505341381355,-2.1802311427310497,0.9066277019532981,120.0,1,0.0,-0.15052699532764566,-0.1516796052455902
0.26,1.3605790298019462,5.632356495876676,-2.1829126843405673,0.6163307247428267,120.0,1,0.0,-0.24247657889982172,-0.24740372598171234
0.265,1.3897297308430214,5.671250033562012,-2.1869849373064048,0.3281709630812394,120.0,1,0.0,-0.33872448753557777,-0.3526510000228882
0.27,1.4190916467389372,5.710972577225281,-2.192427867632428,0.04251557401905637,120.0,1,0.0,-0.42236575778141444,-0.45056796073913574
0.275,1.4472606219409823,5.751325227714748,-2.200455564924559,-0.24025983578687155,-120.0,1,0.0,-0.4850041800127126,-0.529507040977478
0.28,1.472872672172864,5.7219426808883265,-2.2123019399039117,-0.5815797414467002,-120.0,1,0.0,-0.5803204950731516,-0.6629458069801331
0.28500000000000003,1.495975432937532,5.572059522260321,-2.2279839857032027,-1.0285035550526604,-120.0,1,0.0,-0.6010076535356272,-0.6947231292724609
0.29,1.5166006557022749,5.3341826799286345,-2.247530430627488,-1.5554799562540453,-120.0,1,0.0,-0.6284119858161168,-0.7387874126434326
0.295,1.534764662393518,5.031898148183603,-2.2709817667110888,-2.143932213404808,-120.0,1,0.0,-0.6540940295346699,-0.7824208736419678
0.3,1.550468701282671,4.682123945699861,-2.2983902695092544,-2.780515964233637,-120.0,1,0.0,-0.6621423242385429,-0.7966189384460449
