time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend,action_norm,policy_raw
0.0,-0.08589648410350038,0.0,3.085618183588352,0.0,120.0,1,0.0,-0.40433974156646596,-0.4288260340690613
0.005,-0.08229398956176091,0.06166843718966586,3.0911768814330998,0.09533917074056042,120.0,1,0.0,-0.00740160687398979,-0.007401742041110992
0.01,-0.07646454525974256,0.22637605497922153,3.1001457696635706,0.3494392702928173,120.0,1,0.0,0.006517183895910757,0.006517276167869568
0.015,-0.06854571267292253,0.46125425633532363,3.112283124769607,0.7105238642431538,120.0,1,0.0,0.0006473063518524095,0.0006473064422607422
0.02,-0.0586717896488068,0.7418823215924939,3.1273459341316245,1.139760653484175,120.0,1,0.0,-0.03980456120209013,-0.03982560336589813
0.025,-0.0469750546835397,1.0501078924001508,-3.1380964774654503,1.6079609582140193,120.0,1,0.0,-0.07244143177030084,-0.07256855070590973
0.03,-0.03358674112418151,1.372417667563464,-3.117921832393398,2.093115497786085,120.0,1,0.0,-0.08103120344549852,-0.08120925724506378
0.035,-0.018637621248742575,1.6987289286404974,-3.095566739678539,2.57856887694217,120.0,1,0.0,-0.07444472708823806,-0.07458271086215973
0.04,-0.0022581259627198168,2.0215026902523237,-3.071284753311566,3.0516812934495787,120.0,1,0.0,-0.0880922102689088,-0.08832114934921265
0.045,0.015422023184367726,2.335101781990371,-3.045330244790927,3.502860288435844,120.0,1,0.0,-0.0965560893334468,-0.09685784578323364
0.05,0.03427463826859262,2.6353337938471526,-3.017956320468355,3.9248706423588313,120.0,1,0.0,-0.10439353839250269,-0.10477526485919952
0.055,0.05417426119593731,2.919131099596602,-2.98941224641418,4.3123491978977295,120.0,1,0.0,-0.12193297499653438,-0.12254270911216736
0.06,0.07499960420869987,3.184329471064676,-2.9599406007859774,4.6614656011320434,120.0,1,0.0,-0.1287375476800982,-0.12945590913295746
0.065,0.09663508129112866,3.429514253936633,-2.929774407936917,4.969681482259157,120.0,1,0.0,-0.1219143465209586,-0.12252379953861237
0.07,0.11897227371023668,3.653909544573923,-2.899134505192269,5.2355707541474,120.0,1,0.0,-0.11770201481966532,-0.11825011670589447
0.075,0.14191119201767077,3.857291779385844,-2.8682273534060925,5.458673202842939,120.0,1,0.0,-0.10092366062145242,-0.10126842558383942
0.08,0.1653612333944941,4.039914749911083,-2.837243435545919,5.639362491441031,120.0,1,0.0,-0.09865521572632704,-0.09897716343402863
0.085,0.18924177885109414,4.202438131274476,-2.806356308467432,5.778717761589455,120.0,1,0.0,-0.09701194167241628,-0.09731800854206085
0.09,0.21348242032909576,4.345855871285857,-2.77572229729348,5.878394675116428,120.0,1,0.0,-0.09519431458958642,-0.0954834371805191
0.095,0.2380228457346464,4.471423977364475,-2.74548076148345,5.940496565034922,120.0,1,0.0,-0.09319737664897916,-0.09346862137317657
0.1,0.26281243608980387,4.5805892533008965,-2.715754823065535,5.967449214277685,120.0,1,0.0,-0.09101730507891073,-0.09126989543437958
0.105,0.28780964241607154,4.674921457733541,-2.686652431073334,5.961883831604032,120.0,1,0.0,-0.08865233195527158,-0.08888567984104156
0.11,0.31298121233315984,4.756051409613534,-2.6582676382108623,5.926532473313069,120.0,1,0.0,-0.08610186274668565,-0.0863155871629715
0.115,0.33830133071590107,4.8256170530645734,-2.6306819803506554,5.864138998108384,120.0,1,0.0,-0.08336790173800987,-0.08356185257434845
0.12,0.36375072842426115,4.885218708935489,-2.6039658707012694,5.777387141591635,120.0,1,0.0,-0.08045411335289913,-0.08062838017940521
0.125,0.3893158009591269,4.93638391711962,-2.578179943493477,5.668845838663025,120.0,1,0.0,-0.07736668839606405,-0.07752160727977753
0.13,0.4149877669520342,4.980541564582991,-2.5533763035113566,5.540930739386883,120.0,1,0.0,-0.07411438317501264,-0.07425053417682648
0.135,0.4407618858968003,5.0190044730826155,-2.529599655914521,5.395880053646189,120.0,1,0.0,-0.07070844005963167,-0.07082663476467133
0.14,0.46663674602535893,5.052959302050272,-2.506888304906951,5.235742420076417,120.0,1,0.0,-0.06716262599588567,-0.0672638863325119
0.145,0.4926136268000271,5.083462482965632,-2.4852750200188223,5.062374365435827,120.0,1,0.0,-0.06349344832500994,-0.06357897818088531
0.15,0.5186959359454901,5.111440900957639,-2.4647877756074954,4.8774450184832965,120.0,1,0.0,-0.05971956811134486,-0.0597907155752182
0.155,0.5448887179544374,5.137696132991388,-2.4454503733375343,4.682445984428816,120.0,1,0.0,-0.055861774645720064,-0.055919989943504333
0.16,0.5711982292204222,5.162911200190909,-2.4272829595502414,4.478704601819665,120.0,1,0.0,-0.05194286887652504,-0.051989659667015076
0.165,0.5976315740560891,5.187658963442411,-2.410302450177867,4.2673991407293945,120.0,1,0.0,-0.04798647416925211,-0.04802335798740387
0.17,0.6241963955722545,5.212411464365161,-2.3945228756765604,4.049574824165759,120.0,1,0.0,-0.04401715123820285,-0.04404561221599579
0.17500000000000002,0.6509006155095303,5.237549674082138,-2.3799556577076078,3.8261598431896564,120.0,1,0.0,-0.04005958959560443,-0.04008103907108307
0.18,0.6777522174696942,5.263373252425404,-2.3666098282479378,3.597980780839875,120.0,1,0.0,-0.03613782617207371,-0.03615356981754303
0.185,0.7047590684751261,5.290110037327259,-2.354492200634653,3.365777058613406,120.0,1,0.0,-0.03227475997690648,-0.03228597342967987
0.19,0.7319287743139147,5.317925078267043,-2.343607500858187,3.130214174624296,120.0,1,0.0,-0.02849136860750528,-0.02849908173084259
0.195,0.7592685646555467,5.346929100639709,-2.3339584662829282,2.891895619791522,120.0,1,0.0,-0.024806699061852552,-0.024811789393424988
0.2,0.7867852044170868,5.377186342561389,-2.325545917929986,2.651373443606575,120.0,1,0.0,-0.021236668430347435,-0.021239861845970154
0.20500000000000002,0.8144849283058971,5.408721744998045,-2.318368811520766,2.4091575003520327,120.0,1,0.0,-0.006839436933188889,-0.006839543581008911
0.21,0.8423733958550482,5.441527503189052,-2.312424271655815,2.165723445725029,120.0,1,0.0,0.0028892377089883487,0.0028892457485198975
0.215,0.8704556646004755,5.475569004849355,-2.30770761278722,1.9215195775413176,120.0,1,0.0,-0.0011690998711455073,-0.0011691004037857056
0.22,0.8987361793272021,5.510790190908375,-2.3042123500268894,1.6769726265857583,120.0,1,0.0,-0.017639029171867788,-0.0176408588886261
0.225,0.9272187755402382,5.547118379517615,-2.3019302023081103,1.432492607955839,120.0,1,0.0,-0.045118241674196036,-0.04514889419078827
0.23,0.9559066954997625,5.584468595290019,-2.30085108997431,1.1884768419058345,120.0,1,0.0,-0.08507679187609406,-0.08528295159339905
0.23500000000000001,0.9848026153058591,5.622747444443727,-2.300963128498305,0.9453132481193915,120.0,1,0.0,-0.1387116018336404,-0.13961166143417358
0.24,1.0139086816312575,5.661856573637621,-2.302252619729686,0.7033830098897829,120.0,1,0.0,-0.20491675605100326,-0.20785947144031525
0.245,1.0432265567865764,5.701695746498123,-2.3047040418209295,0.4630626958482982,120.0,1,0.0,-0.27995664359603706,-0.28763502836227417
0.25,1.0727574708663254,5.7421655676395265,-2.3083000387890023,0.22472591732404895,120.0,1,0.0,-0.3581264057648352,-0.3747349977493286
0.255,1.10099124715635,5.783169879717098,-2.314554542249461,-0.01125541041060224,-120.0,1,0.0,-0.43223599757714337,-0.4626431465148926
0.26,1.1264690043983308,5.749066224289045,-2.324984472740367,-0.3211667308308947,-120.0,1,0.0,-0.5686403478325774,-0.6455111503601074
0.265,1.149253576247051,5.585687530315816,-2.33958714112987,-0.7623715726684661,-120.0,1,0.0,-0.5869396818051424,-0.6729845404624939
0.27,1.169388749504289,5.328494240172866,-2.3583744760042067,-1.3019120989764925,-120.0,1,0.0,-0.608454480862956,-0.706463634967804
0.275,1.1869003832773977,5.003129342991533,-2.3813721110440897,-1.91580081794921,-120.0,1,0.0,-0.6358250516081676,-0.7511340975761414
