episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.991462750575424,-29597.5057189848,-14.798752859492401,2000,0,0,0,2.9727461016329673,2.021025020150225,89.775
2,4000,1,smoke_nominal,0.0,0.9829984587361706,-29736.857717719955,-14.868428858859977,2000,0,0,0,3.0146294742644906,1.6292010428512695,91.545
3,6000,1,smoke_nominal,0.0,0.9746065010016562,-29660.885884644093,-14.830442942322046,2000,0,0,0,2.9865411847456436,1.825185093448579,91.68
4,8000,1,smoke_nominal,0.0,0.966286259219434,-29777.51615677007,-14.888758078385035,2000,0,0,0,3.0194779956689497,1.4781976552766418,88.83
5,10000,1,smoke_nominal,0.0,0.958037120519662,-29711.779146787878,-14.85588957339394,2000,0,0,0,3.004661711045309,1.663165880051139,89.385
6,12000,1,smoke_nominal,0.0,0.949858477269958,-29782.021195516998,-14.891010597758498,2000,0,0,0,3.0200151034601617,1.521264933913783,90.69
7,14000,1,smoke_nominal,0.0,0.9417497270306415,-29803.86223307761,-14.901931116538805,2000,0,0,0,3.0236163269905454,1.4988400292565802,90.615
8,16000,1,smoke_nominal,0.0,0.9337102725103589,-29728.800063267616,-14.864400031633808,2000,0,0,0,3.005206492383405,1.6762163628833322,89.415
9,18000,1,smoke_nominal,0.0,0.9257395215220854,-29561.33783910129,-14.780668919550644,2000,0,0,0,2.9730467364207778,1.8667937705594126,90.345
10,20000,1,smoke_nominal,0.0,0.9178368869395057,-29655.92304934263,-14.827961524671315,2000,0,0,0,2.98611447237638,1.8958946496070423,91.995
11,22000,1,smoke_nominal,0.0,0.9100017866537655,-29743.474751252485,-14.871737375626243,2000,0,0,0,3.01166015694159,1.5819118254814781,88.995
12,24000,1,smoke_nominal,0.0,0.902233643530594,-29615.227289341252,-14.807613644670626,2000,0,0,0,2.984274214504604,1.8478284131604372,90.795
13,26000,1,smoke_nominal,0.0,0.8945318853677909,-29587.396691527087,-14.793698345763543,2000,0,0,0,2.9712636287877983,1.8490059239646313,90.27
14,28000,1,smoke_nominal,0.0,0.8868959448530797,-29700.996240108692,-14.850498120054347,2000,0,0,0,2.9971378063937584,1.8163828231848709,90.87
15,30000,1,smoke_nominal,0.0,0.8793252595223178,-29468.0321343564,-14.7340160671782,2000,0,0,0,2.949680301712705,2.1832749646146787,90.855
16,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-29941.38923964571,-14.970694619822854,2000,0,0,0,3.0832674562891325,0.6582910611044052,62.31
17,34000,2,smoke_dr_0.10,0.1,0.09880796456264762,-26775.515558950396,-13.387757779475198,2000,0,0,0,2.6756809954417013,4.144971426163132,95.25
18,36000,2,smoke_dr_0.10,0.1,0.09821788059760798,-25085.73643584235,-12.542868217921175,2000,0,0,0,2.5118297122871924,5.105073179654616,98.835
19,37707,2,smoke_dr_0.10,0.1,0.09771734622773506,-22634.534542527777,-13.259832772424005,1707,0,0,0,2.6300064322487544,4.56044997889865,100.49209138840071
20,39707,2,smoke_dr_0.10,0.1,0.0971345088693999,-26885.113597560245,-13.442556798780123,2000,0,0,0,2.6559807865529956,3.4215205633608323,103.44
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-4001.9998293245685,-13.65870248916235,293,0,0,0,2.6971315159018725,2.8096774409417504,110.68259385665529
