#{"t_start": 1784737747.5968533, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
379.409128,58,0.141186
548.804157,78,0.316974
522.021138,79,0.496433
553.483797,79,0.677992
341.57288,52,0.796401
489.483839,72,0.960341
379.000933,58,1.094445
561.023461,81,1.273064
527.984818,75,1.453832
635.567597,91,1.653586
521.561162,77,1.828363
481.366679,69,1.988613
260.669103,43,2.085193
568.281495,81,2.26654
277.921419,48,3.170457
191.620485,36,3.252819
459.930989,69,3.405106
233.629031,40,3.493909
326.637363,53,3.609391
415.411014,65,3.768858
860.030027,118,4.055904
257.276191,45,4.162931
464.604072,71,4.337551
352.858039,54,4.469671
734.624029,104,4.72242
257.50533,45,4.834995
389.13555,61,4.984719
448.184133,67,5.137124
557.068649,81,5.758027
470.764413,69,5.916741
597.098821,85,6.903993
410.866193,64,7.042205
307.404129,54,7.16296
776.076707,108,7.399618
609.944852,88,7.592809
1057.513259,140,7.90047
357.806158,57,8.026433
335.308858,54,8.146328
430.069076,65,8.292417
466.977174,75,8.455473
537.399457,78,8.628839
454.508289,69,8.776064
518.112614,81,8.963764
282.706385,49,9.854091
831.139637,115,10.109142
838.741801,116,10.353693
380.360641,63,10.491585
441.305763,67,10.637939
1455.689779,192,11.051996
616.913758,95,11.260438
421.264532,65,12.166832
567.839112,84,12.357052
450.262768,68,12.506803
875.473061,121,12.78296
1230.536941,177,13.955156
584.009247,86,14.144318
740.417808,103,14.369351
693.143887,100,14.58767
1438.634778,197,15.041172
1042.403649,142,15.361964
1648.457978,215,15.841009
1458.393937,193,17.059344
539.671446,83,17.240865
1312.37093,179,17.620104
960.788097,129,19.503027
1043.684297,143,19.807794
2438.580137,322,20.499614
2218.440456,296,21.942059
2093.499003,268,22.511723
3280.136846,415,23.395545
22899.341179,3001,39.382534
