#{"t_start": 1784739902.0521038, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
240.346924,41,0.104528
228.304009,39,0.193909
296.144741,51,0.311782
339.48716,52,0.438932
547.696374,80,0.631452
369.7801,57,0.761705
305.350135,48,0.871064
823.937595,112,1.12456
334.910145,54,1.24436
304.243996,50,1.352421
504.46565,74,1.514186
419.502457,64,1.656746
334.933489,53,1.771238
336.117488,52,1.885527
278.189583,45,1.983986
296.757127,47,2.088928
618.518786,89,2.284874
660.407514,94,3.300421
343.080925,53,3.414357
536.474916,77,3.580395
218.41672,38,3.662238
385.211277,60,3.808045
502.798416,73,3.975536
340.476498,57,4.104241
339.088056,54,4.223024
287.961203,46,4.326763
837.111536,114,4.57554
398.892497,63,4.716475
346.718355,54,4.839872
302.420645,48,4.943231
254.628554,44,5.497544
431.84195,72,5.655737
290.289404,50,5.770355
197.732417,38,5.857751
846.248764,116,6.920883
314.764527,51,7.034407
336.898579,56,7.157652
322.954944,52,7.273279
422.287753,66,7.420962
662.485557,97,7.631935
258.87524,44,7.728791
425.658888,67,7.878692
451.472806,67,8.02703
290.517836,46,8.129891
312.613947,53,8.24803
297.124184,49,8.360156
458.557315,68,8.506221
624.945349,89,8.706732
466.334755,69,8.863061
809.848949,109,9.902832
482.173559,73,10.063902
593.33548,83,10.244175
458.976787,67,10.388735
399.501749,60,10.519845
473.179814,73,10.686192
675.929171,96,10.897627
579.883692,87,11.088694
474.13415,70,11.930543
644.683136,91,12.129859
427.327047,68,12.279575
402.081116,64,12.421611
763.178483,105,12.654741
681.247102,95,13.659993
640.5781,93,13.867023
503.112248,74,14.03399
1030.275963,139,14.339155
724.251675,102,14.563538
458.162188,67,14.715912
383.516838,60,14.859627
772.671252,107,15.094159
824.858426,117,15.35007
432.983533,67,15.496792
519.696068,77,15.664673
883.181639,124,16.724417
1564.983163,204,17.171002
1061.57205,144,17.479716
752.744706,105,18.576097
1009.913916,139,18.87069
855.120963,122,19.132172
1571.605857,208,19.578851
637.625072,95,20.56763
1048.31882,143,20.877212
1140.35943,154,21.210814
2044.681801,267,21.796268
1059.861522,146,22.116003
1002.262088,137,22.414469
1514.725997,206,23.658593
