time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend
0.0,0.0,0.0,3.141592653589793,0.0,0.0,0,0.0
0.005,0.0012954859525793315,0.5129667401603132,-3.1396597240791015,0.7646117422504731,129.2817440745043,1,0.0
0.01,0.005028015745934232,0.9751661147024648,-3.134107135076725,1.4481589987647818,124.2795456060347,1,0.0
0.015,0.011010599736600596,1.4130599514928055,-3.1252436662786782,2.088845074734813,125.43941149344694,1,0.0
0.02,0.0190849436907259,1.812071835428613,-3.113341731840342,2.663668198841085,122.83362690041645,1,0.0
0.025,0.029110405755565984,2.1934737880040296,-3.0986529430049807,3.203363528830936,125.3095089385655,1,0.0
0.030000000000000002,0.0409641291018029,2.5434730025401344,-3.0814073202872434,3.6864180140812626,124.3635568813098,1,0.0
0.035,0.0544828816867146,2.8596144375067203,-3.061899069904326,4.108515527309174,122.64858597925513,1,0.0
0.04,0.069540954377384,3.159151165029639,-3.040369324387986,4.494859513536772,125.11936303859997,1,0.0
0.045,0.08602528083844455,3.4302209301803686,-3.017042627350995,4.827412084647943,124.62826078221562,1,0.0
0.049999999999999996,0.1038134599781251,3.680739207006625,-2.992158855263032,5.117737010603803,125.99038083723947,1,0.0
0.05499999999999999,0.12277836592360777,3.901124123975547,-2.965965375061126,5.351624526874588,124.76802213396954,1,0.0
0.05999999999999999,0.14275881473621171,4.087289231367353,-2.938759378591401,5.523278241426543,122.08795058648458,1,0.0
0.06499999999999999,0.16359872522611163,4.245232997025309,-2.9108290718160115,5.641881357700166,120.40705022163773,1,0.0
0.06999999999999999,0.1852164425494891,4.398461875792031,-2.882352215829997,5.742014610890336,124.49542852666862,1,0.0
0.075,0.2075730045964379,4.540937344470168,-2.8534430386843024,5.815112508718514,126.88608467669253,1,0.0
0.08,0.23058699010516967,4.661795532264092,-2.824275542697013,5.845948797925067,125.99358501437574,1,0.0
0.085,0.25415830953036944,4.76422901910072,-2.79504823049278,5.839635620971556,125.36226252505995,1,0.0
0.09000000000000001,0.2782247039819395,4.860033705987273,-2.7659034487753984,5.813308809900672,127.50422709262249,1,0.0
0.09500000000000001,0.3026891149697791,4.92404439225181,-2.737029054759925,5.73243554098375,121.92073893307496,1,0.0
0.10000000000000002,0.32752085255901353,5.006821021430397,-2.708519233160852,5.66734148623888,130.322275588505,1,0.0
0.10500000000000002,0.3526770032743344,5.0544784271245256,-2.6804807532534087,5.544916357339317,122.6709341578749,1,0.0
0.11000000000000003,0.37811028996450946,5.117589839145721,-2.653025784312663,5.43388689114014,129.4340120968763,1,0.0
0.11500000000000003,0.40380350108947943,5.158906268787928,-2.6262220055558156,5.285138618375381,124.6517271674209,1,0.0
0.12000000000000004,0.4297330955127681,5.212104402093056,-2.6001447830596462,5.143282292966306,129.84404456064001,1,0.0
0.12500000000000003,0.45587063623366314,5.242529487244397,-2.5748718760593827,4.96407021532338,123.77401452871031,1,0.0
0.13000000000000003,0.4821724972513143,5.277877004160737,-2.550499215881776,4.783311267579906,126.05768282316254,1,0.0
0.13500000000000004,0.5086329612901394,5.306166128175382,-2.527071426309456,4.586440151791214,124.20542492437234,1,0.0
0.14000000000000004,0.535270013462569,5.348420467193627,-2.5046025814370556,4.399691769772367,129.2586609792462,1,0.0
0.14500000000000005,0.5620922886498392,5.380464102131074,-2.4831152772983316,4.194148325975413,126.04120133198838,1,0.0
0.15000000000000005,0.5890494103962443,5.4025468155117435,-2.462701100060183,3.9707340757789154,122.44566482576622,1,0.0
0.15500000000000005,0.6161376203502675,5.432856890862627,-2.4433942323140547,3.751249441182258,125.03983255728446,1,0.0
0.16000000000000006,0.6433618916284156,5.457085501549427,-2.4252156837542596,3.519606950888635,122.48817198576205,1,0.0
0.16500000000000006,0.6707320909802287,5.491156138538767,-2.4081794152380755,3.2943353084831997,125.61743351952038,1,0.0
