#{"t_start": 1784830098.837951, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
300.012912,49,0.134926
764.456443,104,0.357481
475.285846,70,0.506243
327.910177,52,0.617126
328.369341,53,0.731207
401.834707,63,0.875346
365.48301,56,1.002295
302.886533,49,1.111909
567.574136,81,1.29425
554.998725,82,1.475865
424.234374,64,1.61474
256.785725,44,1.711195
303.376943,50,1.827819
672.833436,95,2.037698
214.500138,40,2.125421
374.102659,57,2.255355
310.538371,51,2.777728
303.377275,51,2.894307
472.952129,73,3.056956
438.387644,67,3.204327
459.356828,68,3.3666
404.616699,63,3.503717
680.414959,95,3.725133
366.935382,57,3.856635
417.586314,62,3.992711
185.208049,34,4.068136
259.67626,43,4.163748
239.470821,44,4.260042
328.074771,53,4.379076
402.193793,61,4.517404
327.347025,52,4.631634
413.428162,62,4.769073
373.478806,57,4.894043
291.858887,49,5.413907
540.603104,79,5.588024
402.626415,60,5.719765
221.71088,40,5.818971
291.027605,47,5.922168
605.03319,87,6.11288
214.890489,37,6.195805
489.925405,74,6.357329
418.990087,65,6.499872
658.486053,94,6.706739
300.699868,49,6.815708
466.849104,69,6.966704
499.872126,74,7.127315
609.605857,90,7.329016
526.686833,77,7.498264
320.85419,52,7.61692
396.490097,61,8.14606
506.665507,75,8.314025
519.386951,74,8.476477
594.387048,85,8.665712
1287.870181,170,9.046738
661.584106,93,9.252566
346.053623,56,9.375312
566.385189,84,9.557739
399.11982,62,9.697028
515.888307,73,9.855286
525.886944,78,10.025207
501.557531,74,10.18907
571.292443,82,10.76346
1102.939136,148,11.080692
943.197071,126,11.360413
681.984118,95,11.568413
581.730537,85,11.752237
914.813243,124,12.020836
1112.85758,149,12.34642
567.249885,81,12.524828
558.30383,83,12.706123
886.237612,120,13.373915
583.734422,83,13.554639
564.911308,83,13.731441
902.493336,123,13.999511
411.803892,65,14.141984
665.083787,96,14.351633
499.168051,75,14.51847
655.492149,95,14.727018
875.867022,118,14.98188
585.059179,86,15.171061
1260.512182,168,15.539819
702.632607,99,16.159637
994.72672,132,16.475573
875.912743,119,16.737784
910.864939,125,17.004379
626.031172,88,17.196063
994.655969,134,17.491935
569.050229,85,17.683518
1110.920091,147,18.003432
794.817607,110,18.245379
1406.65256,183,19.037797
767.696603,107,19.271877
794.429339,111,19.509681
1305.966204,172,19.880892
613.389706,91,20.074861
703.997518,98,20.28677
874.638939,119,20.545755
912.536024,125,20.821465
1622.258326,210,21.673627
1033.318543,139,21.969407
727.5715,101,22.187177
1592.433267,208,22.640252
927.764797,126,22.904953
694.236208,98,23.118436
1079.606955,146,23.437038
1116.692021,152,24.156588
679.285296,97,24.36428
1307.68608,172,24.732158
1098.42805,146,25.050196
922.654796,125,25.321835
963.131669,130,25.60668
2035.49096,260,26.564666
1157.968299,154,26.898052
1450.725836,189,27.305712
936.311581,129,27.581285
1325.954016,175,27.964171
1679.512895,220,28.444483
1399.882411,186,29.241576
1661.125567,217,29.714078
2376.63422,304,30.367228
1593.495534,208,30.821954
1897.791919,245,31.747068
2570.569062,326,32.436749
2253.383672,290,33.061744
2029.061181,259,33.616375
1762.092206,229,34.497736
1759.662751,228,34.992737
3025.063482,382,35.823523
2198.800388,282,36.43378
2426.601782,310,37.500474
2046.479997,263,38.073495
2187.814146,280,38.681983
2070.58741,269,39.683879
2531.500074,323,40.388353
2611.133702,335,41.106244
1893.085953,245,41.64022
2977.646052,377,42.834344
3312.568286,419,43.731876
2571.353683,329,44.820928
3890.92848,494,45.872662
3922.666148,498,47.333142
2982.503287,383,48.152794
3347.411581,428,49.06572
3370.898409,432,50.380531
5462.711555,695,51.864094
7582.032988,959,54.300477
4232.030127,544,55.846224
7494.267439,947,58.234143
14440.305173,1807,62.872063
24657.313275,3001,70.080004
24693.867979,3001,77.772535
24730.951818,3001,92.080989
24744.551261,3001,99.879742
24727.750054,3001,107.630871
24748.382503,3001,115.346854
24736.058263,3001,123.109843
24716.51249,3001,130.91022
24721.823204,3001,138.710718
24744.325567,3001,146.490605
24718.116907,3001,154.297978
24751.054478,3001,162.050262
24742.444285,3001,176.921257
24738.883229,3001,184.771456
24740.513641,3001,192.590723
24742.862457,3001,199.935321
24752.88413,3001,207.617726
24747.762274,3001,215.243125
24742.380098,3001,222.905583
24741.701053,3001,231.053585
24745.986155,3001,239.107174
24746.152713,3001,246.781066
24755.817666,3001,254.465398
24744.368299,3001,268.820182
24747.072868,3001,276.557234
24714.493382,3001,284.333624
24718.2322,3001,292.014696
23451.494877,2958,299.63845
24721.188822,3001,306.959596
24747.840833,3001,314.755271
24742.465404,3001,322.589715
24705.280494,3001,330.405472
24718.937044,3001,338.242052
24716.694788,3001,352.597558
24747.042521,3001,360.402592
24740.424249,3001,368.189304
24700.435806,3001,375.98511
24748.456057,3001,383.769198
24733.121866,3001,391.585043
24741.284024,3001,399.344035
24714.782667,3001,407.11639
24658.107665,3001,414.89169
24744.452963,3001,422.694862
