#{"t_start": 1784835685.6987555, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
374.00904,58,0.145398
585.087235,82,0.318694
221.733174,38,0.398206
273.913398,48,0.505565
379.783861,59,0.632498
396.944189,61,0.760731
335.228933,53,0.874648
291.547316,51,0.984878
234.559271,42,1.072806
515.845045,75,1.233665
400.661841,62,1.36876
355.953703,57,1.488319
699.546992,97,1.695867
327.689341,51,1.809461
462.82365,70,1.972773
714.95575,99,2.197384
338.556923,54,2.94375
361.191506,56,3.066032
830.219055,113,3.322336
310.155544,52,3.449336
362.417545,56,3.574744
660.903271,95,3.786787
499.143132,73,3.949723
190.943153,33,4.022902
362.654338,56,4.147283
409.622028,60,4.29054
185.052592,34,4.366354
254.158031,44,4.466357
348.361762,53,4.581495
553.125683,81,4.766483
546.522297,78,4.936101
273.731198,44,5.036135
451.119474,67,5.82184
294.623064,48,5.935225
311.507506,49,6.0423
281.02926,48,6.147555
722.268729,98,6.361014
366.815589,57,6.528012
438.920183,65,6.671818
379.614922,57,6.800098
835.733086,115,7.058787
566.646505,82,7.243071
365.550788,56,7.377131
307.325619,52,7.493416
635.455801,94,7.704061
317.297589,51,7.817888
671.789425,95,8.032926
601.691453,85,8.880435
299.572504,49,8.990307
458.686621,70,9.151907
644.900489,90,9.352162
743.004094,104,9.58283
528.689399,76,9.746913
1338.002302,173,10.131583
600.704249,85,10.318845
843.662258,114,10.57535
828.322675,113,10.82775
309.563828,49,10.938449
417.657526,66,11.084515
274.003573,45,11.827023
793.936672,110,12.074748
586.827343,83,12.269058
835.009272,116,12.531623
932.785971,128,12.814563
756.879187,104,13.045472
338.977246,56,13.171919
523.004033,77,13.347107
457.564254,68,13.495559
685.667309,95,13.704179
517.486405,74,13.871117
480.900509,73,14.671589
802.48963,108,14.907178
458.310212,69,15.062829
246.385878,44,15.155195
368.722356,63,15.292673
492.957187,75,15.471561
778.877532,108,15.708916
682.707973,95,15.918274
398.40158,59,16.049457
585.523762,85,16.238065
716.651163,101,16.465891
904.710603,121,16.727719
534.369103,80,16.896414
559.2543,81,17.703858
813.404729,114,17.951351
821.350309,115,18.205369
514.132677,75,18.372103
749.2862,104,18.605048
663.871787,94,18.813865
745.963535,102,19.041373
513.112386,76,19.214563
1298.037694,171,19.600675
870.391306,117,20.504035
790.880264,108,20.74586
782.50204,108,20.991391
801.062915,111,21.237711
957.531469,127,21.52347
1008.684637,133,21.820035
1355.294201,182,22.218244
970.54106,138,22.541569
697.691801,97,22.762194
1356.751482,178,23.803602
1440.781621,187,24.218501
1076.298886,144,24.545581
748.811556,105,24.780212
643.707466,90,24.983599
1389.365406,185,25.394113
851.030535,118,25.664795
1642.17229,212,26.783875
1404.433874,183,27.200461
1322.800375,175,27.591745
836.205448,114,27.851441
747.424609,103,28.085277
1233.15376,162,28.46012
907.750602,126,29.421348
1118.255849,150,29.772454
1137.797522,152,30.113544
1177.226262,157,30.472038
1257.61477,165,30.842236
1482.858259,195,31.281904
1555.98494,205,32.370609
1601.866889,209,32.830116
1370.601695,181,33.22467
1325.677526,175,33.633157
1039.813269,140,33.957655
913.83662,127,34.23466
835.257685,115,34.490687
1900.969185,245,35.659468
1305.107665,171,36.032567
1621.293017,210,36.49643
1854.711206,238,37.014936
2475.458466,317,38.33636
1890.683982,244,38.873397
2158.087433,276,39.477856
1598.998277,207,39.933503
1560.257801,203,41.015023
2126.765159,270,41.598657
1667.526305,217,42.072528
2255.883542,289,42.70209
1246.180449,163,43.060922
1732.231465,226,44.190006
2578.444331,327,44.899777
2256.845406,288,45.525203
5170.445794,647,47.56593
1930.7063,248,48.101348
2763.470169,350,48.861497
1634.132354,212,49.949375
2826.970343,358,50.719407
2440.281533,311,51.391304
24689.830452,3001,59.77791
24709.837888,3001,68.15395
24716.830447,3001,76.506468
24724.940173,3001,84.925198
24728.929272,3001,99.440919
24720.403893,3001,107.85055
24736.405392,3001,116.243906
24737.331705,3001,124.684345
24739.787607,3001,133.063425
24740.499383,3001,141.417214
24741.213301,3001,149.787823
24744.30357,3001,157.551038
24653.857371,3001,165.920096
24671.877439,3001,174.315241
24740.537677,3001,189.247638
24742.479516,3001,197.642499
24733.807671,3001,206.058667
24718.761512,3001,214.455828
24738.3315,3001,222.874474
24740.36368,3001,231.235929
24736.538592,3001,239.603954
24735.035086,3001,248.072772
24734.183965,3001,256.508062
24736.173052,3001,264.964415
24729.52842,3001,273.480583
24727.0657,3001,288.628394
24736.114262,3001,296.477776
24742.30625,3001,305.005581
24718.286899,3001,313.435528
24737.969129,3001,321.886332
24737.098066,3001,330.361053
24738.580099,3001,338.801481
24733.976192,3001,347.239514
24737.594147,3001,355.75408
24730.26052,3001,364.266391
