episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9949402786428888,-29698.507230638977,-14.849253615319489,2000,0,0,0,2.998210466488664,1.753417785248513,89.31
2,4000,1,smoke_nominal,0.0,0.9899061836923958,-29770.037266077394,-14.885018633038698,2000,0,0,0,3.0130400972664466,1.5743300534530709,90.015
3,6000,1,smoke_nominal,0.0,0.984897585356252,-29665.916714928775,-14.832958357464388,2000,0,0,0,2.990043008145716,1.8249949743935905,89.16
4,8000,1,smoke_nominal,0.0,0.9799143544995581,-29697.302747918693,-14.848651373959347,2000,0,0,0,2.996167581638303,1.8050666915882747,90.195
5,10000,1,smoke_nominal,0.0,0.9749563626414559,-29830.988216375612,-14.915494108187806,2000,0,0,0,3.037026315917771,1.382207843229097,89.985
6,12000,1,smoke_nominal,0.0,0.970023481951815,-29711.67751436628,-14.855838757183141,2000,0,0,0,3.001929890915104,1.6273908591865118,90.63
7,14000,1,smoke_nominal,0.0,0.9651155852479373,-29765.5746506304,-14.8827873253152,2000,0,0,0,3.0188878407781448,1.6505351066249185,89.445
8,16000,1,smoke_nominal,0.0,0.9602325459912778,-29614.521950704708,-14.807260975352353,2000,0,0,0,2.9782429362615646,1.9972245665196706,90.84
9,18000,1,smoke_nominal,0.0,0.9553742382841826,-29777.960723314463,-14.888980361657232,2000,0,0,0,3.019759453603536,1.5485296489726934,90.675
10,20000,1,smoke_nominal,0.0,0.9505405368666419,-29772.55888541806,-14.88627944270903,2000,0,0,0,3.0125313620184717,1.5822247589374296,89.085
11,22000,1,smoke_nominal,0.0,0.9457313171130612,-29762.715281907862,-14.881357640953931,2000,0,0,0,3.0198439150137375,1.5403952763114348,90.84
12,24000,1,smoke_nominal,0.0,0.9409464550290486,-29636.756010541263,-14.818378005270631,2000,0,0,0,2.9791870797175046,1.8102832002797273,88.11
13,26000,1,smoke_nominal,0.0,0.9361858272482163,-29452.546436938825,-14.726273218469412,2000,0,0,0,2.951317152376417,2.0830770274920196,89.415
14,28000,1,smoke_nominal,0.0,0.9314493110290016,-29763.236630706044,-14.881618315353021,2000,0,0,0,3.0107622573682313,1.6815444179324308,91.32
15,30000,1,smoke_nominal,0.0,0.9267367842515013,-29769.812503808913,-14.884906251904457,2000,0,0,0,3.0187313506120637,1.4708222949165255,89.085
16,31343,2,smoke_dr_0.10,0.1,0.09959800048028218,-20044.780674764683,-14.925376526258141,1343,0,0,0,3.042203739915169,0.8610264529428547,90.37974683544304
17,33343,2,smoke_dr_0.10,0.1,0.09900266712652953,-28046.207366914314,-14.023103683457157,2000,0,0,0,2.8170237201414867,2.9087752446408772,81.675
18,35343,2,smoke_dr_0.10,0.1,0.09841128946152206,-25695.730158235387,-12.847865079117692,2000,0,0,0,2.5639544927420896,4.64235632369136,101.73
19,37343,2,smoke_dr_0.10,0.1,0.09782384120171062,-25299.209896011507,-12.649604948005754,2000,0,0,0,2.566100962411199,4.5581046165688095,100.965
20,39343,2,smoke_dr_0.10,0.1,0.09724029623818702,-23164.519058355167,-11.582259529177584,2000,0,0,0,2.400786288451457,6.145750622195223,110.73
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-7166.39745533566,-10.907758683920335,657,0,0,0,2.308487677173096,6.259398124796125,120.13698630136986
