episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9902662298729147,-29678.323396894004,-14.839161698447002,2000,0,0,0,2.9955018521063534,1.688845466745951,90.03
2,4000,1,smoke_nominal,0.0,0.9806273008678384,-29565.113575943265,-14.782556787971632,2000,0,0,0,2.9797838296285057,1.9038616168545552,89.415
3,6000,1,smoke_nominal,0.0,0.971082288899005,-29737.36369637317,-14.868681848186585,2000,0,0,0,3.0091078303478342,1.57527276547065,91.47
4,8000,1,smoke_nominal,0.0,0.9616302788844909,-29740.39385859922,-14.87019692929961,2000,0,0,0,3.0078475446575865,1.627669036775384,89.535
5,10000,1,smoke_nominal,0.0,0.9522703646584855,-29704.24284117655,-14.852121420588276,2000,0,0,0,2.9978355451823826,1.7396958787778734,90.57
6,12000,1,smoke_nominal,0.0,0.9430016488844172,-29803.767625697685,-14.901883812848842,2000,0,0,0,3.026033531739397,1.433629253052461,88.65
7,14000,1,smoke_nominal,0.0,0.9338232429689255,-29715.701793989352,-14.857850896994677,2000,0,0,0,2.999493537592868,1.7145013130699818,90.24
8,16000,1,smoke_nominal,0.0,0.9247342669766715,-29607.457044259507,-14.803728522129754,2000,0,0,0,2.9703947920406137,1.9325350464426119,89.13
9,18000,1,smoke_nominal,0.0,0.9157338495459783,-29671.04186929095,-14.835520934645476,2000,0,0,0,2.9906381014172605,1.820327176079912,91.005
10,20000,1,smoke_nominal,0.0,0.9068211278052932,-29646.13742067568,-14.823068710337841,2000,0,0,0,2.988125805935082,1.5898037253695165,87.585
11,22000,1,smoke_nominal,0.0,0.8979952472904645,-29658.978740136907,-14.829489370068453,2000,0,0,0,2.9910214710832235,1.8883755272164549,89.73
12,24000,1,smoke_nominal,0.0,0.8892553618628235,-29719.79842626576,-14.859899213132879,2000,0,0,0,3.00662418196661,1.6439443082415162,86.82
13,26000,1,smoke_nominal,0.0,0.8806006336280651,-29676.660626642122,-14.83833031332106,2000,0,0,0,2.9921653624829685,1.778545224970294,91.35
14,28000,1,smoke_nominal,0.0,0.8720302328559189,-29543.541889682012,-14.771770944841006,2000,0,0,0,2.967963513159528,1.9568640010442155,89.22
15,30000,1,smoke_nominal,0.0,0.8635433379006024,-29516.46861865747,-14.758234309328735,2000,0,0,0,2.956442928678871,2.1083211516087066,92.055
16,30819,2,smoke_dr_0.10,0.1,0.09975463507551194,-11617.474401318243,-14.184950428960002,819,0,0,0,2.799919213270506,1.6632981852530109,142.78388278388277
17,31637,2,smoke_dr_0.10,0.1,0.09951023745071996,-11881.91248626637,-14.525565386633705,818,0,0,0,2.8978910875689508,1.359851158548473,143.7286063569682
18,33637,2,smoke_dr_0.10,0.1,0.09891548723786828,-26607.563575670963,-13.303781787835481,2000,0,0,0,2.640249959092108,3.732208573696601,102.03
19,35637,2,smoke_dr_0.10,0.1,0.09832468883908568,-25829.867354396698,-12.914933677198349,2000,0,0,0,2.5622671814029054,4.74958205067084,94.74
20,37637,2,smoke_dr_0.10,0.1,0.09773781599656835,-24696.839044906897,-12.34841952245345,2000,0,0,0,2.5268654572724487,4.708871044989486,102.57
21,39637,2,smoke_dr_0.10,0.1,0.09715484262698222,-14074.732304224752,-7.037366152112376,2000,17,0,1,1.8305346431789566,9.75951268439485,111.63
22,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-4065.1355234011176,-11.19872045014082,363,0,0,0,2.3416586265699495,6.2228212737074795,97.60330578512396
