time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend
0.5750000000000004,0.837864381398146,0.527546787679892,1.278157212957158,1.9741454491878887,-140.0,1,0.0
0.5800000000000004,0.8396950847322224,0.2072280097224921,1.2895026194685384,2.561843896402464,-140.0,1,0.0
0.5850000000000004,0.8399623429223653,-0.09769008719990879,1.3037534834190314,3.136251324660106,-140.0,1,0.0
0.5900000000000004,0.8387451224127354,-0.3864530978299933,1.3208423672001155,3.6970086678727974,-140.0,1,0.0
0.5950000000000004,0.8361257030722844,-0.6584892008920219,1.340700529326945,4.243949773964959,-140.0,1,0.0
0.6000000000000004,0.8321887807545862,-0.913402481897812,1.363258831676898,4.777078050877056,-140.0,1,0.0
0.6050000000000004,0.8270206097876441,-1.1509637809370434,1.3884485244006708,5.2965410379336735,-140.0,1,0.0
0.6100000000000004,0.8207081957045926,-1.3710998760845916,1.4162019002739488,5.802603740125709,-140.0,1,0.0
0.6150000000000004,0.8133385446974115,-1.5738817240390508,1.4464528141204234,6.295621425331383,-140.0,1,0.0
0.6200000000000004,0.8049979728732418,-1.7595123995510678,1.479137066010722,6.776012408562474,-140.0,1,0.0
0.6250000000000004,0.795771475352633,-1.928315311349214,1.514192649063185,7.244231143775146,-140.0,1,0.0
0.6300000000000004,0.7857421524767049,-2.0807232296589078,1.551559863722237,7.700741719525951,-140.0,1,0.0
0.6350000000000005,0.77499068777002,-2.2172686426927366,1.5911813002737256,8.145991612701897,-140.0,1,0.0
0.6400000000000005,0.7649407930616497,-1.8022496762980318,1.6330705508684202,8.613481304465495,140.0,1,0.0
0.6450000000000005,0.7569743152636346,-1.383545356714411,1.677355051000962,9.104342948139053,140.0,1,0.0
0.6500000000000005,0.7511152141448214,-0.9589043052852677,1.7241555761939615,9.620173629296847,140.0,1,0.0
0.6550000000000005,0.7473992968033285,-0.5258354606506355,1.7736013876555852,10.162778403518454,140.0,1,0.0
0.6600000000000005,0.7458754668846851,-0.08158828217160063,1.825831391511814,10.734218192775494,140.0,1,0.0
0.6650000000000005,0.7466070611344112,0.37686150595588797,1.8809955362529163,11.33685633511752,140.0,1,0.0
0.6700000000000005,0.7496732294004699,0.8528134764261257,1.9392564254999343,11.973396480947594,140.0,1,0.0
0.6750000000000005,0.755170266151115,1.349818827211921,2.0007910710858283,12.646897610948862,140.0,1,0.0
0.6800000000000005,0.7632127181266956,1.8716098527096081,2.0657926121767662,13.360739484576653,140.0,1,0.0
0.6850000000000005,0.7739339499158395,2.42194577834892,2.1344716426091406,14.118489712105745,140.0,1,0.0
0.6900000000000005,0.7874856083175762,3.0043133990429944,2.2070564572000926,14.923585260598873,140.0,1,0.0
0.6950000000000005,0.8040350279850489,3.6213819904013826,2.283790944383119,15.778677012389906,140.0,1,0.0
0.7000000000000005,0.8237589839885902,4.274055381855272,2.3649278615722666,16.684385879993513,140.0,1,0.0
0.7050000000000005,0.8468312415301739,4.959896104295323,2.4507136453969043,17.63708469444289,140.0,1,0.0
0.7100000000000005,0.8734001005166873,5.670657960187869,2.5413586593233815,18.62520633144123,140.0,1,0.0
0.7150000000000005,0.9035510068918661,6.388787389015063,2.6369843976340306,19.623696156262135,140.0,1,0.0
0.7200000000000005,0.9372498082595734,7.083352072338601,2.7375389825983616,20.58711441401265,140.0,1,0.0
0.7250000000000005,0.9742678791864436,7.707377687527412,2.8426802831243956,21.444410169244044,140.0,1,0.0
0.7300000000000005,1.0141060151422725,8.200900402497183,2.951651232637941,22.10254026394347,140.0,1,0.0
0.7350000000000005,1.0559587514596644,8.50462651932413,3.0632145983331656,22.46767680035468,140.0,1,0.0
0.7400000000000005,1.0987730689982345,8.582783484312701,-3.1074464084942477,22.482482142742896,140.0,1,0.0
0.7450000000000006,1.141417678047094,8.441465908707837,-2.995718662122224,22.156604213609885,140.0,1,0.0
0.7500000000000006,1.1828968341592796,8.126498933689438,-2.8863288804112464,21.56294257308155,140.0,1,0.0
0.7550000000000006,1.2225008693050012,7.702315794913973,-2.7803670414207406,20.802236240715857,140.0,1,0.0
0.7600000000000006,1.259839583686405,7.229254538604517,-2.678430721251033,19.96588400927217,140.0,1,0.0
