#{"t_start": 1784824637.3244982, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
474.311879,73,0.178056
347.257711,53,0.29459
550.16962,81,0.471201
233.492792,40,0.559753
481.651698,70,0.721065
440.213787,64,0.862681
216.709116,37,0.951844
281.580154,46,1.061308
499.495122,72,1.232083
364.56377,56,1.361459
353.764658,54,1.489887
223.131175,40,1.581104
513.231651,74,1.755045
271.48492,47,1.865372
475.422128,68,2.025692
301.928933,48,2.134556
309.463455,48,2.248281
243.987152,42,2.345898
550.525017,82,3.199734
459.963931,68,3.363181
337.700372,53,3.490747
243.336244,42,3.593229
237.416235,40,3.702784
522.609841,76,3.878592
516.338134,76,4.059304
523.747847,77,4.242932
469.911999,72,4.418075
418.860666,63,4.568866
236.816233,41,4.668083
660.152193,93,4.88295
253.273242,41,4.980573
401.545808,61,5.124525
453.765914,67,5.285888
508.280395,74,5.458399
387.213537,61,6.256935
917.241396,123,6.541358
392.189273,62,6.686395
413.257286,62,6.826922
268.871485,46,6.936278
172.030899,32,7.008752
357.326214,62,7.154146
693.987849,100,7.386578
457.62552,67,7.543807
369.702772,56,7.678727
1017.478892,139,8.002775
602.953644,85,8.204601
274.799116,45,8.306899
491.442047,70,8.477161
307.439625,52,9.251987
501.651746,77,9.432642
389.11824,61,9.575303
253.502136,43,9.677129
550.706114,83,9.868392
309.159869,57,10.001085
493.905797,75,10.179454
353.265364,55,10.304873
452.360577,66,10.45815
413.496365,66,10.612938
393.018038,62,10.759696
581.495531,83,10.95825
644.237925,90,11.168385
286.409923,46,11.279191
504.628089,72,11.443825
318.641267,53,11.568439
549.138269,81,12.414347
387.901489,62,12.567382
313.419393,50,12.68349
531.122365,76,12.867149
717.452555,99,13.10441
360.619968,58,13.240975
489.834844,73,13.416306
352.491823,55,13.548612
709.814138,101,13.791003
551.418828,77,13.974741
434.604188,67,14.132586
489.641138,74,14.309227
477.817235,71,14.480792
468.659263,70,14.649297
774.959566,106,15.559512
486.558566,71,15.722154
428.338814,65,15.873955
667.129023,95,16.100664
769.851166,110,16.35662
595.707226,83,16.557243
308.620728,52,16.684129
469.289615,72,16.855574
777.331549,107,17.105723
333.353533,56,17.240833
1121.465248,150,17.607148
285.462153,47,17.717223
743.903857,106,18.627238
1048.301544,143,18.962282
645.532307,91,19.177508
534.959299,78,19.359797
482.777709,74,19.537488
498.910685,75,19.712677
1115.618961,147,20.056339
343.112807,57,20.195408
627.134417,90,20.407808
432.831851,70,20.577578
914.342682,125,21.529987
635.381356,90,21.739409
2270.580075,289,22.412276
465.513697,72,22.576908
639.078354,89,22.785633
2015.723678,259,23.385045
1330.438829,182,23.811564
738.31825,102,24.71398
720.978612,100,24.945447
1197.877126,158,25.351098
1007.95299,134,25.665671
1744.933033,226,26.191733
797.413289,111,26.448732
1415.455181,185,26.881234
2903.904145,367,28.393981
1384.452332,182,28.816793
2858.245554,363,29.653227
460.333449,72,29.822025
1876.376442,246,31.048748
2109.305281,280,31.698369
1147.615773,156,32.055746
2512.146161,321,32.791894
4364.396644,561,34.733535
2297.419157,299,35.416832
1281.717367,172,35.819741
9353.533818,1174,39.866176
4354.245243,572,41.175237
24553.958139,3001,50.083792
24614.459661,3001,58.936598
24655.105083,3001,67.794322
24682.940313,3001,76.61212
24671.67661,3001,85.40372
24664.214482,3001,100.723893
24645.061389,3001,109.59436
24665.190617,3001,118.428812
23961.643427,3001,126.564376
24700.852046,3001,135.366283
24667.345034,3001,144.120135
24678.644978,3001,153.037745
24707.445931,3001,161.859302
24678.933491,3001,170.732574
14669.629591,1918,176.475118
24710.027995,3001,185.322149
24634.608144,3001,201.227546
5361.030532,695,203.468165
24727.552718,3001,211.630695
23331.539474,3001,220.497506
24728.172359,3001,229.357872
23666.610216,3001,238.137712
23412.820956,3001,246.981979
24656.678916,3001,255.808662
24735.298649,3001,264.716497
24488.564566,3001,273.69407
14140.154111,1839,279.301861
24549.480547,3001,288.263575
24690.587328,3001,304.304316
23566.891002,3001,313.2178
24651.090042,3001,322.082159
16808.303439,2212,328.521532
24607.063584,3001,337.396144
24455.600196,3001,346.316328
24622.534999,3001,354.537768
24649.405825,3001,363.38525
24698.116681,3001,372.257231
24667.969494,3001,381.134744
24664.342711,3001,396.996908
24469.614097,3001,405.838136
23691.362005,3001,414.685898
23923.440459,3001,423.479971
24665.565217,3001,432.256178
24739.41106,3001,441.065487
24700.927893,3001,449.870446
24651.841811,3001,458.661207
13454.87267,1730,463.265863
23731.708524,3001,472.136722
24577.391943,3001,480.95374
24703.524917,3001,496.817825
23805.508484,3001,505.74992
24494.021848,3001,514.678838
23778.580643,3001,523.493882
24535.197519,3001,532.346387
24620.246373,3001,541.229283
23508.360668,3001,550.115729
24507.763191,3001,559.073349
23441.646121,3001,567.966378
23321.93399,3001,576.857649
24733.869018,3001,585.080584
24435.054197,3001,601.013576
24633.045841,3001,614.542613
23661.733448,3001,636.591621
24693.305286,3001,652.127606
24717.240395,3001,660.959425
23230.955399,3001,669.760695
24659.990668,3001,678.557543
24654.654143,3001,687.394535
24538.658189,3001,707.143988
24478.587759,3001,726.962677
24495.13508,3001,742.881469
24552.416406,3001,751.736509
24296.768542,3001,761.096878
24501.189227,3001,770.661216
23210.484668,3001,779.844113
23705.075268,3001,789.69732
24661.933534,3001,799.690087
23813.63175,3001,809.515419
24562.422893,3001,819.241369
23843.066109,3001,829.12211
