#{"t_start": 1784824637.3223217, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
980.607503,134,0.314588
274.467113,46,0.415043
235.408409,40,0.502059
629.097275,89,0.704542
355.215946,57,0.831765
438.715087,65,0.984071
284.714187,46,1.09325
870.805729,119,1.373006
361.752753,57,1.507994
450.244762,71,1.668359
453.914044,67,1.826367
333.045154,53,1.954197
348.344839,57,2.085305
360.49239,56,2.218191
358.087199,56,2.347514
467.999936,73,3.177807
248.857213,42,3.279469
325.873203,53,3.411431
768.933544,107,3.680383
379.745917,57,3.814136
296.305379,50,3.932783
594.502834,85,4.134031
476.252572,73,4.30836
318.444589,51,4.433832
338.720386,55,4.563518
421.560046,64,4.716858
203.565807,36,4.799922
376.16686,57,4.934593
346.19847,55,5.064582
530.744671,81,5.258378
311.668171,49,5.370208
334.098607,53,6.151313
519.288757,75,6.326624
430.910399,68,6.479507
352.607047,56,6.609996
493.612678,71,6.774952
685.202236,95,6.996628
891.487396,118,7.272248
280.567343,46,7.378524
409.983104,62,7.524148
254.572713,46,7.635978
518.823098,76,7.814441
370.170463,57,7.946945
309.564014,49,8.061365
849.855074,116,8.335814
328.437619,53,8.460041
280.470238,47,9.226537
440.00075,66,9.382
349.136688,57,9.516048
371.593954,57,9.649365
358.066769,54,9.772058
387.418925,60,9.912514
457.007502,71,10.078368
952.124166,129,10.377178
692.954955,96,10.60262
486.199025,72,10.774407
270.476093,46,10.882218
498.78925,72,11.053511
378.514659,60,11.195117
422.256998,63,11.341751
652.217259,92,11.552901
740.652758,104,12.458047
297.733577,53,12.587952
573.354057,82,12.778687
442.676593,66,12.941364
320.676649,51,13.061659
553.19192,82,13.257625
517.11623,76,13.439882
413.810818,64,13.596089
278.13852,45,13.698974
215.674403,40,13.798398
312.419388,49,13.913504
592.645059,84,14.113309
452.029369,67,14.273633
532.23698,78,14.460109
293.375232,50,14.583009
569.279782,83,15.440778
391.591143,58,15.575833
487.357804,76,15.74928
362.54415,59,15.890319
337.573418,55,16.015414
506.255363,74,16.193513
697.056042,101,16.43047
399.666439,65,16.590569
1315.257315,174,17.001115
820.523439,113,17.271882
485.755871,71,17.440723
686.064246,99,17.684013
533.73228,79,18.532528
470.092149,74,18.706991
728.730249,104,18.947575
960.475789,133,19.262528
529.599126,79,19.451535
323.548821,55,19.580112
699.355682,98,19.811267
409.795165,62,19.95464
555.74498,83,20.148768
844.237514,118,20.430995
561.511227,81,20.62826
1011.880333,134,21.599423
1687.134685,221,22.114036
818.669729,114,22.376063
1322.834597,175,22.783845
912.899002,127,23.081372
1178.391925,157,23.44106
1026.387159,139,23.767913
1008.364281,134,24.74712
1238.27346,164,25.131429
530.979447,76,25.341293
1396.085668,182,25.770362
727.918252,101,26.003567
848.130809,114,26.269151
810.454447,110,26.527079
968.342737,130,26.827859
1583.630081,206,27.967196
1598.13954,208,28.450423
2067.883597,267,29.066926
1201.804095,159,29.435192
1110.510087,148,29.774895
2119.681837,277,31.077374
1017.196005,136,31.391957
1414.602892,190,31.830316
1479.1636,195,32.276577
1350.346234,180,32.691123
1455.503534,191,33.790465
4583.598229,575,35.099905
5325.508887,669,37.324503
3092.526262,399,38.241233
24544.379588,3001,47.174116
24620.195459,3001,56.006592
24663.099418,3001,64.861057
24668.327681,3001,73.714104
24646.961472,3001,82.516746
24660.189771,3001,91.348287
24645.236908,3001,106.668065
24623.163996,3001,115.516698
24650.474544,3001,124.31433
24628.969043,3001,132.450826
24653.443037,3001,141.23525
9033.204309,1149,145.147361
24409.717529,3001,153.408524
24664.469242,3001,162.230054
13288.437082,1708,167.47247
24696.977882,3001,176.362009
24711.48568,3001,185.210118
23523.195913,3001,201.117574
23707.832958,3001,209.938956
24742.954701,3001,218.782687
23448.493375,3001,227.653971
24704.337935,3001,236.437222
24743.862529,3001,244.615628
24750.220012,3001,253.429103
24522.365779,3001,262.34449
24736.666973,3001,271.288297
24613.243774,3001,280.284087
23247.706481,3001,296.313503
23648.424166,3001,305.27912
24479.067683,3001,314.175713
24693.207141,3001,323.045398
23359.768709,3001,331.973306
23651.725197,3001,340.807844
24692.396776,3001,349.751202
23434.536234,3001,358.595284
24721.008612,3001,367.480435
24698.437193,3001,376.351616
24599.439868,3001,384.528755
24748.502337,3001,400.416257
23575.020303,3001,409.293811
24688.084976,3001,418.073684
24580.522274,3001,426.885122
24509.559514,3001,435.661656
24566.708392,3001,444.466269
23213.481262,3001,453.273659
24692.760807,3001,462.072061
24706.438069,3001,470.903767
23181.669802,3001,479.765366
24514.382349,3001,495.615651
24366.870541,3001,504.545662
23714.188171,3001,513.485263
24475.113138,3001,521.641383
24362.150258,3001,530.486214
24455.868832,3001,539.372097
24295.466061,3001,548.249506
24719.267688,3001,557.198398
23228.983358,3001,566.107713
24701.034001,3001,574.981246
24582.077738,3001,583.901783
24680.193743,3001,599.823209
23517.463042,3001,611.661129
24590.313649,3001,633.561219
24579.062804,3001,650.940256
23783.942876,3001,659.766263
24701.7128,3001,668.57223
23730.118268,3001,676.701075
24518.29822,3001,685.543004
24746.599613,3001,702.686726
24617.356178,3001,724.266865
24596.207729,3001,741.039916
23750.546329,3001,749.874242
23450.529863,3001,759.093668
23482.131409,3001,768.560709
23524.131728,3001,778.514835
24586.559193,3001,788.376548
24685.891646,3001,798.331865
24656.963358,3001,808.196348
23732.566667,3001,817.946631
23544.110485,3001,827.788389
23353.452804,3001,837.463148
