time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend
0.0,0.0,0.0,3.1371428,0.0,100.0,1,0.0
0.005,0.0,0.0,-3.1352396,0.5185318,100.0,1,0.0
0.01,-0.0058373,-0.2801908,3.1401095,0.0179398,100.0,1,0.0
0.015,0.0175119,0.9078182,-3.138416,0.2373204,100.0,1,0.0
0.02,0.0291865,1.2503234,-3.1225333,0.9427346,100.0,1,0.0
0.025,0.0175119,0.3898643,-3.1225333,0.7164783,100.0,1,0.0
0.03,-0.0058373,-0.8244664,-3.1304748,0.1633322,100.0,1,0.0
0.035,-0.0058373,-0.6265944,-3.1161806,0.8102516,100.0,1,0.0
0.04,-0.0175119,-1.0365933,-3.1034743,1.2256926,100.0,1,0.0
0.045,-0.0058373,-0.2274293,-3.0796504,2.0750772,100.0,1,0.0
0.05,0.0116746,0.6677262,-3.0796504,1.5770587,100.0,1,0.0
0.055,0.0291865,1.3480442,-3.0717089,1.5797558,100.0,1,0.0
0.06,0.0583731,2.4254677,-3.0669441,1.4293246,100.0,1,0.0
0.065,0.0583731,1.8433555,-3.0335905,2.687258,100.0,1,0.0
0.07,0.0817223,2.5217134,-3.0256493,2.423496,100.0,1,0.0
0.075,0.0817223,1.9165021,-3.0081782,2.6804685,100.0,1,0.0
0.08,0.0992342,2.2971138,-2.9875307,3.0282373,100.0,1,0.0
0.085,0.0933969,1.4656158,-2.9605302,3.5974807,100.0,1,0.0
0.09,0.1167462,2.2346312,-2.9621183,2.6578562,100.0,1,0.0
0.095,0.1284208,2.2587015,-2.947824,2.7061011,100.0,1,0.0
0.1,0.1342581,1.9968038,-2.9240002,3.2001762,100.0,1,0.0
0.105,0.1576073,2.6383337,-2.9017643,3.4994556,100.0,1,0.0
0.11,0.1692819,2.5655157,-2.8858816,3.4219574,100.0,1,0.0
0.115,0.1809566,2.5101733,-2.8699989,3.3630588,100.0,1,0.0
0.12,0.1984685,2.7483038,-2.8255276,4.690545,100.0,1,0.0
0.125,0.2218177,3.2094745,-2.811233,4.250956,100.0,1,0.0
0.13,0.227655,2.7193913,-2.798527,3.8406167,100.0,1,0.0
0.135,0.2393296,2.6271188,-2.7731146,4.1386599,100.0,1,0.0
0.14,0.2626789,3.1173732,-2.7572321,3.9077413,100.0,1,0.0
0.145,0.2918654,3.7701578,-2.7492907,3.3510746,100.0,1,0.0
0.15,0.3152146,3.9860828,-2.7365846,3.1567068,100.0,1,0.0
0.155,0.3268893,3.5898058,-2.7048192,3.9238393,100.0,1,0.0
0.16,0.3444012,3.5688238,-2.68576,3.8969585,100.0,1,0.0
0.165,0.3677504,3.8330688,-2.6555829,4.4101901,100.0,1,0.0
0.17,0.3852623,3.7537052,-2.64923,3.6566836,100.0,1,0.0
0.17500000000000002,0.4086116,3.9735789,-2.6412885,3.1602709,100.0,1,0.0
0.18,0.4261235,3.8604927,-2.6206409,3.3928871,100.0,1,0.0
0.185,0.4494728,4.054737,-2.6079349,3.1884841,100.0,1,0.0
0.19,0.472822,4.2023644,-2.5872876,3.4143178,100.0,1,0.0
0.195,0.4903339,4.0343685,-2.5777578,3.0523133,100.0,1,0.0
0.2,0.5078458,3.9066929,-2.5698165,2.7009379,100.0,1,0.0
0.20500000000000002,0.5311951,4.0898494,-2.5475807,3.1200346,100.0,1,0.0
0.21,0.5370324,3.388477,-2.5428159,2.5999364,100.0,1,0.0
0.215,0.5545443,3.4158139,-2.5253448,2.8145632,100.0,1,0.0
0.22,0.5837308,3.9969728,-2.5253448,2.1390681,100.0,1,0.0
0.225,0.6012427,3.8782706,-2.4904031,3.3028919,100.0,1,0.0
0.23,0.624592,4.0682511,-2.4967563,2.2052471,100.0,1,0.0
0.23500000000000001,0.6479413,4.2126336,-2.4951679,1.7522283,100.0,1,0.0
0.24,0.6712904,4.3223643,-2.4776971,2.1702938,100.0,1,0.0
0.245,0.6888024,4.1255683,-2.48405,1.344484,100.0,1,0.0
0.25,0.7063143,3.9760063,-2.4761087,1.4029877,100.0,1,0.0
0.255,0.7355008,4.4227161,-2.4808735,0.8375605,100.0,1,0.0
0.26,0.7471755,3.921647,-2.4618144,1.5513867,100.0,1,0.0
0.265,0.776362,4.3814058,-2.4681673,0.8741147,100.0,1,0.0
0.27,0.8055485,4.7308225,-2.4665791,0.7405562,100.0,1,0.0
0.275,0.8288978,4.7161879,-2.4792852,-0.0470672,-100.0,1,0.0
0.28,0.8464097,4.4248743,-2.4745204,0.1929391,100.0,1,0.0
0.28500000000000003,0.8464097,3.3629045,-2.4332253,2.1287961,100.0,1,0.0
0.29,0.8697589,3.6765701,-2.4681673,-0.0593266,-100.0,1,0.0
0.295,0.8814335,3.3545761,-2.4872267,-0.9599403,-100.0,1,0.0
0.3,0.8931082,3.1098606,-2.4872267,-0.7295547,-100.0,1,0.0
