time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend
0.0,0.0,0.0,-3.1368279,0.0,100.0,1,0.0
0.005,-0.0175119,-0.8405724,-3.1288864,0.3811913,100.0,1,0.0
0.01,-0.0058373,-0.0784535,3.1401095,-0.3913783,100.0,1,0.0
0.015,0.0,0.2205662,-3.1304748,0.3074185,100.0,1,0.0
0.02,0.0291865,1.5685842,-3.1400043,-0.2237823,100.0,1,0.0
0.025,0.0291865,1.192124,-3.1272981,0.4398269,100.0,1,0.0
0.03,0.0116746,0.0654419,-3.1209452,0.6392077,100.0,1,0.0
0.035,-0.0175119,-1.3512182,-3.1130039,0.8669777,100.0,1,0.0
0.04,0.0,-0.1863534,-3.1114158,0.7351322,100.0,1,0.0
0.045,0.0058373,0.1385622,-3.0987095,1.1686018,100.0,1,0.0
0.05,0.0233492,0.9458797,-3.0685324,2.3366389,100.0,1,0.0
0.055,0.0350238,1.2792501,-3.0764737,1.3946658,100.0,1,0.0
0.06,0.0116746,-0.148533,-3.054238,2.1272563,100.0,1,0.0
0.065,0.0350238,1.0078779,-3.0383553,2.379086,100.0,1,0.0
0.07,0.0466985,1.3263688,-3.0161197,2.8754158,100.0,1,0.0
0.075,0.0700477,2.1288034,-3.0145313,2.2615566,100.0,1,0.0
0.08,0.0642104,1.3377,-2.9827659,3.243525,100.0,1,0.0
0.085,0.0875596,2.1374151,-2.9684715,3.1512095,100.0,1,0.0
0.09,0.0875596,1.6244355,-2.9446477,3.5384588,100.0,1,0.0
0.095,0.0933969,1.5147616,-2.947824,2.5367705,100.0,1,0.0
0.1,0.1109089,1.9917913,-2.9144704,3.5289168,100.0,1,0.0
0.105,0.1050715,1.2335704,-2.9033527,3.2156262,100.0,1,0.0
0.11,0.1284208,2.0582771,-2.8747636,3.8161485,100.0,1,0.0
0.115,0.15177,2.6850533,-2.8493516,4.1200528,100.0,1,0.0
0.12,0.1751192,3.1614041,-2.8620576,2.5213501,100.0,1,0.0
0.125,0.1809566,2.6828577,-2.8239393,3.7459075,100.0,1,0.0
0.13,0.1926312,2.5993533,-2.787409,4.6003417,100.0,1,0.0
0.135,0.2159804,3.0962719,-2.7858207,3.5725002,100.0,1,0.0
0.14,0.2393296,3.4739296,-2.7588202,4.0111207,100.0,1,0.0
0.145,0.2510043,3.2005679,-2.7429378,3.8108115,100.0,1,0.0
0.15,0.2743535,3.5531945,-2.7207019,3.9635386,100.0,1,0.0
0.155,0.2860281,3.2608106,-2.7127604,3.3934805,100.0,1,0.0
0.16,0.30354,3.3187875,-2.6825833,4.0275468,100.0,1,0.0
0.165,0.321052,3.3628513,-2.661936,4.0520052,100.0,1,0.0
0.17,0.3444012,3.6765298,-2.6524064,3.5369443,100.0,1,0.0
0.17500000000000002,0.3619131,3.6347355,-2.6222293,4.1365795,100.0,1,0.0
0.18,0.379425,3.6029717,-2.609523,3.7537019,100.0,1,0.0
0.185,0.396937,3.57883,-2.5920524,3.6914021,100.0,1,0.0
0.19,0.4144489,3.5604836,-2.5952286,2.6530075,100.0,1,0.0
0.195,0.4319608,3.5465404,-2.5714049,3.159825,100.0,1,0.0
0.2,0.4494728,3.535942,-2.5571103,3.087609,100.0,1,0.0
0.20500000000000002,0.4669847,3.5278887,-2.5459923,2.8802437,100.0,1,0.0
0.21,0.4844966,3.5217683,-2.5301098,2.9513449,100.0,1,0.0
0.215,0.5078458,3.7973067,-2.5412275,1.7093727,100.0,1,0.0
0.22,0.5253577,3.7265245,-2.5142271,2.5951437,100.0,1,0.0
0.225,0.548707,3.9529213,-2.4967563,2.8109094,100.0,1,0.0
0.23,0.5720562,4.1249861,-2.4967563,2.1362912,100.0,1,0.0
0.23500000000000001,0.5954055,4.255752,-2.4824619,2.3097119,100.0,1,0.0
0.24,0.6187547,4.3551344,-2.4904031,1.3742012,100.0,1,0.0
0.245,0.6421039,4.430665,-2.4792852,1.5780538,100.0,1,0.0
0.25,0.6654531,4.4880681,-2.4681673,1.7329817,100.0,1,0.0
0.255,0.682965,4.2515029,-2.4681673,1.3170661,100.0,1,0.0
0.26,0.7121516,4.6320962,-2.4618144,1.3059096,100.0,1,0.0
0.265,0.7355008,4.6411561,-2.4697556,0.6113116,100.0,1,0.0
0.27,0.7588501,4.6480445,-2.460226,0.9220171,100.0,1,0.0
0.275,0.7880366,4.9334654,-2.4618144,0.6244925,100.0,1,0.0
0.28,0.8230605,5.4305791,-2.4570496,0.7033245,100.0,1,0.0
0.28500000000000003,0.8405724,4.9678115,-2.4618144,0.3058164,100.0,1,0.0
0.29,0.8697589,5.1764912,-2.4649908,0.0799509,100.0,1,0.0
0.295,0.8989455,5.3350877,-2.4681673,-0.091707,-100.0,1,0.0
0.3,0.9164574,4.8952407,-2.460226,0.3114825,100.0,1,0.0
0.305,0.928132,4.2807631,-2.4713439,-0.2969342,-100.0,1,0.0
0.31,0.9398067,3.8137628,-2.4713439,-0.22567,-100.0,1,0.0
0.315,0.9573185,3.7390313,-2.488815,-1.0101207,-100.0,1,0.0
0.32,0.9806678,3.9624266,-2.4919915,-0.9201614,-100.0,1,0.0
0.325,0.9806678,3.0114443,-2.5174036,-1.9191026,-100.0,1,0.0
0.33,1.0098543,3.6896519,-2.5301098,-2.0684194,-100.0,1,0.0
0.335,1.0332036,3.9249011,-2.5507574,-2.56308,-100.0,1,0.0
0.34,1.0390409,3.2631163,-2.5984051,-4.2350311,-100.0,1,0.0
0.34500000000000003,1.0448781,2.7601542,-2.6063466,-3.5998148,-100.0,1,0.0
0.35000000000000003,1.0507154,2.3779087,-2.6412885,-4.4130711,-100.0,1,0.0
0.355,1.0682274,2.6477849,-2.6730539,-4.8786764,-100.0,1,0.0
0.36,1.0740647,2.2925078,-2.7048192,-5.2325248,-100.0,1,0.0
0.365,1.0857393,2.3026888,-2.7445259,-5.8826408,-100.0,1,0.0
0.37,1.0857393,1.7500434,-2.7889974,-6.6054391,-100.0,1,0.0
0.375,1.0915766,1.6102244,-2.8429985,-7.6121864,-100.0,1,0.0
0.38,1.0974139,1.5039563,-2.8890581,-7.9961228,-100.0,1,0.0
0.385,1.0974139,1.1430068,-2.9605302,-9.5077171,-100.0,1,0.0
0.39,1.0974139,0.8686852,-2.9859426,-8.4456567,-100.0,1,0.0
0.395,1.0915766,0.3800151,-3.0558261,-9.7731113,-100.0,1,0.0
0.4,1.0915766,0.2888114,-3.1209452,-10.5532779,-100.0,1,0.0
0.405,1.0915766,0.2194967,3.1059939,-10.720313,-100.0,1,0.0
0.41000000000000003,1.1149258,1.2875773,3.0525958,-10.7105484,-100.0,1,0.0
0.41500000000000004,1.1032512,0.418176,2.9799148,-11.6287021,-100.0,1,0.0
0.42,1.0974139,0.0376224,2.9235501,-11.5433225,-100.0,1,0.0
0.425,1.0682274,-1.3723584,2.8731185,-11.1936368,-100.0,1,0.0
0.43,1.0915766,0.0777732,2.8182373,-11.141468,-100.0,1,0.0
0.435,1.079902,-0.5012752,2.7663221,-10.959444,-100.0,1,0.0
0.44,1.079902,-0.3809691,2.7040243,-11.3194732,-100.0,1,0.0
0.445,1.0682274,-0.8499194,2.6387598,-11.7354936,-100.0,1,0.0
0.45,1.0740647,-0.3657474,2.5853619,-11.4820737,-100.0,1,0.0
0.455,1.0682274,-0.5581594,2.5423464,-10.7911195,-100.0,1,0.0
0.46,1.0507154,-1.2647753,2.4800486,-11.1915464,-100.0,1,0.0
0.465,1.0507154,-0.9612294,2.44,-10.4279079,-100.0,1,0.0
0.47000000000000003,1.0565527,-0.4503429,2.3762187,-10.9867105,-100.0,1,0.0
0.47500000000000003,1.0507154,-0.622452,2.3302371,-10.5570192,-100.0,1,0.0
