#{"t_start": 1784736514.970342, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
187.831978,37,0.108824
276.084747,45,0.225668
494.697742,71,0.403584
321.692773,51,0.530002
369.775222,56,0.677363
675.453364,94,0.91839
594.76094,84,1.13514
175.631449,32,1.211511
314.745033,52,1.338943
649.850027,91,1.574559
338.44289,53,1.70679
414.608356,62,1.868312
428.293828,64,2.026587
423.68187,66,2.191457
332.259664,53,2.322381
421.397065,64,2.485025
332.267043,52,3.546764
340.439069,53,3.680773
544.499573,80,3.87682
779.735911,105,4.13875
620.517584,88,4.357067
355.120002,55,4.501465
384.224449,60,4.650156
348.970631,61,4.809004
396.67231,61,4.962905
416.006652,63,5.124127
846.271167,116,5.405561
322.583509,52,5.533345
384.656435,60,6.159281
361.961359,56,6.297933
269.478255,44,6.413029
521.108991,78,7.542752
771.257277,109,7.818669
939.598563,124,8.141919
511.089075,75,8.330251
586.516236,84,8.545184
331.518939,55,8.686354
343.238984,56,8.824652
826.067364,114,9.106418
342.843374,57,9.248098
242.478788,43,9.360108
513.099235,76,9.551347
370.418984,57,9.694347
322.189331,53,9.828473
541.046465,80,10.028848
229.751385,40,11.032144
699.263807,96,11.274532
334.554627,56,11.414837
630.986321,90,11.640607
552.773942,83,11.844089
635.418889,91,12.074245
890.376569,120,12.375578
509.064196,74,12.564031
439.925896,68,13.310985
377.828532,61,13.460522
892.93686,123,13.768703
444.062512,68,13.945941
574.341606,82,14.147553
1097.923941,145,15.437084
2173.12714,275,16.135213
850.093713,116,16.422191
503.026998,73,16.625389
1797.87443,233,17.222967
611.604726,90,17.454568
1574.835438,202,18.92132
1167.133928,159,19.32492
392.195337,61,19.479184
940.247367,129,19.796121
950.047387,127,20.89587
992.974918,133,21.259733
633.118011,90,21.478781
565.547726,82,21.680852
1095.000467,146,23.032782
1027.074179,137,23.397545
566.705412,81,23.610813
1140.053014,152,24.079932
813.967397,111,24.40391
748.986042,106,24.682953
2196.104239,281,25.428149
773.455814,107,25.703096
1126.489872,149,26.995483
2231.360878,285,29.039765
4593.185313,577,30.387531
6058.881767,770,33.202936
2518.186202,324,34.990031
2194.617692,280,40.338899
