timesteps,episode_reward,episode_length,reward_per_step,moving_mean_30,episode_success,success_rate_30
296,213.696646,37,5.775585027027026,5.775585027027026,0.0,0.0
336,252.667274,42,6.015887476190476,5.895736251608751,0.0,0.0
408,329.92118,51,6.469042745098039,6.086838416105181,0.0,0.0
680,583.784786,85,6.868056305882353,6.282142888549474,0.0,0.0
712,637.494691,89,7.162861696629213,6.458286650165422,0.0,0.0
720,295.30253,48,6.152136041666666,6.407261548748963,0.0,0.0
720,633.398246,90,7.037758288888889,6.497332511626095,0.0,0.0
832,765.772246,104,7.363194673076923,6.605565281807449,0.0,0.0
904,813.995757,113,7.203502274336284,6.672002725421764,0.0,0.0
960,459.591271,69,6.660743057971015,6.670876758676689,0.0,0.0
1216,857.233337,115,7.454202930434783,6.742088228836517,0.0,0.0
1272,346.47477,55,6.299541272727272,6.705209315827413,0.0,0.0
1296,467.23049,73,6.400417671232876,6.681763804704756,0.0,0.0
1312,319.873978,51,6.272038784313726,6.652497731819682,0.0,0.0
1368,557.68122,81,6.884953333333334,6.667994771920592,0.0,0.0
1448,386.938875,61,6.343260245901639,6.647698864044408,0.0,0.0
1456,683.059664,97,7.041852206185567,6.670884354758593,0.0,0.0
1528,722.2979,101,7.1514643564356435,6.6975832437406515,0.0,0.0
1760,360.528682,56,6.438012178571428,6.683921608731745,0.0,0.0
1824,435.936214,66,6.605094151515152,6.679980235870916,0.0,0.0
1840,382.556351,59,6.484005949152542,6.6706481269795646,0.0,0.0
1872,557.979672,82,6.804630146341464,6.676738218768741,0.0,0.0
1896,528.541357,78,6.776171243589743,6.681061393760959,0.0,0.0
1960,421.042867,63,6.683220111111111,6.681151340317215,0.0,0.0
1992,359.385185,58,6.1962962931034475,6.661757138428665,0.0,0.0
2096,574.791147,81,7.0961870000000005,6.678465979258332,0.0,0.0
2144,239.589782,40,5.98974455,6.652957778174691,0.0,0.0
2152,325.084566,49,6.634378897959183,6.652294246738422,0.0,0.0
2376,453.087226,67,6.762495910447761,6.65609430410771,0.0,0.0
2408,465.185622,67,6.943068985074627,6.665660126806608,0.0,0.0
2416,349.591344,57,6.1331814736842105,6.677580008361846,0.0,0.0
2584,482.988796,74,6.526875621621621,6.694612946542885,0.0,0.0
2640,647.687493,93,6.96438164516129,6.711124243211659,0.0,0.0
2664,429.282166,65,6.604341015384616,6.702333733528402,0.0,0.0
2704,532.940268,76,7.01237194736842,6.697317408553042,0.0,0.0
2768,308.261137,49,6.2910436122448985,6.701947660905649,0.0,0.0
