time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,observer_blend,action_norm,policy_raw
0.0,0.24880108329815165,0.0,2.8688028394339105,0.0,149.99923799400327,1,0.0,0.9999949199600218,6.4416680335998535
0.005,0.2533148545661911,0.0770001309921664,2.876244781494462,0.12692224717425482,149.99969276890147,1,0.0,0.9999979517926764,6.895845890045166
0.01,0.26065617086535475,0.283438661646096,2.8883422439463926,0.46728878840825994,149.99979587048483,1,0.0,0.9999986391365656,7.100268840789795
0.015,0.2706921679552672,0.5796448111927505,2.904857650559107,0.9553397139027336,149.99984921075335,1,0.0,0.9999989947383557,7.251704692840576
0.02,0.283298098284019,0.9365334628901733,2.925556676982329,1.5422751160627612,149.9998565279174,1,0.0,0.9999990435194492,7.276576042175293
0.025,0.29835205801317016,1.3326966136052083,2.950201185072112,2.191657658208186,149.9998523345784,1,0.0,0.999999015563856,7.262171745300293
0.03,0.31572985495135414,1.7522204466614686,2.9785424704003844,2.8759686481452906,149.99974754930025,1,0.0,0.999998316995335,6.994038105010986
0.035,0.33530027061172907,2.183055181905306,3.010315188831175,3.5740407525225826,149.99960505623346,1,0.0,0.9999973670415565,6.7702741622924805
0.04,0.3569210731368664,2.615812169447723,3.0452324937616515,4.269166485931464,149.9993934758814,1,0.0,0.999995956505876,6.5557732582092285
0.045,0.38043622446254594,3.0428992533426635,3.082983052064038,4.947740110972424,149.99900797853718,1,0.0,0.9999933865235812,6.309772491455078
0.05,0.4056747529029573,3.4579320062909833,3.123230646189459,5.598332998348642,149.99842568157825,1,0.0,0.999989504543855,6.078855037689209
0.055,0.4324516701538701,3.8553754267388025,-3.117568391987236,6.211129455032521,149.99774651693113,1,0.0,0.9999849767795408,5.899526596069336
0.06,0.460571071558926,4.230377432599748,-3.0734179130212116,6.777660541418968,149.99696866741596,1,0.0,0.9999797911161064,5.751262664794922
0.065,0.48983120272432723,4.578753144702615,-3.027884872595639,7.290769354365442,149.99601274409395,1,0.0,0.9999734182939596,5.614210605621338
0.07,0.5200308949251562,4.897071416797013,-2.981347326250141,7.744729037052706,149.9950485265614,1,0.0,0.999966990177076,5.505918025970459
0.075,0.5509764798834818,5.1827881726391976,-2.934168573829479,8.13542409506443,149.99416672368335,1,0.0,0.9999611114912224,5.423969745635986
0.08,0.5824882029068564,5.434370377395664,-2.8866871823217233,8.46050569233142,149.9924844012923,1,0.0,0.9999498960086153,5.297266006469727
0.085,0.6144053373676596,5.6513639342154764,-2.839209418278943,8.719448844636359,149.99028501922157,1,0.0,0.9999352334614772,5.168918132781982
0.09,0.6465895307581223,5.8343796737017755,-2.792004738403411,8.913474835616288,149.98789684808875,1,0.0,0.9999193123205916,5.05901575088501
0.095,0.6789262712700661,5.984994424799469,-2.745304380510692,9.045340120488822,149.9854261524372,1,0.0,0.9999028410162482,4.966130256652832
0.1,0.711324687953205,6.105582844196785,-2.6993025802448805,9.119022985002566,149.98241692098873,1,0.0,0.9998827794732581,4.8722710609436035
0.105,0.7437160972155515,6.1991079673045295,-2.6541596500534337,9.139357252042492,149.97936039450673,1,0.0,0.9998624026300449,4.792128562927246
0.11,0.7760517497666567,6.268901438595712,-2.61000613054716,9.111664448604207,149.9765523174606,1,0.0,0.9998436821164041,4.728343963623047
0.115,0.8083001850821113,6.318458706502053,-2.5669473415210287,9.04142431176684,149.9754660459797,1,0.0,0.9998364403065313,4.7056989669799805
0.12,0.8404444807854615,6.351265795649282,-2.5250678746216977,8.934007685131697,149.97413718813957,1,0.0,0.9998275812542637,4.679322719573975
0.125,0.8724796185855667,6.3706641319044826,-2.4844357062033704,8.79447910881532,149.9727706307073,1,0.0,0.999818470871382,4.653575420379639
0.13,0.9044101067216104,6.379754988933619,-2.445105751618277,8.627467752527854,149.970708012399,1,0.0,0.99980472008266,4.617063045501709
0.135,0.9362479041156315,6.381340648502394,-2.4071228277565537,8.43709854365057,149.96865728642214,1,0.0,0.9997910485761476,4.583225727081299
0.14,0.9680106442486256,6.377895356077864,-2.3705240579492237,8.226970100824083,149.96504833250458,1,0.0,0.9997669888833638,4.5287275314331055
0.145,0.9997201431017706,6.371558523708101,-2.335340774772046,8.000166065984562,149.95986832663834,1,0.0,0.9997324555109224,4.459619045257568
0.15,1.0314011899033664,6.364143835438314,-2.3015999608163846,7.759288708347305,149.95552344232175,1,0.0,0.9997034896154784,4.4082136154174805
0.155,1.0630804950155088,6.357160216658524,-2.2693253944829093,7.5065072290435495,149.9421566270992,1,0.0,0.9996143775139946,4.276803016662598
0.16,1.0947857641759646,6.351835418101005,-2.23853855716116,7.24360873845643,149.91133518401847,1,0.0,0.9994089012267898,4.063189506530762
0.165,1.1265449598143507,6.349140021598544,-2.2092592629985046,6.972048419929785,149.8567702553291,1,0.0,0.9990451350355274,3.823305130004883
0.17,1.1583856240582695,6.349814798118209,-2.181506152903288,6.693001023080109,149.75798080066954,1,0.0,0.9983865386711304,3.560856819152832
0.17500000000000002,1.190334222602123,6.354394310784599,-2.1552971026119785,6.407406272070913,149.59231081968124,1,0.0,0.9972820721312082,3.2998363971710205
0.18,1.2224154845208113,6.363225660281122,-2.1306495698280243,6.116007218618659,149.3206487489814,1,0.0,0.995470991659876,3.0440661907196045
0.185,1.2546511431120693,6.376482341145257,-2.1075813589399996,5.819382053161702,148.79669087769432,1,0.0,0.9919779391846288,2.7573440074920654
0.19,1.2870576339713207,6.394144685421843,-2.0861120884735427,5.51794708427251,147.7674554307878,1,0.0,0.9851163695385853,2.4465854167938232
0.195,1.3196428280270525,6.415933057028952,-2.0662651966295202,5.211923836527231,145.87260728537814,1,0.0,0.9724840485691876,2.136141538619995
0.2,1.3523996955016924,6.441209495558293,-2.048071908000448,4.901287469596546,142.24713499543938,1,0.0,0.9483142333029293,1.814768671989441
0.20500000000000002,1.3852991141359337,6.468750495400704,-2.0315754475042267,4.585630033651025,136.29171036660782,1,0.0,0.908611402444052,1.519505262374878
0.21,1.4182854118859731,6.4965338032626025,-2.0168330484306494,4.26404555004933,127.58667018299627,1,0.0,0.8505778012199752,1.258238673210144
0.215,1.4512716756485475,6.521715239948925,-2.003918058188812,3.935154116215864,115.4701092707246,1,0.0,0.7698007284714974,1.0198384523391724
0.22,1.484145599799696,6.540599618090425,-1.9929155247269557,3.597115099253762,101.50976409739812,1,0.0,0.6767317606493208,0.8230596780776978
0.225,1.5167965931384246,6.54914592112524,-1.9839051473892035,3.2479629975331425,89.21523656443186,1,0.0,0.5947682437628791,0.6850122809410095
0.23,1.5491432437085926,6.544409107780375,-1.9769450802249322,2.8864911150374626,80.51163972659732,1,0.0,0.5367442648439822,0.5995710492134094
0.23500000000000001,1.581142746650967,6.525639359343678,-1.9720672229609604,2.512871694491664,75.64340123597762,1,0.0,0.5042893415731842,0.5550417304039001
0.24,1.6127915020667534,6.494204666626496,-1.969277573221302,2.128546634067339,74.83338653144,1,0.0,0.4988892435429333,0.5478262305259705
0.245,1.6440965045677463,6.453091270759197,-1.9685731435108194,1.7358924625334269,72.64794348061736,1,0.0,0.4843196232041157,0.5286123156547546
0.25,1.6750816603875247,6.405068578119042,-1.969938510800453,1.3371408324241987,75.7344484950367,1,0.0,0.5048963233002447,0.5558560490608215
0.255,1.7058082358952533,6.353059224578216,-1.9733332051189816,0.9345872598364662,81.48889701459836,1,0.0,0.5432593134306558,0.6087680459022522
0.26,1.736377533026862,6.301123193820093,-1.9786889160070016,0.5312057289509212,93.11187626225619,1,0.0,0.6207458417483745,0.7262175679206848
0.265,1.766905740381386,6.254307251945517,-1.9859225899776567,0.13061875231217956,102.69149598069272,1,0.0,0.6846099732046181,0.8377396464347839
0.27,1.7975064776747616,6.217140806685343,-1.9949457638599633,-0.2637196342986207,114.65131960255962,1,0.0,0.7643421306837308,1.0065760612487793
0.275,1.8282294425383923,6.1928924696827785,-2.005702312190157,-0.6489484198393045,112.84695338566408,1,0.0,0.7523130225710939,0.9782630801200867
0.28,1.8590604942198288,6.180817595443618,-2.0181714883717174,-1.0245387313891736,113.00013532756911,1,0.0,0.7533342355171274,0.9806201457977295
0.28500000000000003,1.8899902035411102,6.17716578065454,-2.0323271394459113,-1.3918628576198948,112.23859411483919,1,0.0,0.7482572940989279,0.9689835906028748
0.29,1.920996189274455,6.179359801554967,-2.048149388607183,-1.7516796969246116,110.08630990127153,1,0.0,0.7339087326751436,0.9371470808982849
0.295,1.9520447134772796,6.184819137833459,-2.065624683506668,-2.1048722307570396,107.27236456477083,1,0.0,0.7151490970984722,0.8976446986198425
0.3,1.983095956547666,6.191040563516317,-2.0847432099292194,-2.452418918042028,104.02644994070656,1,0.0,0.693509666271377,0.8546860814094543
0.305,2.014101605055,6.19584257615657,-2.1055015563155957,-2.795240509659097,99.68459073646275,1,0.0,0.664563938243085,0.8009435534477234
0.31,2.0450032951023323,6.197164357484128,-2.127905047740132,-3.134347701563138,94.64220158445897,1,0.0,0.6309480105630598,0.7429895997047424
0.315,2.0757352793888915,6.192957770479708,-2.151967015937378,-3.4709353473991706,89.02295177543782,1,0.0,0.5934863451695854,0.6830310225486755
