time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,observer_blend,action_norm,policy_raw
0.16,0.8588101657253345,6.71543295404851,-2.27476154583971,9.304922042550245,149.85807171396013,1,0.0,0.9990538114264008,3.827871322631836
0.165,0.8910474118444746,6.658029531118429,-2.2361040756896773,8.99689686022056,149.84706263506797,1,0.0,0.9989804175671197,3.790499687194824
0.17,0.9231409417214509,6.605384454295823,-2.199164142828521,8.680546152667063,149.82287636885673,1,0.0,0.9988191757923781,3.7170495986938477
0.17500000000000002,0.9551383997765466,6.5587148345706785,-2.163952883071296,8.357406257558104,149.80296274915153,1,0.0,0.9986864183276769,3.6637439727783203
0.18,0.9870863928919248,6.518909028682793,-2.1304819017504175,8.028617681029825,149.78281290826567,1,0.0,0.9985520860551045,3.6150271892547607
0.185,1.0190298399921431,6.486581427281,-2.0987635294908893,7.695012326816302,149.7371629198809,1,0.0,0.9982477527992059,3.5195634365081787
0.19,1.0510110212974988,6.462108425471662,-2.068811227410252,7.3571778580886384,149.58309317248845,1,0.0,0.997220621149923,3.288642168045044
0.195,1.083068574882745,6.445640384371529,-2.040639923235491,7.015498497598337,149.25936945823076,1,0.0,0.9950624630548718,3.000782012939453
0.2,1.1152365145863496,6.4371079675409515,-2.014266213159701,6.670189081936819,148.66452851548962,1,0.0,0.9910968567699308,2.7050182819366455
0.20500000000000002,1.14754189684212,6.436227960835941,-1.989709332187956,6.321327315242099,147.46258116735174,1,0.0,0.9830838744490117,2.382070541381836
0.21,1.1800004989085644,6.442440083415464,-1.9669931253579287,5.9688395350188195,145.134450280955,1,0.0,0.9675630018730335,2.0526256561279297
0.215,1.2126102262979948,6.454760165883815,-1.9461489374671705,5.612439992765479,140.8484344535455,1,0.0,0.9389895630236367,1.7294386625289917
0.22,1.245345236107618,6.471556493884379,-1.9272176084031993,5.251539389112027,134.15006774949157,1,0.0,0.8943337849966105,1.4431686401367188
0.225,1.2781588075201793,6.490417860894438,-1.910246536984919,4.8852209950325705,125.8771670757295,1,0.0,0.8391811138381967,1.2183984518051147
0.23,1.3109783445453294,6.508491966298891,-1.8952910104095373,4.51246931718843,114.09843031213501,1,0.0,0.7606562020809,0.9977704286575317
0.23500000000000001,1.3437208877657,6.522345825981671,-1.8824060547049846,4.132128316660423,103.66004400515504,1,0.0,0.691066960034367,0.8499951958656311
0.24,1.3762926658256154,6.52888653050479,-1.8716462024198595,3.743344022722942,89.68570830494319,1,0.0,0.5979047220329546,0.6898797154426575
0.245,1.4085864830309516,6.525253800874346,-1.8630673594805551,3.345500631298473,76.50984373161039,1,0.0,0.5100656248774026,0.5628184676170349
0.25,1.4405171892019673,6.50863121092258,-1.8567115840201784,2.9380676204390603,66.90985472428046,1,0.0,0.4460656981618698,0.47977787256240845
0.255,1.4720648612385487,6.47800871674273,-1.8525898460300592,2.521339488348141,67.00318260685343,1,0.0,0.44668788404568954,0.48055487871170044
0.26,1.5032682874238532,6.435890139386133,-1.8506855716200754,2.0970915157670698,69.89006485817153,1,0.0,0.46593376572114353,0.5048639178276062
0.265,1.5341907121190863,6.387088913804824,-1.8509693065362824,1.66803235732449,75.89099018715581,1,0.0,0.5059399345810387,0.5572577118873596
0.27,1.5649027129472228,6.336437920115273,-1.853405347656249,1.2368375221830157,81.33836409442095,1,0.0,0.542255760629473,0.6073454022407532
0.275,1.5954996728751611,6.287928481493281,-1.8579438137342474,0.8058260856389405,93.31024433649868,1,0.0,0.6220682955766579,0.7283719182014465
0.28,1.626092882113488,6.245794357516865,-1.864523016727269,0.37744626032927686,103.03740391785352,1,0.0,0.6869160261190235,0.8420929312705994
0.28500000000000003,1.6567792789780198,6.214006230053987,-1.8730813401472488,-0.04587545440413421,113.13032449973124,1,0.0,0.7542021633315417,0.9826300144195557
0.29,1.6876341626932443,6.194824515767074,-1.883560310942748,-0.46232276180207715,119.37948426087135,1,0.0,0.795863228405809,1.0872254371643066
0.295,1.7186830344469335,6.188862572586519,-1.8959181969744827,-0.8706906111265122,120.20140633709279,1,0.0,0.801342708913952,1.1023532152175903
0.3,1.7499152712064476,6.194090517124338,-1.9101259976477323,-1.2709122599316252,119.62631124090602,1,0.0,0.7975087416060401,1.0917301177978516
0.305,1.7813042727172257,6.207179725818972,-1.92615981867327,-1.6635742286111856,117.46968864799324,1,0.0,0.7831312576532883,1.0534169673919678
0.31,1.8128081376070984,6.224834869903132,-1.9440019344107995,-2.0493717227352652,113.97838263861172,1,0.0,0.7598558842574115,0.9958739876747131
0.315,1.8443755888629225,6.243819396920971,-1.963639125558873,-2.4291345789279335,110.01148837576703,1,0.0,0.7334099225051135,0.9360668063163757
0.32,1.8759512384360109,6.261237110481936,-1.9850609310881744,-2.8037104915996363,105.71315831012053,1,0.0,0.7047543887341369,0.8766843676567078
0.325,1.9074737669663642,6.274710311515869,-2.0082616626613614,-3.173873145164786,100.59663792217655,1,0.0,0.6706442528145103,0.8119130730628967
0.33,1.938875636313135,6.2821591601545785,-2.0332417021552205,-3.540441437532941,95.10739153798595,1,0.0,0.6340492769199063,0.748158872127533
0.335,1.9700856058233152,6.281712837454474,-2.06000705484744,-3.9043330528426594,89.31059747215778,1,0.0,0.5954039831477186,0.6859965920448303
0.34,2.0010291480289726,6.271783103599865,-2.0885700250632095,-4.2665174242429735,83.266970037382,1,0.0,0.5551131335825467,0.6257417798042297
0.34500000000000003,2.0316292103375506,6.25101443798277,-2.1189495496088626,-4.628036578970704,77.11568582535129,1,0.0,0.5141045721690086,0.568293035030365
0.35000000000000003,2.0618067097330623,6.218263943915979,-2.151171578244271,-4.9900036615106815,70.8775419984431,1,0.0,0.47251694665628735,0.5133058428764343
0.355,2.091464737452172,6.1725729277125705,-2.185282978590557,-5.353604177903423,61.86952957418977,1,0.0,0.41246353049459844,0.4385761618614197
0.36,2.1204766017210757,6.11233108173991,-2.2213646534453435,-5.7207731507418735,50.91694266822309,1,0.0,0.3394462844548206,0.35346657037734985
0.365,2.1486484135601516,6.034841524750116,-2.2595709478478048,-6.0946636057957315,31.382477522009232,1,0.0,0.20921651681339487,0.21235185861587524
0.37,2.1757122453291733,5.934721735516383,-2.3001457469760966,-6.481312424469862,9.535850360012772,1,0.0,0.06357233573341847,0.06365818530321121
0.375,2.2013341361349803,5.804232890088373,-2.343426351220724,-6.88972427476699,-18.390023957578606,1,0.0,-0.12260015971719071,-0.12322001904249191
0.38,2.225115334864008,5.63426920785663,-2.389851001943014,-7.331323418306614,-47.307482301933,1,0.0,-0.31538321534622,-0.32651203870773315
0.385,2.246604017157138,5.414761842343848,-2.439954861305731,-7.819725099844453,-79.14044881564197,1,0.0,-0.5276029921042799,-0.5868176817893982
0.39,2.2653180459258735,5.135505496414394,-2.4943480478263127,-8.369986793019189,-107.59638116249518,1,0.0,-0.7173092077499679,-0.9020801186561584
0.395,2.2808244930212247,4.787330560747572,-2.5536195132526647,-8.99714942079348,-127.40396689005289,1,0.0,-0.8493597792670192,-1.2538502216339111
0.4,2.292784956420036,4.36582027532824,-2.618265201498841,-9.711435336912709,-139.18764442822456,1,0.0,-0.927917629521497,-1.6431931257247925
0.405,2.3009569828690384,3.8723883764367555,-2.6886619529709157,-10.515860914993338,-145.41291212920098,1,0.0,-0.9694194141946733,-2.082564353942871
0.41000000000000003,2.305192772147261,3.3128926047776748,-2.7650445511979336,-11.40673325984875,-148.3608034178021,1,0.0,-0.9890720227853472,-2.602048635482788
0.41500000000000004,2.3054569913789495,2.6964589174943945,-2.847458189736488,-12.374179856237456,-149.45061573345276,1,0.0,-0.9963374382230183,-3.1504533290863037
0.42,2.301864167868055,2.035555149705216,-2.9356844774292807,-13.401316819105809,-149.79978428805987,1,0.0,-0.9986652285870659,-3.6557374000549316
0.425,2.2947239423010037,1.3470251867341916,-3.029158940524766,-14.462301998968998,-149.93089524142704,1,0.0,-0.9995393016095135,-4.187841892242432
0.43,2.2845712910061775,0.6532576116980734,-3.1269191744667,-15.520449654001006,-149.97494614766418,1,0.0,-0.9998329743177613,-4.695213317871094
0.435,2.2721448041877466,-0.01768935596775656,3.0555392699327992,-16.52834893759747,-149.98906384590038,1,0.0,-0.9999270923060025,-5.109713554382324
0.44,2.2582943328233087,-0.6345913578973649,2.9533567153555706,-17.432604842202466,-149.99365239601647,1,0.0,-0.9999576826401099,-5.381719589233398
0.445,2.243845508297757,-1.1684670866449158,2.8511832030300557,-18.18358136051328,-149.99573356786934,1,0.0,-0.9999715571191289,-5.5803728103637695
0.45,2.229480665382576,-1.5987915412612683,2.7502326851264183,-18.74636163666071,-149.99645854637728,1,0.0,-0.999976390309182,-5.673494338989258
0.455,2.21568069691086,-1.917335801705014,2.651374289943954,-19.1072971226774,-149.99680145655245,1,0.0,-0.9999786763770163,-5.7244157791137695
0.46,2.202729109433887,-2.1280002748645517,2.5551474528755573,-19.27339260113127,-149.9967519950637,1,0.0,-0.999978346633758,-5.716742992401123
0.465,2.190751334922382,-2.243579579997064,2.4618359002119066,-19.26638630426828,-149.99633603868543,1,0.0,-0.9999755735912362,-5.656490325927734
0.47000000000000003,2.1797620046769475,-2.281573410573051,2.3715519118630564,-19.115367361383747,-149.99549794553747,1,0.0,-0.9999699863035831,-5.553494453430176
0.47500000000000003,2.1697052611662255,-2.2606465702015117,2.2843057027402196,-18.85072493848032,-149.9941938686568,1,0.0,-0.9999612924577119,-5.426301956176758
0.48,2.160483920950832,-2.198322103187231,2.2000539844279166,-18.500354160002075,-149.99199695266302,1,0.0,-0.9999466463510868,-5.265844345092773
0.485,2.1519786171957245,-2.10980858816009,2.1187307312436747,-18.087851535616707,-149.9884643670708,1,0.0,-0.999923095780472,-5.083029270172119
0.49,2.144059561193246,-2.0076216288754534,2.040265329131813,-17.632051310924624,-149.98276890622722,1,0.0,-0.9998851260415148,-4.882382392883301
0.495,2.1365933949571065,-1.9016690217805121,1.9645926243179215,-17.147308588786547,-149.97347977952344,1,0.0,-0.9998231985301563,-4.666770935058594
0.5,2.1294469782642906,-1.7995600781423589,1.891658079520968,-16.644116682284494,-149.9580723319908,1,0.0,-0.9997204822132719,-4.437726020812988
0.505,2.1224893884945515,-1.7069908932475644,1.821420114356914,-16.12981475156104,-149.92560555698677,1,0.0,-0.9995040370465784,-4.150954246520996
0.51,2.1155929324420346,-1.6281226584226307,1.753850861772718,-15.609259321873484,-149.86175966664945,1,0.0,-0.9990783977776629,-3.8410415649414062
0.515,2.1086336635674057,-1.5659147964428168,1.6889360384791026,-15.085407120614914,-149.74345431382906,1,0.0,-0.998289695425527,-3.5316877365112305
0.52,2.101491799887723,-1.5223995410635598,1.6266743234431402,-14.559796505141957,-149.525387549958,1,0.0,-0.9968359169997201,-3.2237279415130615
0.525,2.0940523580092494,-1.498892839781806,1.5670764013812892,-14.032933130654584,-149.12591690969668,1,0.0,-0.994172779397978,-2.917722225189209
0.53,2.0862063178733914,-1.4961417237600325,1.510163651218626,-13.504595951083488,-148.39939352552474,1,0.0,-0.9893292901701649,-2.614025115966797
0.535,2.0778527546687164,-1.5144082996129238,1.4559662934682578,-12.974084471445774,-147.0896333902598,1,0.0,-0.9805975559350654,-2.3128774166107178
0.54,2.068902580494245,-1.5534843849434403,1.4045205874036277,-12.440431241102743,-144.75813155852808,1,0.0,-0.9650542103901871,-2.0147385597229004
0.545,2.0592843507616303,-1.6126219974311455,1.3558644860379303,-11.90260873405856,-140.77953525642042,1,0.0,-0.9385302350428028,-1.7255699634552002
0.55,2.0489537722845443,-1.690377984704101,1.310030637326383,-11.359761618828792,-134.03702435671124,1,0.0,-0.893580162378075,-1.4394162893295288
0.555,2.0379043464326334,-1.7843124123823737,1.2670368783390673,-10.811513649698957,-123.76756432477985,1,0.0,-0.8251170954985324,-1.172641396522522
0.56,2.026178887950327,-1.890705601882327,1.226874218998005,-10.258323186640004,-108.78243805323676,1,0.0,-0.725216253688245,-0.9185616374015808
0.5650000000000001,2.013883068340234,-2.0043021255270728,1.1894920788424486,-9.701875357033114,-87.99655199981966,1,0.0,-0.5866436799987977,-0.6725330948829651
0.5700000000000001,2.0011937548343486,-2.1180175746499583,1.1547847309138257,-9.145513525552662,-61.271291388591116,1,0.0,-0.4084752759239408,-0.433779776096344
0.5750000000000001,1.9883800976451684,-2.222978856281729,1.1225694051451498,-8.594502540595638,-25.096902839874584,1,0.0,-0.1673126855991639,-0.16890066862106323
0.58,1.975845550335447,-2.307917001670293,1.0925486506374433,-8.056643193880525,24.58042752978466,1,0.0,0.16386951686523107,0.16536042094230652
0.585,1.9640090225575384,-2.357665116738799,1.0643804406121555,-7.543520120795717,61.58101224868899,1,0.0,0.4105400816579266,0.4362606108188629
0.59,1.953141529318468,-2.3600752264495326,1.0377976083282903,-7.066050591861178,82.39008785745796,1,0.0,0.5492672523830531,0.6173313856124878
0.595,1.9433958931496118,-2.31343108179066,1.0126044316909866,-6.628679558089146,96.71692175443683,1,0.0,0.6447794783629122,0.7663114070892334
0.6,1.9348701112131284,-2.2223551197857914,0.9886411435607512,-6.2311685004320445,106.87095234002533,1,0.0,0.7124730156001688,0.892188549041748
0.605,1.9276257289939096,-2.093055436663505,0.9657752755597082,-5.871540781835804,114.14876169206555,1,0.0,0.7609917446137703,0.9985671639442444
0.61,1.921694461701398,-1.9320106884585773,0.9439000065297396,-5.546948986429,118.66830485138281,1,0.0,0.7911220323425521,1.0744236707687378
0.615,1.9170819626453197,-1.7455713809695124,0.9229336539505546,-5.253975191320181,121.14955912377212,1,0.0,0.8076637274918141,1.1202726364135742
0.62,1.9137815270996759,-1.5398034885310383,0.9028093987528258,-4.988799022449386,123.33109037924022,1,0.0,0.8222072691949348,1.1635926961898804
0.625,1.9117814906157846,-1.3198743936804713,0.883469388713725,-4.747812026723477,124.81457871938606,1,0.0,0.8320971914625738,1.1949156522750854
0.63,1.9110539940956495,-1.0899076194549155,0.8648756228527947,-4.527859521997648,124.21419051227195,1,0.0,0.8280946034151464,1.1820425987243652
0.635,1.911541769028149,-0.8538055405979442,0.8470235198753882,-4.325582934544752,120.83257055963689,1,0.0,0.8055504703975793,1.1142240762710571
0.64,1.9131500934659884,-0.6159654088234767,0.8299512529720405,-4.136792349778893,114.15279926304157,1,0.0,0.7610186617536104,0.9986311197280884
0.645,1.9157533662502784,-0.3815578347256418,0.8137346080360666,-3.9562076075015504,105.78681830237069,1,0.0,0.705245455349138,0.8776606917381287
0.65,1.919203532761968,-0.15600473682973354,0.7984794124892765,-3.777987952424861,95.48527984783065,1,0.0,0.636568532318871,0.7523831129074097
0.655,1.9233326540090916,0.05550477296218598,0.7843191946286292,-3.5962507416581513,83.86908020432116,1,0.0,0.5591272013621411,0.6315625309944153
0.66,1.9279489633401348,0.24808464207780345,0.7714195319145993,-3.405198949275976,69.66494915997451,1,0.0,0.46443299439983005,0.5029487013816833
0.665,1.9328374500784988,0.4168789481105004,0.7599774254612051,-3.1988823476584756,54.11200512702582,1,0.0,0.3607467008468388,0.37774404883384705
0.67,1.937783508690897,0.5570835480010784,0.7501956825208547,-2.9712670834135704,39.390785802034074,1,0.0,0.26260523868022717,0.26890456676483154
0.675,1.942671690736261,0.6651155916207059,0.7421743319694682,-2.7175374595776973,37.94590636807895,1,0.0,0.25297270912052633,0.25858622789382935
0.68,1.9474793505500614,0.7432457959837243,0.7359160404936453,-2.439220622252594,36.630001333340985,1,0.0,0.24420000888893992,0.2492356300354004
0.685,1.9522117396208958,0.7978173376778178,0.7313957337540273,-2.1423300404805907,38.98384190765771,1,0.0,0.25989227938438475,0.2659928798675537
0.6900000000000001,1.9569103554266691,0.8349824568000832,0.7285512735967785,-1.8327628673413434,42.86901610607342,1,0.0,0.2857934407071561,0.2939795255661011
0.6950000000000001,1.9616612107539886,0.8611676328887301,0.7272741451569771,-1.5167951583684485,51.81663275043313,1,0.0,0.34544421833622085,0.36026135087013245
0.7000000000000001,1.9665446746908293,0.8834184910325311,0.7274657066171057,-1.201452790766408,55.23324450751689,1,0.0,0.3682216300501126,0.386364221572876
0.705,1.9716021202079461,0.9067370651164219,0.7290741616606873,-0.8915115200683729,58.69445589727316,1,0.0,0.3912963726484877,0.4133298695087433
0.71,1.9768994825726645,0.9329250746931586,0.7320237675063486,-0.5882108878722029,65.92613612699488,1,0.0,0.43950757417996583,0.4716203212738037
0.715,1.9824641856127476,0.9645619242557859,0.7362852228978465,-0.2936778736210879,64.09110713684333,1,0.0,0.4272740475789556,0.45655715465545654
0.72,1.9882467317783359,1.0016565951959975,0.7419171843430186,-0.007185635640920174,59.891541080120824,1,0.0,0.3992769405341388,0.42278844118118286
0.725,1.9941969234584231,1.0403697546764112,0.7489807949630549,0.2762088455279141,57.494010601840635,1,0.0,0.3832934040122709,0.40391454100608826
0.73,2.000299544301169,1.0777869000116713,0.7575006538454638,0.5603371651477532,58.095111032850824,1,0.0,0.3873007402190055,0.4086205065250397
0.735,2.0065319411596354,1.1134712171460501,0.7675116311611663,0.8462458179812606,54.352455006004696,1,0.0,0.3623497000400313,0.3795880973339081
0.74,2.0127777543966694,1.146723255782854,0.7791507307702306,1.1352332292710674,40.22663052562459,1,0.0,0.2681775368374973,0.27489909529685974
0.745,2.0188126297025635,1.17233310368884,0.7926678703879064,1.4333799024065148,18.404089673445917,1,0.0,0.12269393115630611,0.1233152225613594
0.75,2.0243951702243583,1.1809935930613342,0.8083250186047617,1.7508919076886795,-1.0523854372919896,1,0.0,-0.007015902915279931,-0.007016018033027649
0.755,2.0293099164287196,1.1648722208857434,0.8263496628090774,2.096026341609273,-21.896811423891762,1,0.0,-0.14597874282594508,-0.14702913165092468
0.76,2.0333591814283407,1.1193914758823713,0.846943420697273,2.4732519664227404,-41.77215867167568,1,0.0,-0.2784810578111712,-0.2860346734523773
0.765,2.0363850265119496,1.0420068568928338,0.8702601053381693,2.884626869226836,-59.60490161227012,1,0.0,-0.39736601074846745,-0.4205171465873718
0.77,2.038263432717566,0.9327973968500716,0.8964127966429762,3.329304383964943,-77.19665888063392,1,0.0,-0.5146443925375594,-0.5690270662307739
0.775,2.0389122556830745,0.7935183579183687,0.9254681757678052,3.804612853214053,-91.19011394154556,1,0.0,-0.6079340929436371,-0.7056377530097961
0.78,2.038341268722723,0.6275799167142071,0.9574045832341005,4.3062285961519855,-95.86701734578625,1,0.0,-0.6391134489719084,-0.7566735744476318
0.785,2.036646958469297,0.44213558951808507,0.9921250003657347,4.826491820428756,-96.2202265082707,1,0.0,-0.6414681767218047,-0.7606644630432129
0.79,2.0339303259555255,0.24688617946725652,1.0295341856335245,5.355889721903277,-100.18573079409025,1,0.0,-0.6679048719606017,-0.8069510459899902
0.795,2.0302623511063866,0.04933300891186629,1.069566649616184,5.887376554816948,-105.92281762833359,1,0.0,-0.706152117522224,-0.8794668316841125
0.8,2.025718112973163,-0.14639898577304195,1.1121578568084418,6.417155615245685,-109.42036658091496,1,0.0,-0.7294691105394331,-0.9275917410850525
0.805,2.0203968028154273,-0.3370111459909548,1.1572310853687666,6.942427071047156,-110.67299024485632,1,0.0,-0.7378199349657089,-0.9456775784492493
0.81,2.0143987157001573,-0.5188238673800085,1.2047150473160722,7.460481731301607,-113.49549289451726,1,0.0,-0.7566366192967817,-0.9883002638816833
0.8150000000000001,2.007815229134984,-0.6890222562985092,1.2545502807065274,7.9695593958414825,-115.89974301092771,1,0.0,-0.7726649534061847,-1.026907205581665
0.8200000000000001,2.0007446166859366,-0.8459410204825565,1.3066801044231067,8.468931216403874,-116.75226696343891,1,0.0,-0.7783484464229261,-1.04116690158844
0.8250000000000001,1.993293476504883,-0.9879863878142756,1.3610515822132214,8.958189598131868,-116.65247210555617,1,0.0,-0.7776831473703745,-1.039481282234192
0.8300000000000001,1.985569935804029,-1.113546799913383,1.417619948060369,9.43721608810464,-116.17825241668507,1,0.0,-0.7745216827779005,-1.0315310955047607
0.835,1.9776809495715109,-1.221337134977749,1.4763501941039117,9.906330358435861,-115.25470713384713,1,0.0,-0.7683647142256476,-1.016323208808899
0.84,1.969733140115063,-1.3104521628592225,1.5372171946767397,10.366260071004026,-113.79938980353556,1,0.0,-0.7586625986902371,-0.9930564761161804
0.845,1.961833907787969,-1.3802295949668066,1.6002060795199498,10.81804508189442,-111.70572969206317,1,0.0,-0.7447048646137545,-0.9609602093696594
0.85,1.954096907570952,-1.4301338125798104,1.665313277418898,11.26297805358132,-108.01306679448388,1,0.0,-0.7200871119632258,-0.9078258872032166
0.855,1.9466554212757015,-1.4594503702857167,1.7325507121886332,11.702593435133396,-101.0178998957897,1,0.0,-0.6734526659719313,-0.8170346617698669
0.86,1.9396907678250672,-1.4666620924768035,1.8019591669749033,12.138816814836813,-86.83779808756931,1,0.0,-0.5789186539171287,-0.6608347296714783
0.865,1.9334726875557133,-1.4482292418893035,1.8736370116216001,12.574535350441115,-61.84516147558959,1,0.0,-0.4123010765039306,-0.4383804202079773
0.87,1.9284144174811297,-1.397075944884672,1.9477926567372164,13.014793745165676,-20.395296112382937,1,0.0,-0.13596864074921958,-0.13681596517562866
0.875,1.9250867169535295,-1.3007204623926836,2.0247946076029555,13.468877564655068,31.37864739245985,1,0.0,0.209190982616399,0.21232515573501587
0.88,1.924141621651238,-1.1419253731745131,2.105167392237271,13.951755716778258,80.77500196456391,1,0.0,0.5385000130970927,0.6020405888557434
0.885,1.926182409590994,-0.9036987949954642,2.189512128186438,14.482456019299464,113.41695132970014,1,0.0,0.7561130088646676,0.9870765805244446
0.89,1.931669485494681,-0.5757346992587906,2.2784027734703756,15.079078811932956,127.37345098572727,1,0.0,0.8491563399048485,1.2531204223632812
0.895,1.9409539427527207,-0.1574472292597474,2.3723653937914664,15.753841373146592,134.15044714743473,1,0.0,0.8943363143162316,1.4431812763214111
0.9,1.9543461980651993,0.3461374409571646,2.4719042920244565,16.513512045914485,138.64846441556844,1,0.0,0.9243230961037896,1.6179282665252686
0.905,1.972112071257952,0.9292158463417904,2.577471904801209,17.36207894608537,141.9538278176553,1,0.0,0.9463588521177021,1.7956995964050293
0.91,1.9944091980092007,1.5852055443939719,2.689365824373537,18.299939848401657,144.176315811781,1,0.0,0.9611754387452067,1.9611231088638306
0.915,2.0211816778824745,2.30376049585791,2.8075571501433068,19.319650864917634,146.50052474756205,1,0.0,0.976670164983747,2.2197179794311523
0.92,2.052011819137206,3.0664443655571225,2.9314444140515636,20.399304437176713,148.23868938508141,1,0.0,0.988257929233876,2.56591796875
0.925,2.0859805076423688,3.841340336904411,3.0596160726283426,21.49384152329538,149.0906669959278,1,0.0,0.9939377799728519,2.897895336151123
0.93,2.1216852062478697,4.579439677936453,-3.093318427659689,22.528964071310483,149.5055718762854,1,0.0,0.9967038125085693,3.2032432556152344
0.935,2.157506603762911,5.2198146887273875,-2.963553058759844,23.409263398060595,149.70841925368086,1,0.0,0.9980561283578724,3.4676241874694824
0.9400000000000001,2.1920099552842025,5.7059308922976015,-2.8365337864583644,24.04521599353769,149.80898504635937,1,0.0,0.9987265669757291,3.679274559020996
0.9450000000000001,2.224227987887318,6.00461574528778,-2.7137597360305032,24.384875610227255,149.85950673300164,1,0.0,0.9990633782200109,3.8329548835754395
0.9500000000000001,2.2536980800748623,6.114363439121616,-2.595928574263978,24.427359229063498,149.88428752558443,1,0.0,0.9992285835038961,3.9300217628479004
