time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,observer_blend,action_norm,policy_raw
0.0,-0.2621643945979182,0.0,-2.564506760477902,0.0,149.9999970522575,1,0.0,0.9999999803483833,9.21912670135498
0.005,-0.25944279281606025,0.046251367656147124,-2.5630736063785697,0.025056177952476055,149.99999856529362,1,0.0,0.9999999904352909,9.579166412353516
0.01,-0.25500336011741165,0.17076861483500405,-2.560811800276405,0.0904498384309782,149.9999983915861,1,0.0,0.9999999892772407,9.522022247314453
0.015,-0.2489225550205969,0.3500480960586805,-2.557821593237797,0.1809276839314769,149.99999804239712,1,0.0,0.9999999869493141,9.423786163330078
0.02,-0.24127423174840354,0.5665763268847532,-2.554199563898854,0.2852061148790119,149.99999750784656,1,0.0,0.9999999833856438,9.303072929382324
0.025,-0.23212939619162082,0.8073484087732428,-2.550038183429446,0.39500605310640113,149.99999670530258,1,0.0,0.9999999780353505,9.16348934173584
0.03,-0.22155602990323722,1.0627530844190778,-2.545425482784083,0.5043235633001928,149.99999548974557,1,0.0,0.9999999699316372,9.0064697265625
0.035,-0.20961897469931082,1.3257331277334867,-2.5404448133765207,0.6088777047432896,149.99999301207592,1,0.0,0.9999999534138394,8.787554740905762
0.04,-0.19637987045360805,1.5911526059964354,-2.5351746915196967,0.7056917489355911,149.9999872321477,1,0.0,0.9999999148809847,8.486181259155273
0.045,-0.18189713883685926,1.8553196667824634,-2.529688716563046,0.7927749045428969,149.9999754295641,1,0.0,0.999999836197094,8.15887451171875
0.05,-0.16622600604730978,2.115626330924279,-2.5240555526028876,0.868879926239708,149.99995461317627,1,0.0,0.9999996974211752,7.8520355224609375
0.055,-0.14941855803738172,2.3702763876706765,-2.518338963956247,0.933318142687698,149.99991446285864,1,0.0,0.9999994297523909,7.535171031951904
0.06,-0.13152382221748596,2.6180796912493993,-2.5125978950711434,0.9858180393478144,149.99983719179943,1,0.0,0.9999989146119962,7.213359832763672
0.065,-0.11258787029228103,2.8582965594318375,-2.506886586386405,1.0264169737660307,149.99966990819252,1,0.0,0.9999977993879502,6.859960556030273
0.07,-0.09265393761816954,3.0905200158341186,-2.5012547186527407,1.055378164561446,149.9992979414288,1,0.0,0.9999953196095254,6.48263692855835
0.075,-0.07176255533222685,3.3145866455811737,-2.495747579436226,1.0731270101042942,149.9984731150643,1,0.0,0.9999898207670952,6.094151496887207
