time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,observer_blend,action_norm,policy_raw
0.0,-0.2972329345852554,0.0,-2.5098291993707544,0.0,149.9999958132091,1,0.0,0.9999999720880607,9.043679237365723
0.005,-0.29464381676245255,0.043953720064782154,-2.508843521637182,0.017425739525123163,149.99999799279118,1,0.0,0.9999999866186078,9.411273956298828
0.01,-0.29041506847327053,0.16242118118873772,-2.5073077035512985,0.062353191322461754,149.9999978292468,1,0.0,0.999999985528312,9.372109413146973
0.015,-0.2846146051704995,0.33325330035065687,-2.5053047939048425,0.12355579778602355,149.99999738681055,1,0.0,0.999999982578737,9.2793607711792
0.02,-0.2773076851733649,0.5399631404015459,-2.5029136162571186,0.1928123306623175,149.99999662057706,1,0.0,0.9999999774705138,9.15079402923584
0.025,-0.26855680295348905,0.770318355157896,-2.5002085932234834,0.26416813038293296,149.9999954690433,1,0.0,0.999999969793622,9.004179954528809
0.03,-0.2584216287010012,1.015282877362215,-2.497259638159225,0.33337724946895864,149.99999379554257,1,0.0,0.9999999586369505,8.847012519836426
0.035,-0.24695898774803213,1.2682208706460611,-2.4941321058161994,0.3974806903146338,149.99999054129898,1,0.0,0.9999999369419932,8.636178970336914
0.04,-0.23422287374696035,1.5242977006330072,-2.4908867936831705,0.4544871348872635,149.99998284121364,1,0.0,0.9999998856080908,8.338391304016113
0.045,-0.22026448989165603,1.7800289755283552,-2.4875799860368346,0.5031309578168937,149.99996670708933,1,0.0,0.9999997780472623,8.006974220275879
0.05,-0.20513231295370066,2.0329409244114727,-2.4842635332434058,0.5426886006794622,149.99993308727585,1,0.0,0.9999995539151723,7.657951831817627
0.055,-0.18887217542969836,2.2813145402063704,-2.480984959482412,0.5728390901810391,149.9998645178457,1,0.0,0.999999096785638,7.3052263259887695
0.06,-0.17152736171833943,2.5239927813548952,-2.477787592866731,0.5935580056854652,149.99971530622656,1,0.0,0.9999981020415104,6.933938980102539
0.065,-0.15313871477169363,2.7602352715841096,-2.4747107126594585,0.605036835048151,149.99940470771793,1,0.0,0.9999960313847862,6.56511926651001
0.07,-0.13374475063490257,2.9896088010203763,-2.4717897095612837,0.6076216366497373,149.99872919312597,1,0.0,0.9999915279541731,6.185940742492676
0.075,-0.11338177932129566,3.2119048076048244,-2.469056256403222,0.601766382396042,149.997270386059,1,0.0,0.9999818025737266,5.803684234619141
0.08,-0.09208403644098384,3.427077171383962,-2.4665384937349066,0.5879974447001234,149.99351290998726,1,0.0,0.9999567527332485,5.370851039886475
0.085,-0.06988382951702521,3.635195022553552,-2.4642612344236494,0.5668862169408561,149.984818591539,1,0.0,0.99989879061026,4.94570779800415
0.09,-0.04681171494230826,3.8364066131130956,-2.4622462055927774,0.5390276282685029,149.96485522829263,1,0.0,0.9997657015219509,4.525972366333008
0.095,-0.022896748982250328,4.030910688570662,-2.4605123786903946,0.5050221627449778,149.91954739919845,1,0.0,0.9994636493279896,4.111800670623779
0.1,0.0018331029005947755,4.218931314430904,-2.459076486838773,0.465457967177872,149.81839135185322,1,0.0,0.9987892756790215,3.7045390605926514
0.105,0.02735050418237437,4.400691079965425,-2.4579536086715468,0.420888067964491,149.63703287382995,1,0.0,0.9975802191588663,3.3580074310302734
0.11,0.05362878440820066,4.576388374063049,-2.4571571769007536,0.37180995933467403,149.41361422674692,1,0.0,0.9960907615116461,3.1178016662597656
0.115,0.08064175484745335,4.746205291838592,-2.456699241710782,0.31867905804066243,149.09320661266975,1,0.0,0.9939547107511317,2.8992979526519775
0.12,0.10836301728550085,4.9103024908415716,-2.4565913322964783,0.26190605302907755,148.6390326318173,1,0.0,0.9909268842121153,2.6955199241638184
0.125,0.13676532632102753,5.068789990033549,-2.456845268774668,0.20182501048699414,148.0000492566282,1,0.0,0.9866669950441879,2.501985549926758
