#{"t_start": 1784734704.7435465, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
320.42045,52,2.463019
470.44684,69,2.808837
202.705446,35,2.990093
566.396278,84,3.462531
350.533931,56,3.79412
411.162997,62,4.150301
368.414306,59,4.47245
464.24339,71,4.8569
332.327973,53,5.14773
265.613801,44,5.385174
316.603978,50,5.663592
341.822003,54,5.963117
754.20635,104,6.533692
343.060252,53,6.814244
300.394113,52,7.086734
327.66501,52,7.358529
1107.700505,147,10.537918
687.612054,96,12.447032
383.911515,58,13.424309
296.219884,48,14.31401
322.353996,50,15.426316
672.098683,94,16.926469
276.966589,47,17.225521
253.290001,43,17.489765
299.6767,51,19.030756
357.180639,60,19.395652
603.396553,87,19.96077
197.769457,36,20.160235
659.366002,92,20.704889
310.585856,51,21.019803
522.297167,75,21.429955
342.476158,55,21.768895
799.80716,112,24.856189
368.986112,59,25.175395
387.072029,63,25.510072
410.620841,63,25.868627
473.353774,71,26.275396
346.073769,60,26.60608
509.223255,76,27.035321
287.532632,49,27.298476
240.925218,43,27.540988
383.49725,62,27.88928
603.067297,85,28.341224
817.501289,114,29.028117
443.760733,65,29.421475
431.895727,65,29.808107
422.939612,62,37.64788
679.501063,97,44.860083
604.966971,85,46.370501
489.846312,73,48.031646
803.161867,117,50.628114
473.579627,70,52.345953
528.368387,79,53.988177
793.921118,110,56.456034
335.248662,54,57.433391
621.609857,89,59.107581
346.802648,56,60.189461
473.472431,72,61.294507
760.932947,107,64.269688
959.053602,129,64.936968
715.582882,102,65.451115
330.12872,57,65.754449
796.683263,110,66.314111
708.875464,104,66.873405
561.837961,83,67.306838
763.288992,108,69.83816
558.344072,84,71.594812
582.8238,85,73.35046
690.092741,99,74.675327
619.961449,93,77.428865
910.379807,124,78.056506
1194.725566,161,78.883512
916.241657,124,79.519544
911.620797,129,80.214081
880.884955,120,80.819979
686.094174,96,81.310212
829.10641,117,81.915001
772.392441,110,82.471495
831.124024,116,85.311588
817.860227,116,88.034482
869.145069,120,88.644506
878.523508,124,89.285072
1276.97524,171,90.137495
678.202304,99,90.628548
1111.672653,152,91.405927
886.108523,120,92.011727
2118.087188,304,95.793346
1768.493847,233,96.92129
2184.846213,285,104.732256
2122.885581,281,115.887347
2354.670105,317,122.747088
