#{"t_start": 1784734704.714981, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
406.395383,62,2.544976
316.46338,53,2.80864
334.956963,55,3.093735
535.503597,78,3.540342
529.101927,75,3.97974
513.795894,74,4.389677
319.731033,50,4.665056
540.274006,78,5.089971
321.374387,51,5.365719
290.822632,46,5.608742
365.778333,56,5.929858
357.257912,56,6.237212
353.847599,57,6.548736
572.789749,82,6.980615
791.416519,107,7.546562
351.080624,56,10.215731
269.888418,44,10.449521
384.09726,57,11.25014
379.822869,61,12.560268
331.86329,53,13.44591
395.177666,64,14.73351
577.109627,84,16.508424
436.690321,64,17.086501
302.868869,47,17.375014
267.942164,48,17.665963
325.497079,50,19.199259
402.275636,61,19.611263
367.061941,58,19.961581
643.522268,89,20.456044
525.88433,75,20.936597
305.683258,49,21.220289
295.076802,47,21.470371
760.785004,106,24.555564
434.825173,69,24.938794
416.41054,64,25.284734
555.490981,79,25.713249
1092.434066,149,26.551708
332.382452,52,26.857284
805.282326,114,27.476404
460.218895,71,27.877415
551.781822,80,28.302498
564.59228,86,28.803902
914.588227,125,29.571354
349.972733,56,29.894748
306.139679,50,37.650117
740.834311,103,44.99475
516.303002,78,46.359741
846.331419,119,49.020706
367.770652,57,50.244157
556.522326,81,52.258756
650.715158,93,54.204749
1062.306861,142,57.20835
743.161739,103,59.151519
543.224835,84,60.832004
499.092566,74,61.50272
603.007447,89,64.35954
618.744197,90,64.829198
764.982528,109,65.380543
1005.551891,134,66.074996
656.646136,97,66.592598
677.100636,97,67.097437
578.653023,84,69.10454
549.552361,80,70.199537
870.808961,122,72.755011
874.681091,119,74.612739
663.02261,97,77.398093
945.914415,130,78.053889
1110.079768,148,78.813158
1035.112239,140,79.531134
714.265449,102,80.088507
1088.10459,147,80.82873
803.002679,113,81.410425
839.042135,119,82.023262
792.95654,112,84.82443
1207.545903,161,87.794046
1312.818576,175,88.682666
1744.872155,233,89.85513
1132.42769,153,90.625169
894.825762,128,91.27785
1229.272,167,92.123461
1511.807934,199,95.383541
1459.094249,195,96.349924
1758.014907,232,97.473905
1594.969438,210,104.906517
4765.363078,646,124.318743
1818.313552,243,129.556847
