#{"t_start": 1784734704.750901, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
274.814404,45,2.416946
538.289671,78,2.811326
528.844402,78,3.235903
421.93659,65,3.619113
417.000992,62,3.977015
312.70484,53,4.272066
451.492665,70,4.65402
691.832101,96,5.170819
341.919881,55,5.468071
407.542362,62,5.816165
213.832312,37,6.021323
286.560624,45,6.272035
303.685696,49,6.538039
225.154578,39,6.742471
329.936346,54,7.030396
415.404676,63,7.35986
337.240666,53,7.633805
589.339587,85,10.465236
403.36244,62,11.559418
406.494128,62,12.812215
498.964023,75,14.077815
373.604363,58,15.355082
418.062888,63,16.718967
225.092504,39,16.960468
277.403865,45,17.233552
1035.634904,140,19.331652
264.934269,45,19.64597
381.036195,58,19.988729
558.143564,81,20.42775
469.743884,69,20.872185
292.951004,48,21.153269
299.958565,52,21.42977
533.641137,79,24.354842
482.893422,72,24.763394
505.127669,75,25.177174
358.779052,58,25.481659
541.138917,79,25.935656
736.173179,104,26.510059
491.202111,72,26.927545
869.250812,118,27.574099
897.94566,120,28.223494
669.247764,97,28.788518
561.823402,84,29.30488
300.12737,50,29.611167
372.966139,58,29.946893
841.707766,121,44.500014
626.146229,90,46.236012
728.30472,104,48.564766
1040.14644,140,51.837467
796.757458,110,54.1309
577.302618,84,55.983695
565.483981,85,57.671613
724.839791,102,59.600281
694.596283,98,61.259391
671.965616,94,61.807428
1026.264583,140,64.891907
867.054296,120,65.496278
545.774847,86,65.949675
535.14669,81,66.369218
854.869544,119,67.001641
485.479606,75,68.961247
901.035999,123,70.628806
349.997444,57,71.725157
751.65094,105,73.841352
631.979987,93,74.772577
415.070109,71,77.411377
900.742027,123,78.034453
929.169193,128,78.691815
1125.724912,150,79.45531
544.409897,83,79.897045
725.330825,104,80.45489
908.842751,125,81.085376
474.885091,77,81.477116
1213.48321,161,82.302701
1074.221327,145,85.289712
1458.036677,194,88.408754
1178.275632,159,89.222754
1158.880891,157,90.002528
1255.80764,168,90.861617
897.835878,125,91.486954
1096.118396,151,94.494961
1779.783943,237,95.700868
2481.135302,333,97.320282
2996.396901,403,105.737918
3173.909048,412,123.049448
