#{"t_start": 1784734704.747213, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
486.215117,71,2.556769
635.48493,87,2.9984
372.946338,56,3.318624
317.944884,51,3.615833
347.794577,55,3.929518
229.788714,39,4.152999
296.416734,49,4.416773
505.757329,75,4.825138
414.823248,64,5.173713
220.285285,39,5.388104
606.300657,85,5.859201
457.460238,67,6.231383
316.510751,52,6.510885
267.221271,43,6.739232
382.458709,58,7.050001
218.580732,38,7.243292
267.664743,45,7.48293
561.113947,81,10.279104
527.053963,76,11.122535
755.630578,106,13.182313
426.269918,64,14.356172
688.050748,97,16.454751
273.648697,44,16.91608
330.606905,53,17.247638
390.936461,61,17.624675
354.703532,56,19.191046
294.050419,48,19.500061
507.360646,74,19.979536
414.860588,65,20.336862
517.82301,75,20.796472
313.624188,51,21.108341
588.056561,86,21.587945
358.059094,60,24.391437
418.110225,65,24.760198
499.407645,76,25.179975
431.646075,65,25.52506
618.632276,89,26.04139
230.109661,41,26.265862
500.970539,78,26.69539
285.04752,51,26.991685
446.872319,67,27.353933
477.745034,71,27.750923
606.164565,85,28.207449
277.629922,45,28.462854
645.555646,90,28.99745
698.018272,96,29.589496
374.633716,59,29.932418
1546.713998,202,46.036586
571.66554,83,47.747334
369.826698,56,49.049631
554.406364,82,50.869581
577.813288,85,52.867763
726.456425,100,55.114127
522.678235,77,56.695228
833.279438,115,58.859303
783.816977,109,60.986042
665.705626,93,61.639951
774.727539,107,64.580145
608.775072,91,65.040812
775.577406,107,65.58171
453.618114,73,65.969118
974.68783,145,66.732043
631.949093,89,67.192832
667.730139,97,69.268543
826.078428,114,71.564879
1041.169337,141,74.399448
640.737401,94,74.925833
937.768289,129,77.866285
1191.900324,157,78.665193
1025.285215,139,79.372867
617.981001,92,79.859108
917.527098,124,80.516006
530.526776,79,80.916597
754.630059,107,81.459789
732.043295,105,82.004123
687.588217,104,84.760374
880.730719,123,87.541256
1056.678991,144,88.267722
1590.483866,211,89.356631
1250.255676,168,90.192623
1486.965399,195,91.170728
1013.676235,138,91.865044
1819.693797,240,95.337032
2207.350278,285,96.732526
1043.572149,146,97.449425
2317.57249,308,105.380177
7001.045257,925,132.512537
