#{"t_start": 1784734704.7029252, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
579.731498,82,2.65875
411.298659,63,2.973255
323.812194,51,3.25159
322.362195,50,3.538461
364.527963,58,3.880041
788.073718,109,4.488962
563.743538,82,4.937597
1014.115002,135,5.670091
229.450502,40,5.894451
350.495191,58,6.216797
409.402768,62,6.55161
395.155846,64,6.895544
273.241133,48,7.14754
501.549872,73,7.532566
375.777929,60,10.219569
368.047405,61,10.554134
800.625096,111,12.755778
537.516464,79,14.085284
739.073609,103,16.258371
667.687367,96,17.235003
396.308766,60,17.603621
388.575415,60,19.191927
347.908289,55,19.541589
523.15913,78,20.048169
559.548885,81,20.487083
350.449224,55,20.837967
298.724575,48,21.129043
272.820913,46,21.374248
443.661962,66,21.7687
268.903619,50,24.516873
355.509448,60,24.851612
594.637923,86,25.31792
347.7948,56,25.619843
698.973338,101,26.203918
458.300353,69,26.576846
541.076462,77,27.014151
294.468414,49,27.274052
716.250131,99,27.83837
507.579955,76,28.237795
576.128365,83,28.714906
528.410259,78,29.191021
645.4578,92,29.753037
1093.810541,147,44.13973
1173.037401,155,47.173018
515.207956,75,49.007216
514.302341,77,50.727606
436.999543,68,52.409054
363.20161,59,53.575974
887.052671,121,56.294472
552.59907,83,57.87556
548.260178,78,59.357671
658.468757,95,61.184617
408.256618,66,61.58038
624.227861,90,64.442216
521.572229,79,64.852317
1331.299685,182,65.785114
1002.535284,135,66.483749
733.567821,103,67.026834
367.485475,59,67.33836
704.140416,105,69.755075
537.760253,79,71.449207
585.577919,89,73.297426
534.692626,86,74.611502
494.382709,72,74.992465
636.757316,92,77.739805
840.433821,120,78.348478
914.787431,129,79.011698
941.043174,131,79.681777
1119.106564,151,80.489603
634.925743,94,80.96575
923.212867,128,81.617815
647.195105,95,82.108525
1136.701154,152,85.13748
803.627178,111,87.828881
1012.06528,138,88.532141
1241.287206,166,89.384065
1315.792611,176,90.262096
990.380276,137,90.956232
1441.292132,193,91.92008
1825.321459,263,95.509397
1290.364405,173,96.360744
1836.23219,243,97.548524
2014.163273,265,105.260475
2138.522872,284,118.12975
3202.789759,423,127.045498
3029.550965,395,135.59992
