#{"t_start": 1784734704.7112339, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
577.64995,81,2.64067
392.521664,59,2.930143
555.97746,80,3.388151
318.449854,51,3.688772
413.46146,64,4.056125
535.541819,77,4.473331
212.692777,39,4.690993
305.77684,49,4.955679
492.123138,72,5.348543
255.100931,42,5.567312
300.234716,49,5.84824
206.278459,37,6.052366
322.386288,55,6.357798
381.373093,59,6.672973
504.340465,73,7.06082
319.996887,51,7.325067
333.047614,55,7.618336
506.815558,74,10.380169
604.723625,89,11.702837
380.658969,57,12.844023
393.027113,62,13.903297
290.01387,47,14.881
271.225887,44,15.786582
768.350868,104,17.145825
401.581204,60,17.499727
408.911737,62,19.109458
1047.452525,140,19.999062
400.838388,60,20.334625
249.687723,44,20.585385
399.124395,64,20.992188
263.913766,45,21.251123
351.405495,55,21.552239
600.82725,85,24.515542
597.704256,90,25.00632
288.652072,52,25.294167
550.307237,80,25.728999
882.528408,120,26.406678
789.398944,109,27.025316
870.822217,119,27.681005
515.880982,74,28.084568
519.025533,78,28.513351
481.777934,78,28.977176
616.412303,90,29.534725
716.671296,102,37.440562
858.620652,120,45.134301
588.59288,84,46.572417
394.771368,68,48.220879
427.853116,64,49.575136
653.915075,93,51.828942
598.995158,86,53.601061
752.830699,105,55.950956
652.835106,95,57.802154
540.594312,80,59.323052
764.990109,105,61.244953
440.825823,67,61.632609
788.673202,111,64.596584
656.808005,96,65.088573
755.771312,108,65.632129
728.935608,102,66.167733
946.695426,133,66.873951
359.610746,58,67.170133
573.919974,86,69.194464
564.502234,82,70.585234
657.578294,93,72.464315
1001.068086,137,74.657581
839.497111,116,77.532525
974.018405,135,78.220525
875.22007,122,78.843641
961.051257,131,79.513114
867.550246,122,80.175882
975.932624,131,80.831067
912.494068,127,81.483066
865.344514,120,82.106541
943.339732,129,85.019067
977.549283,134,87.827864
929.174489,129,88.481036
1048.088824,143,89.207657
1366.480828,181,90.117597
738.99931,109,90.658877
1829.385646,244,91.893413
1104.851058,151,94.918496
2260.177372,326,96.531108
2761.345192,360,104.696904
7666.290465,1009,131.138117
