episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9914426948132562,-29793.463504115465,-14.896731752057732,2000,0,0,0,3.021052430269461,1.5783783341204993,90.885
2,4000,1,smoke_nominal,0.0,0.9829586903993444,-29799.688768681117,-14.89984438434056,2000,0,0,0,3.0280296091492445,1.3916896700708676,90.735
3,6000,1,smoke_nominal,0.0,0.9745473588732958,-29684.989621213568,-14.842494810606784,2000,0,0,0,3.0004579213471856,1.720727931908058,89.64
4,8000,1,smoke_nominal,0.0,0.9662080777285239,-29761.272732186517,-14.880636366093258,2000,0,0,0,3.0148577445055698,1.5237125959281508,90.465
5,10000,1,smoke_nominal,0.0,0.9579402297907528,-29745.672115505477,-14.872836057752739,2000,0,0,0,3.012889173489837,1.5039774058005844,90.285
6,12000,1,smoke_nominal,0.0,0.9497432031723422,-29735.308531452647,-14.867654265726323,2000,0,0,0,3.0106537502837956,1.5375126439496898,89.625
7,14000,1,smoke_nominal,0.0,0.9416163912270022,-29707.6262986893,-14.853813149344651,2000,0,0,0,3.0030161316183452,1.7380974926571036,88.56
8,16000,1,smoke_nominal,0.0,0.9335591925048972,-29743.53782348164,-14.871768911740821,2000,0,0,0,3.007029444014386,1.5764008876067641,88.62
9,18000,1,smoke_nominal,0.0,0.9255710107081326,-29615.39037093304,-14.807695185466521,2000,0,0,0,2.980549483282536,1.8518406133868062,89.73
10,20000,1,smoke_nominal,0.0,0.9176512546466254,-29649.892734135294,-14.824946367067646,2000,0,0,0,2.9936917853398826,1.7186695913375152,90.6
11,22000,1,smoke_nominal,0.0,0.9097993381943503,-29556.38840888229,-14.778194204441144,2000,0,0,0,2.9722061536802364,1.9680896645470762,90.99
12,24000,1,smoke_nominal,0.0,0.9020146802459621,-29526.965666755917,-14.763482833377958,2000,0,0,0,2.959984225353713,2.0483636188615932,89.145
13,26000,1,smoke_nominal,0.0,0.8942967046737889,-29661.910125794842,-14.830955062897422,2000,0,0,0,2.990799210481107,1.779290314082757,88.8
14,28000,1,smoke_nominal,0.0,0.8866448402851942,-29595.847128348927,-14.797923564174464,2000,0,0,0,2.9755157721136363,1.829997297076111,90.96
15,30000,1,smoke_nominal,0.0,0.8790585207803039,-29508.679043826924,-14.754339521913462,2000,0,0,0,2.9604102631320113,2.1093829823427477,91.995
16,31329,2,smoke_dr_0.10,0.1,0.09960218181786838,-19796.77869560851,-14.895996008734771,1329,0,0,0,3.0513257300182777,0.9377790261342218,90.27088036117381
17,33329,2,smoke_dr_0.10,0.1,0.09900682068124429,-27564.964276227183,-13.782482138113592,2000,0,0,0,2.7695209247607426,3.3132888415685775,90.465
18,35329,2,smoke_dr_0.10,0.1,0.09841541541796849,-24480.603986591217,-12.240301993295608,2000,0,0,0,2.4761917881155506,5.569332024690129,96.06
19,37329,2,smoke_dr_0.10,0.1,0.09782793974326526,-23102.090377833243,-11.551045188916621,2000,0,0,0,2.3759937974819887,6.27744854029035,98.85
20,39329,2,smoke_dr_0.10,0.1,0.09724436754700792,-23996.557817398505,-11.998278908699252,2000,0,0,0,2.4356722772002777,5.580055591923944,104.22
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-9193.523267000925,-13.701226925485729,671,0,0,0,2.7145978316665453,3.4945388254754706,94.42622950819673
