episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9953663145820568,-29632.14927945091,-14.816074639725455,2000,0,0,0,2.987499055062185,1.727656017029374,91.5
2,4000,1,smoke_nominal,0.0,0.9907541216971991,-29585.10569409136,-14.792552847045679,2000,0,0,0,2.9784117301951256,1.8929211052046988,89.73
3,6000,1,smoke_nominal,0.0,0.9861633216561007,-29682.31166459829,-14.841155832299144,2000,0,0,0,2.9907048443754847,1.7842372127019064,92.1
4,8000,1,smoke_nominal,0.0,0.981593815231826,-29642.907438336453,-14.821453719168227,2000,0,0,0,2.989659243775087,1.7315959697194157,91.125
5,10000,1,smoke_nominal,0.0,0.9770455036576868,-29727.412717369785,-14.863706358684892,2000,0,0,0,3.011100186939666,1.5160320818277002,88.935
6,12000,1,smoke_nominal,0.0,0.9725182886251067,-29442.894749882977,-14.721447374941489,2000,0,0,0,2.956629222762138,2.134148177131772,90.795
7,14000,1,smoke_nominal,0.0,0.9680120722814959,-29720.55610031727,-14.860278050158636,2000,0,0,0,3.0076217612898195,1.5715757547943554,88.815
8,16000,1,smoke_nominal,0.0,0.9635267572281366,-29751.715964345785,-14.875857982172892,2000,0,0,0,3.015403768610069,1.6490308583643545,87.675
9,18000,1,smoke_nominal,0.0,0.9590622465180785,-29715.405010645554,-14.857702505322777,2000,0,0,0,3.0025242515849286,1.773483783174578,90.03
10,20000,1,smoke_nominal,0.0,0.9546184436540418,-29682.557263385905,-14.841278631692953,2000,0,0,0,2.998719246270313,1.5928151471596939,90.165
11,22000,1,smoke_nominal,0.0,0.9501952525863326,-29684.62115181611,-14.842310575908055,2000,0,0,0,3.0026245821580915,1.6831246996195892,90.12
12,24000,1,smoke_nominal,0.0,0.9457925777107669,-29725.85003094156,-14.86292501547078,2000,0,0,0,3.005975981325801,1.5459658812105512,91.365
13,26000,1,smoke_nominal,0.0,0.9414103238666035,-29798.142752145555,-14.899071376072778,2000,0,0,0,3.0179878759016585,1.6374108418802806,89.64
14,28000,1,smoke_nominal,0.0,0.9370483963344874,-29703.597163565555,-14.851798581782777,2000,0,0,0,2.9937886862482945,1.9007861593375541,93.24
15,30000,1,smoke_nominal,0.0,0.9327067008344031,-29523.35728021807,-14.761678640109036,2000,0,0,0,2.9643300827030825,1.9996659692692316,90.27
16,30959,2,smoke_dr_0.10,0.1,0.09971275935090573,-14217.103008482765,-14.824924930638963,959,0,0,0,2.9943974940444926,1.1013161074224953,142.83628779979145
17,31807,2,smoke_dr_0.10,0.1,0.09945952935148292,-12384.775163699833,-14.604687693042255,848,0,0,0,2.9203034942107426,1.2259452673826199,143.91509433962264
18,33807,2,smoke_dr_0.10,0.1,0.09886511606827943,-27935.623141491906,-13.967811570745953,2000,0,0,0,2.769650316963959,3.2746171900111256,70.71
19,35807,2,smoke_dr_0.10,0.1,0.0982746523604181,-24004.30770063932,-12.00215385031966,2000,0,0,0,2.440381013607013,6.062945087495558,92.91
20,37807,2,smoke_dr_0.10,0.1,0.0976881119849703,-18227.83909583273,-9.113919547916364,2000,0,0,0,2.0761697301759106,8.145424415994194,87.69
21,39807,2,smoke_dr_0.10,0.1,0.09710546887337831,-22157.634753772098,-11.078817376886049,2000,0,0,0,2.3057653971772947,6.457136289202,103.815
22,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-2237.769404509969,-11.594660126994658,193,0,0,0,2.36485805736552,5.9599678428005225,99.48186528497409
