episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9917087830208667,-29802.143071295035,-14.901071535647517,2000,0,0,0,3.031269493941585,1.3735889347016879,88.845
2,4000,1,smoke_nominal,0.0,0.9834863791338205,-29662.061308913275,-14.831030654456637,2000,0,0,0,2.9869384886086126,1.8791011807557734,89.58
3,6000,1,smoke_nominal,0.0,0.9753322172234687,-29747.626994627117,-14.873813497313558,2000,0,0,0,3.015428341813544,1.5502188773168195,90.9
4,8000,1,smoke_nominal,0.0,0.9672457309143998,-29594.097497678515,-14.797048748839257,2000,0,0,0,2.9733014986573543,1.9077691596857593,90.135
5,10000,1,smoke_nominal,0.0,0.9592263585318447,-29737.729446734935,-14.868864723367468,2000,0,0,0,3.011029290677465,1.7015579691304035,89.64
6,12000,1,smoke_nominal,0.0,0.9512735430626632,-29724.57045987865,-14.862285229939324,2000,0,0,0,3.0116695898705195,1.5690175361256127,88.26
7,14000,1,smoke_nominal,0.0,0.9433867321166549,-29751.56555184623,-14.875782775923115,2000,0,0,0,3.0157086473262,1.6300245713174883,90.405
8,16000,1,smoke_nominal,0.0,0.9355653778881909,-29734.010525260055,-14.867005262630027,2000,0,0,0,3.007532670409125,1.664505092512466,90.9
9,18000,1,smoke_nominal,0.0,0.9278089371181641,-29701.493045205472,-14.850746522602735,2000,0,0,0,3.0026372031347712,1.627312478561042,89.145
10,20000,1,smoke_nominal,0.0,0.9201168710562556,-29524.67220522483,-14.762336102612414,2000,0,0,0,2.966329605146867,2.0924866794428443,91.995
11,22000,1,smoke_nominal,0.0,0.9124886454235135,-29501.766066100958,-14.75088303305048,2000,0,0,0,2.9614685729415036,1.9541858850637732,89.01
12,24000,1,smoke_nominal,0.0,0.9049237303752425,-29602.091382778453,-14.801045691389227,2000,0,0,0,2.981488908698383,1.9500680551929914,90.015
13,26000,1,smoke_nominal,0.0,0.8974216004642027,-29664.023893754333,-14.832011946877167,2000,0,0,0,2.9940220777489426,1.6222479802654044,90.42
14,28000,1,smoke_nominal,0.0,0.889981734604112,-29645.649458883643,-14.822824729441821,2000,0,0,0,2.9850814877105436,1.8269626611848835,91.005
15,30000,1,smoke_nominal,0.0,0.8826036160334524,-29545.299369722357,-14.772649684861179,2000,0,0,0,2.967739900595406,1.9938784603470388,88.575
16,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-29945.18974349306,-14.97259487174653,2000,0,0,0,3.0824485761851115,0.6438594942952124,63.3
17,34000,2,smoke_dr_0.10,0.1,0.09880796456264762,-26120.629717302298,-13.060314858651148,2000,0,0,0,2.60460916958335,4.277317703876344,90.675
18,36000,2,smoke_dr_0.10,0.1,0.09821788059760798,-25896.073269505927,-12.948036634752963,2000,0,0,0,2.597981019316098,4.571787270361382,82.245
19,38000,2,smoke_dr_0.10,0.1,0.09763171744178306,-25760.13166924878,-12.880065834624391,2000,0,0,0,2.575770542705993,4.645495823921782,97.815
20,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-23437.477045384738,-11.71873852269237,2000,0,0,0,2.4039433447508207,5.898354206855311,107.52
