episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9923968814834857,-29485.793281418395,-14.742896640709198,2000,0,0,0,2.951787428994343,2.1640741391428806,88.365
2,4000,1,smoke_nominal,0.0,0.9848516282434242,-29608.35187629481,-14.804175938147406,2000,0,0,0,2.9834002506359276,1.8235452383758362,91.08
3,6000,1,smoke_nominal,0.0,0.9773637998828635,-29806.298869747676,-14.903149434873837,2000,0,0,0,3.032407293521816,1.4033751789721371,90.03
4,8000,1,smoke_nominal,0.0,0.9699329593565936,-29710.01104167759,-14.855005520838795,2000,0,0,0,2.9960378943037522,1.7539768865782592,92.31
5,10000,1,smoke_nominal,0.0,0.9625586729456377,-29681.58080912668,-14.840790404563341,2000,0,0,0,2.9939021233984056,1.8316384544212423,90.345
6,12000,1,smoke_nominal,0.0,0.9552405102319361,-29724.417871043854,-14.862208935521927,2000,0,0,0,3.00092822325421,1.685139693842431,89.49
7,14000,1,smoke_nominal,0.0,0.9479780440732251,-29788.11278317217,-14.894056391586085,2000,0,0,0,3.0264269261556036,1.3570108787750814,88.32
8,16000,1,smoke_nominal,0.0,0.9407708505781044,-29695.167848480858,-14.847583924240428,2000,0,0,0,2.9987391519781914,1.768045387768196,89.91
9,18000,1,smoke_nominal,0.0,0.9336185090812968,-29491.09151624739,-14.745545758123695,2000,0,0,0,2.9526089273965126,2.1257283612036506,90.405
10,20000,1,smoke_nominal,0.0,0.9265206021190948,-29655.030099550626,-14.827515049775313,2000,0,0,0,2.9907955257507672,1.9358840783060423,88.995
11,22000,1,smoke_nominal,0.0,0.9194767154049936,-29720.57514103315,-14.860287570516576,2000,0,0,0,3.0075622686368497,1.5962235836857204,90.03
12,24000,1,smoke_nominal,0.0,0.9124864378055113,-29817.56263326568,-14.90878131663284,2000,0,0,0,3.0277732984033645,1.3834984545518731,89.625
13,26000,1,smoke_nominal,0.0,0.9055493613161913,-29536.92447823212,-14.76846223911606,2000,0,0,0,2.9725786027767027,1.9435441636010886,88.92
14,28000,1,smoke_nominal,0.0,0.8986650810377887,-29712.738557650668,-14.856369278825333,2000,0,0,0,3.004331137065721,1.6045782810996854,89.19
15,30000,1,smoke_nominal,0.0,0.8918331951526369,-29586.609870859204,-14.793304935429601,2000,0,0,0,2.982243667893263,1.8358177684117944,90.315
16,30802,2,smoke_dr_0.10,0.1,0.09975972131560831,-11498.722423115682,-14.337559131066934,802,0,0,0,2.834896085189452,1.2563892067155629,144.53865336658353
17,31746,2,smoke_dr_0.10,0.1,0.09947772130523701,-13925.801341615335,-14.751908200863703,944,0,0,0,2.9963968593102663,1.1900714297825727,144.5656779661017
18,33746,2,smoke_dr_0.10,0.1,0.09888318714571058,-23898.420577710116,-11.949210288855058,2000,0,0,0,2.4461572201614827,5.366939003603703,103.905
19,35746,2,smoke_dr_0.10,0.1,0.09829260336468831,-24246.03121215966,-12.12301560607983,2000,0,0,0,2.4638375811522604,5.694176114892288,100.23
20,37746,2,smoke_dr_0.10,0.1,0.09770594371390491,-24077.782984803118,-12.038891492401559,2000,0,0,0,2.451710189339596,5.4936214727484405,98.295
21,39746,2,smoke_dr_0.10,0.1,0.09712318211950156,-23310.676838389794,-11.655338419194898,2000,0,0,0,2.419613418955433,5.623260250192205,101.28
22,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-3019.4775948736096,-11.887707066431535,254,0,0,0,2.4220766819132584,6.395313326526613,96.02362204724409
