episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9921611108550044,-29751.20905342584,-14.87560452671292,2000,0,0,0,3.0132253377140543,1.54531522129464,87.795
2,4000,1,smoke_nominal,0.0,0.984383731402729,-29778.491689884693,-14.889245844942346,2000,0,0,0,3.0189299193258425,1.52897879376031,90.36
3,6000,1,smoke_nominal,0.0,0.9766673789928609,-29765.152553963715,-14.882576276981858,2000,0,0,0,3.016346710894459,1.6412988767989996,90.345
4,8000,1,smoke_nominal,0.0,0.9690115747623168,-29781.72822211113,-14.890864111055565,2000,0,0,0,3.0198549757756985,1.5259146535254398,89.73
5,10000,1,smoke_nominal,0.0,0.9614158436055256,-29693.756284010487,-14.846878142005243,2000,0,0,0,2.999189044955645,1.668952172338642,89.64
6,12000,1,smoke_nominal,0.0,0.9538797141449439,-29615.446462231295,-14.807723231115647,2000,0,0,0,2.976304587287552,2.1174723600265253,90.135
7,14000,1,smoke_nominal,0.0,0.9464027187018033,-29691.30410935409,-14.845652054677045,2000,0,0,0,2.998044265814542,1.7782446849572675,91.545
8,16000,1,smoke_nominal,0.0,0.9389843932670877,-29761.859600455715,-14.880929800227857,2000,0,0,0,3.0132614201031656,1.5701269595237168,90.09
9,18000,1,smoke_nominal,0.0,0.9316242774727366,-29793.036226031334,-14.896518113015667,2000,0,0,0,3.0236171146567523,1.4937694941451976,90.015
10,20000,1,smoke_nominal,0.0,0.9243219145630764,-29798.86056445135,-14.899430282225675,2000,0,0,0,3.024024189919325,1.429884372690426,91.845
11,22000,1,smoke_nominal,0.0,0.9170768513664748,-29637.17788967922,-14.81858894483961,2000,0,0,0,2.9887241256298265,1.7913289511105792,89.22
12,24000,1,smoke_nominal,0.0,0.9098886382672171,-29594.02143751543,-14.797010718757715,2000,0,0,0,2.979851990878953,1.8004834630489681,91.08
13,26000,1,smoke_nominal,0.0,0.9027568291776047,-29661.853399847154,-14.830926699923577,2000,0,0,0,2.9841204968574826,1.700769114463954,89.28
14,28000,1,smoke_nominal,0.0,0.8956809815102713,-29787.51081988943,-14.893755409944715,2000,0,0,0,3.0162181176470764,1.4110381848588645,88.38
15,30000,1,smoke_nominal,0.0,0.8886606561507169,-29707.28200758924,-14.853641003794621,2000,0,0,0,3.0026348876515705,1.6383157090718892,89.775
16,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-29936.4696574685,-14.96823482873425,2000,0,0,0,3.0839229999712763,0.6155938642752364,62.67
17,34000,2,smoke_dr_0.10,0.1,0.09880796456264762,-23761.77658360032,-11.88088829180016,2000,0,0,0,2.4275248284968125,5.875009912003079,101.97
18,36000,2,smoke_dr_0.10,0.1,0.09821788059760798,-25477.932168363655,-12.738966084181827,2000,0,0,0,2.546329267669823,4.607489184511105,103.41
19,38000,2,smoke_dr_0.10,0.1,0.09763171744178306,-25360.678696919957,-12.68033934845998,2000,0,0,0,2.5670310384363413,4.800273880234213,96.645
20,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-24898.613341168628,-12.449306670584313,2000,0,0,0,2.514228884129283,5.155457544048079,100.785
