#{"t_start": 1784737148.9387877, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
326.099787,51,0.134808
285.949045,48,0.246567
343.843416,56,0.369274
419.170446,63,0.512894
490.830388,74,0.68677
261.907051,44,0.785919
256.503766,43,0.882245
599.587133,84,1.068691
376.645325,64,1.20777
1030.676313,137,1.519882
674.461276,94,1.731071
579.901824,83,1.915335
266.755144,44,2.011787
206.707627,35,2.090227
476.28274,70,2.246923
254.211536,44,3.140252
361.073138,56,3.262776
673.310723,95,3.474615
440.631752,68,3.633429
657.388569,93,3.855344
233.988344,41,3.945888
282.878214,48,4.054072
386.435282,60,4.184161
416.703571,64,4.33401
816.156668,110,4.575988
363.559778,56,4.701511
334.985642,53,4.817935
232.489314,40,4.906313
371.613288,59,5.503974
179.548529,34,5.5847
406.376426,63,5.731882
220.380245,38,5.820831
352.626997,55,6.780986
713.348914,99,7.005202
405.910115,62,7.139931
452.297031,68,7.29191
335.135672,52,7.405258
447.285495,65,7.547679
393.734436,62,7.690059
622.926257,87,7.881437
242.044541,41,7.972156
414.673543,63,8.113528
337.831142,53,8.233924
352.388376,55,8.364149
367.182533,59,8.495163
417.574661,65,8.645694
541.068458,78,8.815387
354.347019,57,8.940041
505.434084,77,9.913453
448.025299,70,10.070182
613.645605,86,10.260012
446.252626,71,10.416577
498.334899,74,10.580903
586.536925,84,10.765363
1061.68228,142,11.076845
855.277239,119,11.843243
445.902462,70,11.999476
405.981161,62,12.133021
718.458278,101,12.355115
819.443279,114,13.423287
556.04296,81,13.604394
597.69415,85,13.799465
341.145955,59,13.932762
480.33183,72,14.092025
375.5577,59,14.222891
677.260644,95,14.430499
635.927177,91,14.633398
573.302366,83,14.83727
1708.563504,220,15.3216
310.042904,52,15.439632
482.839375,73,15.601977
1522.351574,196,16.849768
463.919428,70,17.008841
891.021963,122,17.283065
1062.727727,143,17.595228
545.200848,81,18.60157
605.408335,86,18.79198
1302.795782,169,19.176014
378.514841,60,19.306899
664.739555,97,19.521401
508.002314,78,20.498391
2072.292023,266,21.079535
846.941582,116,21.334604
545.011148,79,21.517344
1356.814525,179,21.932018
1094.601402,146,22.267947
1901.74625,246,23.666917
2479.567545,314,25.26431
1712.62038,220,25.72898
1762.592955,227,26.20821
307.730894,50,26.315041
1488.603845,195,27.541515
893.133067,122,27.797005
1257.564215,167,28.149373
525.217578,77,28.312315
4369.852751,553,29.488436
1307.570865,173,30.659631
6213.002175,779,34.981316
