time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend
0.0,0.0,0.0,-3.1400148,0.0,100.0,1,0.0
0.005,-0.0291865,-3.2192757,3.1401002,-0.3386601,100.0,1,0.0
0.01,-0.0291865,-1.443845,-3.1289694,1.4050849,100.0,1,0.0
0.015,-0.0291865,-0.6475645,-3.1242358,1.1522924,100.0,1,0.0
0.02,-0.0291865,-0.2904327,-3.122658,0.6908405,100.0,1,0.0
0.025,0.0,3.0890166,-3.1210799,0.4839056,100.0,1,0.0
0.03,0.0233492,3.9608442,-3.1100347,1.4353191,100.0,1,0.0
0.035,0.0058373,-0.1551268,-3.092678,2.5581774,100.0,1,0.0
0.04,0.0058373,-0.0695744,-3.0800547,2.5396935,100.0,1,0.0
0.045,0.0291865,2.5442163,-3.0753211,1.6611645,100.0,1,0.0
0.05,0.0175119,-0.1466294,-3.0721652,1.0931332,100.0,1,0.0
0.055,0.0408612,2.5096573,-3.0563862,2.2306959,100.0,1,0.0
0.06,0.0642104,3.7010016,-3.045341,2.2187545,100.0,1,0.0
0.065,0.0525358,0.3721884,-3.0200946,3.7797873,100.0,1,0.0
0.07,0.0817223,3.3862025,-3.0122053,2.5654211,100.0,1,0.0
0.075,0.075885,0.8748561,-2.999582,2.5429425,100.0,1,0.0
0.08,0.0933969,2.3239386,-2.9838029,2.8809354,100.0,1,0.0
0.085,0.1109089,2.9738519,-2.9617123,3.7287008,100.0,1,0.0
0.09,0.1284208,3.2653381,-2.9443554,3.5867853,100.0,1,0.0
0.095,0.1400954,2.7522139,-2.934888,2.6529233,100.0,1,0.0
0.1,0.1459327,1.8782228,-2.9064863,4.3225603,100.0,1,0.0
0.105,0.1692819,3.417804,-2.8812397,4.7233705,100.0,1,0.0
0.11,0.1809566,2.8205947,-2.876506,2.6405434,100.0,1,0.0
0.115,0.1984685,3.1966016,-2.8559932,3.4468476,100.0,1,0.0
0.12,0.2334923,5.2968068,-2.8402142,3.2863368,100.0,1,0.0
0.125,0.2510043,4.3071827,-2.8260135,3.0402579,100.0,1,0.0
0.13,0.2568416,2.575628,-2.8039228,3.800157,100.0,1,0.0
0.135,0.2743535,3.0867321,-2.7755205,4.8371472,100.0,1,0.0
