episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9944205701683,-29781.115942985754,-14.890557971492877,2000,0,0,0,3.023318521658345,1.5702326851815247,90.9
2,4000,1,smoke_nominal,0.0,0.9888723015350451,-29633.11059069203,-14.816555295346015,2000,0,0,0,2.9780777452860248,1.8486768724640796,89.67
3,6000,1,smoke_nominal,0.0,0.9833550200644797,-29780.356645110343,-14.890178322555172,2000,0,0,0,3.0134478159036773,1.5089102191206936,88.395
4,8000,1,smoke_nominal,0.0,0.97786855269284,-29698.03066406559,-14.849015332032796,2000,0,0,0,3.003327840508704,1.6383847696247362,90.42
5,10000,1,smoke_nominal,0.0,0.9724127273229259,-29732.5795111366,-14.8662897555683,2000,0,0,0,3.0099050881977365,1.6267370804300125,89.76
6,12000,1,smoke_nominal,0.0,0.966987372818703,-29681.684077553844,-14.840842038776922,2000,0,0,0,2.9986238011827973,1.74656944299198,90.66
7,14000,1,smoke_nominal,0.0,0.961592318999934,-29684.860116965465,-14.842430058482732,2000,0,0,0,2.9971440075909315,1.633416039988254,89.175
8,16000,1,smoke_nominal,0.0,0.9562273966368406,-29707.772434272203,-14.853886217136102,2000,0,0,0,3.002368509761646,1.6589757018571136,88.515
9,18000,1,smoke_nominal,0.0,0.9508924374447959,-29681.541122721585,-14.840770561360792,2000,0,0,0,2.994866054890397,1.843273156301339,90.6
10,20000,1,smoke_nominal,0.0,0.9455872740790443,-29781.36896865571,-14.890684484327856,2000,0,0,0,3.0210930424798508,1.5212793354536953,90.72
11,22000,1,smoke_nominal,0.0,0.9403117401294538,-29420.23354704895,-14.710116773524474,2000,0,0,0,2.9428082488211778,2.195564685293414,90.72
12,24000,1,smoke_nominal,0.0,0.9350656701152952,-29582.4777662802,-14.7912388831401,2000,0,0,0,2.976024640343422,1.8431877427828272,90.225
13,26000,1,smoke_nominal,0.0,0.9298488994800518,-29651.709820612003,-14.825854910306001,2000,0,0,0,2.9901950597368097,1.7838966617268206,89.445
14,28000,1,smoke_nominal,0.0,0.9246612645862572,-29740.1298093896,-14.8700649046948,2000,0,0,0,3.013761326858447,1.5798780594772046,90.555
15,30000,1,smoke_nominal,0.0,0.919502602710363,-29774.51959137603,-14.887259795688015,2000,0,0,0,3.014405483211308,1.5751361064785103,89.34
16,30877,2,smoke_dr_0.10,0.1,0.09973728419003697,-12937.02042259173,-14.75144860044667,877,0,0,0,2.990081159056424,1.0796549180897992,144.25313568985177
17,31815,2,smoke_dr_0.10,0.1,0.09945714379584109,-13738.57156399553,-14.64666478037903,938,0,0,0,2.956304754888062,1.2354386790189527,143.73134328358208
18,33815,2,smoke_dr_0.10,0.1,0.09886274636344713,-25258.5756225295,-12.629287811264751,2000,0,0,0,2.549981631576333,4.728833481721472,97.56
19,35815,2,smoke_dr_0.10,0.1,0.09827229840107475,-27534.698378133802,-13.767349189066902,2000,0,0,0,2.735713364815213,3.0742037628291747,99.81
20,37815,2,smoke_dr_0.10,0.1,0.09768577366649507,-25794.095875065206,-12.897047937532603,2000,0,0,0,2.580142874905392,4.279444151818578,93.165
21,39815,2,smoke_dr_0.10,0.1,0.09710314609184559,-24351.494687913677,-12.17574734395684,2000,0,0,0,2.472771998622371,5.392139724773805,105.585
22,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-2635.153902877823,-14.244075150690934,185,0,0,0,2.778698985192341,1.5189160960998986,92.10810810810811
