timesteps,episode_reward,episode_length,reward_per_step,moving_mean_30,episode_success,success_rate_30
336,229.728669,42,5.469730214285714,5.469730214285714,0.0,0.0
360,252.682775,45,5.615172777777778,5.542451496031745,0.0,0.0
488,395.051205,61,6.476249262295082,5.8537174181195235,0.0,0.0
544,463.094312,68,6.810210470588236,6.0928406812367015,0.0,0.0
632,548.225983,79,6.939569405063292,6.262186426002019,0.0,0.0
640,561.311855,80,7.0163981875,6.387888386251682,0.0,0.0
640,559.790154,80,6.997376925,6.474958177501442,0.0,0.0
656,569.671773,82,6.947216743902439,6.533990498301567,0.0,0.0
744,282.766413,48,5.8909669375,6.462543435990282,0.0,0.0
832,270.415902,43,6.288741906976744,6.445163283088928,0.0,0.0
984,325.364367,55,5.9157157636363635,6.397031690411423,0.0,0.0
984,569.487755,81,7.030713024691358,6.449838468268084,0.0,0.0
1032,309.014615,49,6.306420714285714,6.4388063333463625,0.0,0.0
1096,368.096856,55,6.692670109090909,6.456939460185259,0.0,0.0
1152,324.000108,51,6.352943294117647,6.450006382447418,0.0,0.0
1152,439.853173,65,6.7669718923076925,6.469816726813686,0.0,0.0
1184,446.691617,68,6.568994367647059,6.475650705686238,0.0,0.0
1304,245.199561,40,6.1299890249999995,6.456447278981447,0.0,0.0
1416,291.996142,48,6.0832529583333335,6.436805472631546,0.0,0.0
1456,351.868486,59,5.963872644067797,6.413158831203359,0.0,0.0
1528,289.068415,47,6.150391808510639,6.400646115837039,0.0,0.0
1544,637.237138,89,7.159967842696629,6.435160739785203,0.0,0.0
1680,495.05001,73,6.78150698630137,6.4502192722424265,0.0,0.0
1688,449.67587,67,6.711580149253731,6.461109308784562,0.0,0.0
1840,451.864555,67,6.744247089552239,6.472434820015269,0.0,0.0
1840,582.578979,82,7.104621695121951,6.496749699827064,0.0,0.0
1848,310.726291,49,6.341352877551021,6.490994261964989,0.0,0.0
1856,230.059459,39,5.898960487179488,6.469850198579793,0.0,0.0
1912,313.445633,48,6.530117354166666,6.47192837635865,0.0,0.0
1968,459.650261,69,6.661597985507246,6.478250696663604,0.0,0.0
2104,337.79044,52,6.49597,6.512458689520748,0.0,0.0
2216,439.219675,67,6.555517537313433,6.543803514838603,0.0,0.0
2224,277.402846,48,5.779225958333334,6.520569404706545,0.0,0.0
2272,326.635728,53,6.1629382641509425,6.498993664491967,0.0,0.0
2288,354.486161,56,6.330110017857143,6.4786783515850965,0.0,0.0
2328,351.742931,59,5.961744593220339,6.4435232317757745,0.0,0.0
2408,409.564222,62,6.605874548387097,6.4304731525553445,0.0,0.0
2560,504.253343,74,6.8142343648648644,6.426040406587426,0.0,0.0
2568,380.897976,58,6.567206482758621,6.448581724762713,0.0,0.0
2632,244.925392,43,5.695939348837209,6.428821639491395,0.0,0.0
2688,335.563163,52,6.45313775,6.446735705703516,0.0,0.0
2768,457.032173,69,6.623654681159421,6.433167094252451,0.0,0.0
2960,660.426345,92,7.178547228260869,6.462237978051623,0.0,0.0
3016,620.687311,86,7.217294313953489,6.479725451547043,0.0,0.0
3112,326.143706,53,6.153654830188679,6.473082502749411,0.0,0.0
3120,486.823798,70,6.954625685714286,6.479337629196297,0.0,0.0
