#{"t_start": 1784738658.6692348, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
293.967122,47,0.123549
458.569849,68,0.278881
421.324224,62,0.424025
531.584335,79,0.596539
919.80668,126,0.870764
441.523736,65,1.01347
353.319435,55,1.137088
476.404566,70,1.293889
294.767495,47,1.399315
337.881665,57,1.52726
887.968271,122,1.797026
293.715952,47,1.898335
382.20819,57,2.021822
277.354272,47,2.125528
293.892627,48,2.230151
575.18137,85,3.24411
762.528017,106,3.484157
537.417396,79,3.677575
169.758132,35,3.755652
426.832719,64,3.896143
477.71183,70,4.058096
248.894122,40,4.150213
511.781821,76,4.321274
569.913086,83,4.510337
440.548543,66,4.664949
369.459726,55,4.787982
420.279665,66,4.93181
374.535814,59,5.46996
312.4401,53,5.587954
528.656592,77,5.76018
296.123884,51,6.668925
333.761793,54,6.791843
374.227969,59,6.922065
618.620191,89,7.118069
413.989201,70,7.271274
625.048279,87,7.465987
338.840708,58,7.593316
1338.268811,175,7.979614
412.648778,66,8.127172
442.425457,64,8.270479
230.673832,43,8.370665
628.442722,94,8.581256
616.396051,85,8.773719
505.439515,76,9.767238
309.107916,49,9.880502
499.227836,74,10.047192
476.915922,77,10.229446
1221.353491,164,10.627212
443.319714,69,10.800042
491.07895,77,10.990884
296.798756,49,11.225108
610.863253,88,11.43517
666.789677,96,12.192689
394.815329,64,12.334622
674.708083,94,12.543759
593.951076,85,12.729624
364.51409,59,13.652448
770.234442,110,13.891946
673.496971,97,14.097287
488.723402,72,14.251203
1146.439679,153,14.586296
610.301437,90,14.787908
371.061171,61,14.937267
610.703017,86,15.133223
600.453914,85,15.326226
711.179448,101,15.547909
828.262414,115,15.810781
1151.237651,159,16.971995
2351.040184,316,17.654803
603.085014,89,18.704384
748.979749,106,18.93065
2107.968579,274,19.513953
2822.213322,370,21.139461
1101.539454,148,21.462826
24307.907749,3001,38.221368
