episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9918828467681887,-29696.91361328037,-14.848456806640185,2000,0,0,0,3.007305047808692,1.6533100785032353,89.85
2,4000,1,smoke_nominal,0.0,0.983831647667097,-29797.28995870943,-14.898644979354714,2000,0,0,0,3.02377628568564,1.412934836664631,89.01
3,6000,1,smoke_nominal,0.0,0.9758458668010435,-29687.876273972015,-14.843938136986008,2000,0,0,0,2.996734288930069,1.7253575863387036,89.43
4,8000,1,smoke_nominal,0.0,0.9679249726286491,-29584.963557075913,-14.792481778537956,2000,0,0,0,2.968897874843559,1.9850576407868976,89.94
5,10000,1,smoke_nominal,0.0,0.9600684379274562,-29783.415981658607,-14.891707990829303,2000,0,0,0,3.0254326301354846,1.5442344093661287,89.4
6,12000,1,smoke_nominal,0.0,0.9522757397588366,-29591.964897901395,-14.795982448950697,2000,0,0,0,2.9727857129349697,1.9193573753346291,92.31
7,14000,1,smoke_nominal,0.0,0.9445463594331839,-29711.79242895585,-14.855896214477925,2000,0,0,0,3.005806551662424,1.71205934705241,90.03
8,16000,1,smoke_nominal,0.0,0.9368797824753892,-29707.28879451542,-14.85364439725771,2000,0,0,0,2.9987379371958967,1.6471468646024396,90.69
9,18000,1,smoke_nominal,0.0,0.9292754985905974,-29766.385225155427,-14.883192612577714,2000,0,0,0,3.015356550656345,1.4280794975763125,92.61
10,20000,1,smoke_nominal,0.0,0.9217330016302412,-29776.91580748594,-14.888457903742971,2000,0,0,0,3.019590114909272,1.4643845515633336,90.84
11,22000,1,smoke_nominal,0.0,0.9142517895583512,-29645.30711972923,-14.822653559864616,2000,0,0,0,2.988675334494622,1.7797274554509668,89.64
12,24000,1,smoke_nominal,0.0,0.9068313644181399,-29751.506240728428,-14.875753120364214,2000,0,0,0,3.0157470625875358,1.5707373351548488,91.155
13,26000,1,smoke_nominal,0.0,0.899471232298858,-29608.922964457666,-14.804461482228833,2000,0,0,0,2.9793593705966224,1.8498676051386256,91.245
14,28000,1,smoke_nominal,0.0,0.8921709033029178,-29828.91208619424,-14.91445604309712,2000,0,0,0,3.0333471549306994,1.3614254821497311,88.665
15,30000,1,smoke_nominal,0.0,0.8849298915132868,-29655.42632551658,-14.82771316275829,2000,0,0,0,2.990056274768237,1.6721238710420112,90.84
16,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-29979.194947961856,-14.989597473980927,2000,0,0,0,3.1023597169317645,0.4484597222718207,35.535
17,34000,2,smoke_dr_0.10,0.1,0.09880796456264762,-26605.62394697054,-13.30281197348527,2000,0,0,0,2.6450603775500943,3.982127086938912,86.865
18,36000,2,smoke_dr_0.10,0.1,0.09821788059760798,-24577.671901584727,-12.288835950792363,2000,0,0,0,2.4781551596870126,5.329612724743898,106.485
19,38000,2,smoke_dr_0.10,0.1,0.09763171744178306,-27189.887596209443,-13.59494379810472,2000,0,0,0,2.6812751175193696,3.613524035397303,96.075
20,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-25146.228513111382,-12.57311425655569,2000,0,0,0,2.53249964816373,5.1470043291090715,97.215
