timesteps,episode_reward,episode_length,reward_per_step,moving_mean_30,episode_success,success_rate_30
280,193.320059,35,5.523430257142857,5.523430257142857,0.0,0.0
296,218.99579,37,5.918805135135135,5.721117696138996,0.0,0.0
312,225.610654,39,5.784888564102564,5.742374652126852,0.0,0.0
408,310.561525,51,6.089441666666667,5.829141405761805,0.0,0.0
488,416.577081,61,6.829132475409836,6.029139619691412,0.0,0.0
496,408.724717,62,6.59233414516129,6.123005373936391,0.0,0.0
552,451.791598,69,6.54770431884058,6.183676651779847,0.0,0.0
680,276.251894,46,6.005475956521739,6.161401564872584,0.0,0.0
848,268.243964,45,5.9609769777777775,6.139132166306494,0.0,0.0
896,241.9113,43,5.625844186046512,6.087803368280496,0.0,0.0
896,819.111814,112,7.313498339285714,6.199230183826424,0.0,0.0
952,457.334284,68,6.725504176470588,6.243086349880105,0.0,0.0
1048,479.108029,69,6.943594623188406,6.296971601673051,0.0,0.0
1064,687.916321,96,7.165795010416667,6.35903041658331,0.0,0.0
1160,368.73187,60,6.145531166666667,6.344797133255534,0.0,0.0
1176,805.513268,112,7.19208275,6.397752484302063,0.0,0.0
1344,324.269781,56,5.790531803571429,6.362033620729672,0.0,0.0
1416,473.332636,71,6.666656845070422,6.3789571331930475,0.0,0.0
1464,311.722437,52,5.99466225,6.358731086709203,0.0,0.0
1504,527.545084,76,6.941382684210526,6.387863666584269,0.0,0.0
1616,578.510431,83,6.970005192771085,6.415584691640784,0.0,0.0
1712,283.900578,46,6.171751695652174,6.404501373641302,0.0,0.0
1736,482.171132,70,6.888159028571429,6.425529967333916,0.0,0.0
1768,512.109899,76,6.738288144736843,6.438561558059038,0.0,0.0
1968,363.398188,58,6.265486,6.431638535736677,0.0,0.0
2000,443.243107,67,6.61556876119403,6.438712775177344,0.0,0.0
2016,319.949507,50,6.3989901399999995,6.437241566467072,0.0,0.0
2032,898.087058,121,7.42220709090909,6.472418906625715,0.0,0.0
2048,549.58558,79,6.956779493670886,6.48912099583417,0.0,0.0
2112,278.214195,47,5.919450957446809,6.470131994554591,0.0,0.0
2328,517.500257,77,6.720782558441559,6.5100437379312135,0.0,0.0
2376,501.822517,76,6.602927855263158,6.532847828602147,0.0,0.0
2416,313.729369,50,6.274587380000001,6.549171122465396,0.0,0.0
2432,363.881176,58,6.2738133793103446,6.555316846220185,0.0,0.0
2448,353.184908,56,6.306873357142857,6.537908208944619,0.0,0.0
2464,329.596199,54,6.103633314814815,6.521618181266404,0.0,0.0
2568,422.200128,65,6.495386584615384,6.519874256792231,0.0,0.0
2632,211.84157,38,5.574778157894737,6.505517663504664,0.0,0.0
2832,372.588864,57,6.536646736842105,6.524706655473475,0.0,0.0
2856,656.374418,93,7.057789440860215,6.572438163967264,0.0,0.0
2904,344.898175,55,6.2708759090909085,6.53768408296077,0.0,0.0
2920,373.487191,61,6.1227408360655735,6.517591971613935,0.0,0.0
2960,427.449623,64,6.678900359375,6.508768829486823,0.0,0.0
3008,342.928097,55,6.235056309090909,6.477744206109297,0.0,0.0
3176,459.034368,68,6.750505411764705,6.497910014279231,0.0,0.0
3224,207.799684,38,5.468412736842105,6.4404543471739695,0.0,0.0
3248,746.766033,104,7.1804426249999995,6.486784707888256,0.0,0.0
3264,305.569607,51,5.991560921568627,6.464281510438196,0.0,0.0
3296,380.657899,58,6.563067224137931,6.48322834290946,0.0,0.0
3352,356.232442,56,6.361293607142857,6.463892040340539,0.0,0.0
3384,339.546538,53,6.406538452830189,6.445109815675843,0.0,0.0
3456,363.775551,56,6.495991982142857,6.455917825225532,0.0,0.0
3552,285.272382,47,6.06962514893617,6.4286333625710235,0.0,0.0
3616,234.851951,40,5.8712987750000005,6.399733716913129,0.0,0.0
3704,285.796833,44,6.495382568181818,6.407396935852522,0.0,0.0
3792,253.858573,42,6.044251738095238,6.388353035082561,0.0,0.0
3832,483.17075,71,6.805221830985915,6.401894091448759,0.0,0.0
3848,383.754198,58,6.616451689655172,6.375035578073629,0.0,0.0
3904,252.941672,44,5.748674363636364,6.334765407072478,0.0,0.0
4016,683.261529,96,7.11730759375,6.374693961615916,0.0,0.0
4040,322.375277,53,6.082552396226415,6.353419622875412,0.0,0.0
4144,228.202892,39,5.851356205128205,6.328367234537581,0.0,0.0
4264,465.826897,70,6.654669957142857,6.341036653775677,0.0,0.0
4304,416.874819,64,6.513669046875,6.349031842694498,0.0,0.0
4336,341.088712,54,6.316457629629629,6.349351318444058,0.0,0.0
4544,303.968689,50,6.07937378,6.348542667283564,0.0,0.0
4576,446.164683,67,6.659174373134329,6.3540022602341955,0.0,0.0
4592,499.511369,72,6.937657902777778,6.3994315850636285,0.0,0.0
4600,1296.620818,172,7.538493127906977,6.4328264647657925,0.0,0.0
4656,260.101771,44,5.911403886363636,6.394613612949239,0.0,0.0
4736,776.477159,111,6.995289720720721,6.418760740003566,0.0,0.0
4872,450.040523,67,6.717022731343284,6.438570136512824,0.0,0.0
4976,342.059503,54,6.334435240740741,6.4270879658916815,0.0,0.0
4984,616.281606,90,6.8475734,6.447505202255317,0.0,0.0
5080,379.988454,60,6.3331409,6.43359305186316,0.0,0.0
5128,372.311188,59,6.310359118644068,6.461657931256558,0.0,0.0
5168,475.245898,72,6.600637472222222,6.442331092830632,0.0,0.0
5168,490.807152,74,6.63252908108108,6.4636966981477135,0.0,0.0
5256,296.869516,48,6.184781583333333,6.451087176787563,0.0,0.0
5376,551.40157,80,6.892519625,6.468794710716133,0.0,0.0
5376,309.586317,50,6.19172634,6.461634306955128,0.0,0.0
5472,316.399834,49,6.457139469387755,6.460339223196624,0.0,0.0
5480,410.288584,62,6.617557806451613,6.478603645113806,0.0,0.0
5560,341.246015,54,6.319370648148148,6.493539374218743,0.0,0.0
5640,387.456347,59,6.567056728813559,6.4959285129064686,0.0,0.0
5800,336.840736,53,6.355485584905661,6.5063029744668155,0.0,0.0
5808,442.815288,69,6.417612869565217,6.49338267575279,0.0,0.0
5808,248.833807,41,6.069117243902439,6.4751381942277,0.0,0.0
