episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9927472064535868,-29779.391964254086,-14.889695982127042,2000,0,0,0,3.0185105405739736,1.6386252113454394,89.76
2,4000,1,smoke_nominal,0.0,0.9855470685770705,-29845.31849488359,-14.922659247441796,2000,0,0,0,3.042370837535632,1.2490158659800477,90.33
3,6000,1,smoke_nominal,0.0,0.9783992040874652,-29780.233625448338,-14.89011681272417,2000,0,0,0,3.0169095414227147,1.5959497852160516,89.7
4,8000,1,smoke_nominal,0.0,0.97130323347718,-29778.79494646066,-14.88939747323033,2000,0,0,0,3.0220075166092295,1.3587012793184035,90.45
5,10000,1,smoke_nominal,0.0,0.9642587799938696,-29744.210207869543,-14.872105103934771,2000,0,0,0,3.0109227374907794,1.6365026697060416,89.175
6,12000,1,smoke_nominal,0.0,0.9572654696204308,-29689.10250429246,-14.84455125214623,2000,0,0,0,2.995754442636036,1.6290372593028772,90.93
7,14000,1,smoke_nominal,0.0,0.9503229310551448,-29741.040787926962,-14.870520393963481,2000,0,0,0,3.009445905652531,1.468487624772718,88.545
8,16000,1,smoke_nominal,0.0,0.9434307956919629,-29735.733237119384,-14.867866618559692,2000,0,0,0,3.0059940332110413,1.6417380588893113,89.22
9,18000,1,smoke_nominal,0.0,0.9365886976009362,-29711.208659844502,-14.85560432992225,2000,0,0,0,3.0007946702493116,1.6369978135396908,89.73
10,20000,1,smoke_nominal,0.0,0.9297962735087869,-29823.04237440748,-14.91152118720374,2000,0,0,0,3.0320371128295567,1.3920206837515448,89.925
11,22000,1,smoke_nominal,0.0,0.9230531627796206,-29673.545876851553,-14.836772938425776,2000,0,0,0,2.995694893718067,1.734080556431822,91.845
12,24000,1,smoke_nominal,0.0,0.9163590073957789,-29558.841135844683,-14.779420567922342,2000,0,0,0,2.9770377841696773,1.8727685707774566,92.1
13,26000,1,smoke_nominal,0.0,0.9097134519388308,-29710.37447351351,-14.855187236756755,2000,0,0,0,3.005203357245147,1.592726598458522,90.15
14,28000,1,smoke_nominal,0.0,0.9031161435707019,-29592.76127835903,-14.796380639179516,2000,0,0,0,2.9663729602968427,1.9686505561023735,87.57
15,30000,1,smoke_nominal,0.0,0.8965667320149414,-29464.912138129228,-14.732456069064614,2000,0,0,0,2.9472712537434016,2.23718531411759,90.06
16,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-29967.259819892704,-14.983629909946352,2000,0,0,0,3.097468031666312,0.5217440452336827,36.21
17,34000,2,smoke_dr_0.10,0.1,0.09880796456264762,-25798.008501928183,-12.899004250964092,2000,0,0,0,2.5814644057919542,4.9191773635864156,89.22
18,36000,2,smoke_dr_0.10,0.1,0.09821788059760798,-23621.177087732452,-11.810588543866226,2000,0,0,0,2.4282248553187094,5.601564191285961,102.27
19,38000,2,smoke_dr_0.10,0.1,0.09763171744178306,-20293.478501671027,-10.146739250835513,2000,0,0,1,2.2183279147504313,6.905570328662216,97.8
20,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-26172.396467980543,-13.086198233990272,2000,0,0,0,2.6159509135708285,4.692488235323589,85.11
