episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9908652126036506,-29520.412213145893,-14.760206106572946,2000,0,0,0,2.9640405835728143,2.0348188570875934,91.215
2,4000,1,smoke_nominal,0.0,0.9818139530759463,-29756.266572587898,-14.878133286293949,2000,0,0,0,3.0140232437821686,1.6029651015579351,88.815
3,6000,1,smoke_nominal,0.0,0.9728454576437923,-29687.506512896205,-14.843753256448103,2000,0,0,0,3.000643523330294,1.66992878899432,87.75
4,8000,1,smoke_nominal,0.0,0.9639589695179824,-29758.35774740498,-14.879178873702491,2000,0,0,0,3.0181687125891568,1.6155082895724109,87.99
5,10000,1,smoke_nominal,0.0,0.9551537388293393,-29760.64301060854,-14.88032150530427,2000,0,0,0,3.0176996724177343,1.4934973251389867,89.46
6,12000,1,smoke_nominal,0.0,0.9464290225654375,-29729.774988472294,-14.864887494236147,2000,0,0,0,3.0051611335849358,1.6371667949445992,90.825
7,14000,1,smoke_nominal,0.0,0.9377840845079062,-29663.447936967117,-14.831723968483558,2000,0,0,0,3.0026723282881727,1.590541006326977,90.345
8,16000,1,smoke_nominal,0.0,0.929218195170305,-29765.51185331569,-14.882755926657845,2000,0,0,0,3.011803305471374,1.587054993562533,89.655
9,18000,1,smoke_nominal,0.0,0.9207306317365673,-29734.57597833616,-14.86728798916808,2000,0,0,0,3.0063837605372,1.5978747712753352,91.275
10,20000,1,smoke_nominal,0.0,0.912320678000007,-29621.467136286097,-14.810733568143048,2000,0,0,0,2.9774629484499866,1.7843486509427908,89.7
11,22000,1,smoke_nominal,0.0,0.9039876243028828,-29731.725712895946,-14.865862856447974,2000,0,0,0,3.003252797594897,1.5965507383810686,89.58
12,24000,1,smoke_nominal,0.0,0.8957307674765149,-29631.833019617177,-14.815916509808588,2000,0,0,0,2.986989512840968,1.8571184761750232,90.72
13,26000,1,smoke_nominal,0.0,0.8875494107819498,-29721.208511480538,-14.860604255740268,2000,0,0,0,3.0001819239454743,1.6595041453319088,87.795
14,28000,1,smoke_nominal,0.0,0.879442863851167,-29634.886926775696,-14.817443463387848,2000,0,0,0,2.981242630510145,1.8790039402446277,89.1
15,30000,1,smoke_nominal,0.0,0.871410442628824,-29593.317347097618,-14.796658673548809,2000,0,0,0,2.978951163871978,1.870740851685533,88.725
16,30778,2,smoke_dr_0.10,0.1,0.09976690238055233,-11081.474295454831,-14.243540225520348,778,0,0,0,2.8225950224743843,1.3178775580245867,143.1362467866324
17,31654,2,smoke_dr_0.10,0.1,0.09950516534764203,-12709.932793581498,-14.5090557004355,876,0,0,0,2.8984731947857894,1.4569805793433932,144.04109589041096
18,33654,2,smoke_dr_0.10,0.1,0.09891044883634752,-27032.63350599208,-13.516316752996039,2000,0,0,0,2.67505622418999,3.912192958532344,91.02
19,35654,2,smoke_dr_0.10,0.1,0.09831968391519233,-24665.24855388578,-12.33262427694289,2000,0,0,0,2.5020947381008614,5.470214132219758,76.065
20,37654,2,smoke_dr_0.10,0.1,0.09773284432786049,-26587.487123715448,-13.293743561857724,2000,0,0,0,2.6670401684078806,3.969936172657432,86.49
21,39654,2,smoke_dr_0.10,0.1,0.09714990399249598,-24273.370703685076,-12.136685351842537,2000,0,0,0,2.4713439340715286,5.332112297306003,98.31
22,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-4135.001591247166,-11.950871651003371,346,0,0,0,2.4261924312997922,6.442669224516303,90.0
