episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9915768892046366,-29698.90591880621,-14.849452959403104,2000,0,0,0,2.998774418798568,1.7028632373393906,91.875
2,4000,1,smoke_nominal,0.0,0.9832247982245597,-29680.64082959049,-14.840320414795245,2000,0,0,0,2.992264214073814,1.8673436823120366,88.935
3,6000,1,smoke_nominal,0.0,0.9749431282531894,-29690.743558564696,-14.845371779282349,2000,0,0,0,3.000159390216243,1.8072459075686966,89.73
4,8000,1,smoke_nominal,0.0,0.9667312855328096,-29777.608856057144,-14.888804428028573,2000,0,0,0,3.0180000065398955,1.4570404438395708,89.43
5,10000,1,smoke_nominal,0.0,0.9585886813119974,-29708.064921547997,-14.854032460773999,2000,0,0,0,2.995969642336919,1.6463361540093673,89.835
6,12000,1,smoke_nominal,0.0,0.950514731803412,-29799.91271853033,-14.899956359265165,2000,0,0,0,3.025412848304253,1.5121907746830967,90.195
7,14000,1,smoke_nominal,0.0,0.9425088581419406,-29684.51461446545,-14.842257307232725,2000,0,0,0,2.9996689911263545,1.6890676054756384,88.56
8,16000,1,smoke_nominal,0.0,0.9345704863431963,-29696.115440628448,-14.848057720314223,2000,0,0,0,2.9990055826018063,1.6990764917870225,92.445
9,18000,1,smoke_nominal,0.0,0.9266990472623654,-29760.407478028654,-14.880203739014327,2000,0,0,0,3.0154351102141446,1.526649217192878,92.145
10,20000,1,smoke_nominal,0.0,0.9188939765534034,-29739.662551467925,-14.869831275733963,2000,0,0,0,3.0175725583963238,1.5644117505624835,90.045
11,22000,1,smoke_nominal,0.0,0.9111547146285726,-29648.452165275485,-14.824226082637743,2000,0,0,0,2.9902386086971773,1.788563669513092,90.54
12,24000,1,smoke_nominal,0.0,0.9034807066183236,-29657.859633694297,-14.828929816847149,2000,0,0,0,2.990151674794679,1.835501886935008,90.345
13,26000,1,smoke_nominal,0.0,0.8958714023315129,-29667.4342446094,-14.833717122304702,2000,0,0,0,2.9923522933179156,1.659610913903549,89.925
14,28000,1,smoke_nominal,0.0,0.8883262562159567,-29651.27136602087,-14.825635683010434,2000,0,0,0,2.99502678583976,1.803496939315576,89.325
15,30000,1,smoke_nominal,0.0,0.8808447273193182,-29685.599203552178,-14.84279960177609,2000,0,0,0,2.9965820228932194,1.6805263888495179,87.66
16,31059,2,smoke_dr_0.10,0.1,0.09968286008127722,-15776.765301990397,-14.897795374872896,1059,0,0,0,3.0360085647560426,0.8015163025916936,117.53541076487252
17,33059,2,smoke_dr_0.10,0.1,0.09908696287843655,-28203.149879698743,-14.101574939849371,2000,0,0,0,2.8383537458903714,2.6381015030351977,98.82
18,35059,2,smoke_dr_0.10,0.1,0.09849502511083279,-27299.015815571183,-13.649507907785592,2000,0,0,0,2.6829909754536763,3.8270829183301713,90.675
19,37059,2,smoke_dr_0.10,0.1,0.0979070204700233,-26064.67540939408,-13.03233770469704,2000,0,0,0,2.5770977027525372,5.250393730509453,86.43
20,39059,2,smoke_dr_0.10,0.1,0.09732292282237166,-24224.461489323796,-12.112230744661899,2000,0,0,0,2.4898778355628113,5.048715066842146,101.7
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-11354.333157263012,-12.066241399854423,941,0,0,0,2.457308215664459,5.317196297600739,99.11795961742827
