episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9965640016577415,-29690.835004631932,-14.845417502315966,2000,0,0,0,3.0022152559476045,1.668816726771507,88.74
2,4000,1,smoke_nominal,0.0,0.9931398212179937,-29739.303761348885,-14.869651880674443,2000,0,0,0,3.009763715529748,1.5053290856559214,89.475
3,6000,1,smoke_nominal,0.0,0.9897274180338159,-29757.945343783,-14.878972671891502,2000,0,0,0,3.013872766944339,1.4505910916149178,89.895
4,8000,1,smoke_nominal,0.0,0.9863267515980705,-29741.694168776456,-14.870847084388227,2000,0,0,0,3.0116385868175177,1.6031610635057085,89.4
5,10000,1,smoke_nominal,0.0,0.9829377815429414,-29743.824223700358,-14.871912111850179,2000,0,0,0,3.0115191629205147,1.6092493938631691,91.245
6,12000,1,smoke_nominal,0.0,0.9795604676394555,-29827.606224466683,-14.91380311223334,2000,0,0,0,3.029036357797351,1.3740639467321685,89.31
7,14000,1,smoke_nominal,0.0,0.9761947697970041,-29730.85434480836,-14.865427172404178,2000,0,0,0,3.0077588099491863,1.6467968050888586,90.57
8,16000,1,smoke_nominal,0.0,0.9728406480628684,-29775.01003823016,-14.88750501911508,2000,0,0,0,3.019459963384985,1.4364932162723798,88.32
9,18000,1,smoke_nominal,0.0,0.9694980626217439,-29777.936045361508,-14.888968022680753,2000,0,0,0,3.017876188491418,1.6394440688266512,89.73
10,20000,1,smoke_nominal,0.0,0.9661669737952686,-29734.02366095704,-14.86701183047852,2000,0,0,0,3.0087012916702545,1.6307029459142455,90.21
11,22000,1,smoke_nominal,0.0,0.9628473420415518,-29734.34289656593,-14.867171448282965,2000,0,0,0,3.0144278341896342,1.5915146466109904,88.56
12,24000,1,smoke_nominal,0.0,0.9595391279547045,-29764.167641252352,-14.882083820626177,2000,0,0,0,3.0165713255411575,1.557828004355455,89.13
13,26000,1,smoke_nominal,0.0,0.956242292264372,-29641.64528576426,-14.820822642882131,2000,0,0,0,2.9889999777439376,1.770164787731736,89.865
14,28000,1,smoke_nominal,0.0,0.9529567958352673,-29756.37431216872,-14.878187156084358,2000,0,0,0,3.013751122464627,1.4861316113557637,89.28
15,30000,1,smoke_nominal,0.0,0.9496825996667071,-29534.084232556837,-14.767042116278418,2000,0,0,0,2.972631782646656,2.0681308002168866,89.04
16,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-28450.47839683746,-14.22523919841873,2000,0,0,0,2.7904964028606556,3.466614856424262,63.3
17,34000,2,smoke_dr_0.10,0.1,0.09880796456264762,-26928.786961908027,-13.464393480954014,2000,0,0,0,2.6950745323121077,3.8872508152420706,92.475
18,36000,2,smoke_dr_0.10,0.1,0.09821788059760798,-28838.220667139198,-14.419110333569598,2000,0,0,0,2.854460254373839,2.468297584528544,78.63
19,38000,2,smoke_dr_0.10,0.1,0.09763171744178306,-28339.788123093353,-14.169894061546676,2000,0,0,0,2.7865627291190798,3.160372678524527,71.415
20,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-27770.798131368923,-13.885399065684462,2000,0,0,0,2.7451721933387407,3.0056695975564036,74.085
