episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.993114757010207,-29750.35035144014,-14.875175175720068,2000,0,0,0,3.0151638418512006,1.5513643198926592,89.64
2,4000,1,smoke_nominal,0.0,0.9862769680454675,-29661.502591327117,-14.830751295663559,2000,0,0,0,2.992583836689549,1.8073226862546208,89.58
3,6000,1,smoke_nominal,0.0,0.9794863060462287,-29493.702489724004,-14.746851244862002,2000,0,0,0,2.9543751585821556,2.1288380209250914,89.61
4,8000,1,smoke_nominal,0.0,0.9727424462070763,-29739.905489388544,-14.869952744694272,2000,0,0,0,3.0087460663932464,1.5846535432326727,88.23
5,10000,1,smoke_nominal,0.0,0.9660450659611988,-29613.729891948882,-14.806864945974441,2000,0,0,0,2.9767240814068345,1.9327957064155967,89.31
6,12000,1,smoke_nominal,0.0,0.9593938449649588,-29669.439501001732,-14.834719750500867,2000,0,0,0,2.9891075395758415,1.7813666952183653,89.19
7,14000,1,smoke_nominal,0.0,0.9527884650825706,-29669.675194672454,-14.834837597336227,2000,0,0,0,2.9900700134489426,1.772937950823475,89.625
8,16000,1,smoke_nominal,0.0,0.9462286103708833,-29700.91778600619,-14.850458893003095,2000,0,0,0,3.0019459069022987,1.702858939275285,89.94
9,18000,1,smoke_nominal,0.0,0.9397139670642688,-29604.627990906658,-14.802313995453328,2000,0,0,0,2.9799748241189135,1.8465142514341952,91.455
10,20000,1,smoke_nominal,0.0,0.9332442235596141,-29829.60787026683,-14.914803935133415,2000,0,0,0,3.0322925592506973,1.4669246521990194,89.625
11,22000,1,smoke_nominal,0.0,0.926819070401417,-29581.767008359617,-14.790883504179808,2000,0,0,0,2.9741171285581887,1.9272617802094618,90.0
12,24000,1,smoke_nominal,0.0,0.9204382002669845,-29600.474377898892,-14.800237188949446,2000,0,0,0,2.9763036376520833,1.8104322545586804,90.39
13,26000,1,smoke_nominal,0.0,0.914101307951733,-29744.656190173693,-14.872328095086846,2000,0,0,0,3.0105895466211705,1.5796207673908247,90.3
14,28000,1,smoke_nominal,0.0,0.9078080903545904,-29755.536129106888,-14.877768064553443,2000,0,0,0,3.016843588263492,1.6520236145399156,88.275
15,30000,1,smoke_nominal,0.0,0.9015582464634979,-29549.00124478669,-14.774500622393345,2000,0,0,0,2.9663011527924765,2.0087825476143184,92.73
16,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-24908.227537124618,-12.454113768562308,2000,0,0,0,2.521765502752673,5.884792125941002,71.955
17,34000,2,smoke_dr_0.10,0.1,0.09880796456264762,-27377.98250869882,-13.68899125434941,2000,0,0,0,2.714577451596111,3.3183092515335355,95.535
18,36000,2,smoke_dr_0.10,0.1,0.09821788059760798,-27444.424841513304,-13.722212420756652,2000,0,0,0,2.721045972483914,2.9237211577256557,104.37
19,38000,2,smoke_dr_0.10,0.1,0.09763171744178306,-24878.2770725984,-12.4391385362992,2000,0,0,0,2.489614895311035,4.724467244480296,119.01
20,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-23892.83624746832,-11.94641812373416,2000,0,0,0,2.4232848164275995,5.2023527356357375,123.33
